toy_id,Nnorm,P_CF3_vis_dir,P_Ar_dbleStar,K_Ar_dbleStar_Q_Ar,K_Ar_dbleStar_Q_CF4,inv_tau_dis_K_relax,tau_uv_K_CF4_Q_CF4,P_CF4_dir,K_Ar3rd_Q_CF4,P_Ar3rd,P_CF3_uv_dir
12,0.0036613521700551094,0.1662749833298974,0.3542540651048641,0.2995541505305569,11.499999999999998,0.005334408177709264,0.065,0.2583984124703233,50.05,0.6335150847600831,4.005036354463079e-14
13,0.004096193205171394,0.14799361642012743,0.31734539187687044,0.30313131348219724,11.499999999994316,0.003485035640869617,0.065,0.2272744856473594,50.05,0.5297104263536367,1.0668812292625831e-31
14,0.005997184482274012,0.09382373328063956,0.22431971245396587,0.3400376816653437,11.499999999999998,0.014235401827777211,0.065,0.16414048107742416,50.05,0.3840437321934708,2.2818280474720648e-36
15,0.0061901463462078156,0.09850056247678726,0.22106295888592006,0.1024397660189284,3.9067575395833014,0.007808030274574375,0.065,0.15516423872710589,50.05,0.37209869529699435,1.1806969442238178e-25
16,0.005530137042767808,0.10446773348829146,0.24290062512454466,0.3071533976603251,11.499999999999998,0.012379181975266475,0.065,0.17313903573150186,50.05,0.43906340843318115,4.256805236293241e-23
17,0.004516129299100187,0.123206617377018,0.30299151343697606,0.19366423709316108,7.220437033918161,0.00385685167045455,0.065,0.21217250277149272,50.05,0.4590173115542933,2.7344243852135443e-30
18,0.0055327198374111285,0.11061156468590781,0.23034971142965055,0.29921524607005784,11.499999994294278,0.005364317964582308,0.065,0.17382369108853837,50.05,0.35412548667365706,1.841469053613787e-23
19,0.005366708620860127,0.11041445976793673,0.26787289489402666,0.15868568662410318,5.210167477053479,0.010161673553549593,0.065,0.1775088438951164,50.05,0.4086103070317275,5.344931032163612e-33
20,0.005388629022945926,0.10878627053586981,0.2449336674119904,0.3196161178745434,11.49999999995579,0.014279958666912316,0.065,0.1784704984116546,50.05,0.4404731439751454,1.2493933800021996e-30
21,0.006579763610924036,0.0898459063642094,0.21547647544460422,0.09049820733790244,3.1868848181625244,0.01643381679220018,0.065,0.14351506743090728,50.05,0.37145357105128796,2.4285220188771277e-31
22,0.005603011998833413,0.10522579111286706,0.2429198507316457,0.32553894479487444,11.499999999999998,0.010071101750587851,0.065,0.16968827001672981,50.05,0.38904244550619804,1.9763758688971542e-29
23,0.004179290669316817,0.1394159429692036,0.3319275874855577,0.08210263698739895,3.011743692173062,0.003669186574814526,0.065,0.2286597668656111,50.05,0.48497513205321746,9.123515148329208e-30
