fN2,1bar,Err 1bar,ErrStat 1bar,ErrSyst 1bar,2bar,Err 2bar,ErrStat 2bar,ErrSyst 2bar,3bar,Err 3bar,ErrStat 3bar,ErrSyst 3bar,4bar,Err 4bar,ErrStat 4bar,ErrSyst 4bar,5bar,Err 5bar,ErrStat 5bar,ErrSyst 5bar
0.0,0.08583010569660204,0.054688068598275213,0.054688056584142185,3.624995611066495e-05,0.04066860576243708,0.025912667933070562,0.02591266776480715,2.95301676634524e-06,0.024513373565587776,0.01561941215407859,0.015619097165764676,9.919559153413575e-05,0.023608792052242356,0.015042824328695087,0.015042728249691422,5.376420664755452e-05,0.02080075564571144,0.013253550475776078,0.013253541895505521,1.5081048510794462e-05
0.1,0.09797786196567831,0.0549869088341398,0.05498681494356253,0.00010161444980991835,0.05754753204190112,0.03229668684299997,0.03229663753997027,5.643267307762698e-05,0.03251066774591288,0.018245710477625757,0.018245530522623326,8.103567956720473e-05,0.02276783214892788,0.012777917231333766,0.012777688223873906,7.650113914484981e-05,0.015621532543836917,0.008767076191703724,0.008767065354250134,1.3784971718523546e-05
0.5,0.09198315107575004,0.01725563988864447,0.017255445690225964,8.18657330041439e-05,0.04566497382717401,0.008566692320912788,0.008566454471335538,6.383660173840677e-05,0.02833471732478072,0.005316150455577308,0.005315410161835138,8.871571334650129e-05,0.024597980639183052,0.004614880404235482,0.0046144224680790755,6.501101048025405e-05,0.012878439175483496,0.002416486808382938,0.002415912100950189,5.26992938396989e-05
1.0,0.08744624210387952,0.013070808234760868,0.013068144683280969,0.0002638606577871627,0.04204400819524337,0.0062836646995976676,0.006283142293385247,8.102455210257792e-05,0.04246196880167875,0.006349788601649807,0.0063456031784433035,0.0002305115775228031,0.025091329499749317,0.0037503687624858245,0.0037496994302977935,7.08522198230796e-05,0.023663787956913963,0.003536410824096795,0.0035363647120259046,1.8059355661615567e-05
2.0,0.08499010705564015,0.005799529147399564,0.00579713925020021,0.00016647776225447997,0.03593767003420095,0.0024512953837932607,0.002451293270869984,3.2185079901943248e-06,0.028166646825612304,0.0019215183519348416,0.0019212350650692372,3.299396264157088e-05,0.022914457692044483,0.0015633155536130536,0.0015629854660218095,3.21240279709048e-05,0.016865797343326577,0.0011514745344186608,0.0011504089023080298,4.952737531008049e-05
5.0,0.06256399929568707,0.006794542449143815,0.006794367974902852,4.869204074330058e-05,0.03135898688036791,0.0034067605267036677,0.003405544699570673,9.100871129923138e-05,0.011861460624399337,0.0012885876334338437,0.0012881390114002143,3.3999652167526415e-05,0.014556916585392137,0.0015810846873910184,0.0015808619809242065,2.653650260957697e-05,0.016534002442281884,0.0017958532615495921,0.0017955709026828428,3.18444729431825e-05
10.0,0.05966296068479543,0.006471946399030248,0.006471881527424559,2.8977351523920558e-05,0.020104775814257205,0.00218235717476805,0.002180845967278022,8.120163341198555e-05,0.01342410917412788,0.0014576708815777079,0.00145616716282585,6.619360170927874e-05,0.015080005899948538,0.0016357962020681132,0.0016357889467292525,4.8720076833170395e-06,0.007542987885160218,0.0008182521260567761,0.0008182182613005377,7.444371750463426e-06
20.0,0.033763322297022905,0.0036634317419595055,0.0036624434887333737,8.508713081878047e-05,0.02431660384541351,0.002638042476136436,0.0026377199091452076,4.125271868685512e-05,0.018947622404335788,0.0020554061139930017,0.0020553248786141253,1.827393744221334e-05,0.014452373466407709,0.0015677122383152228,0.001567707130037233,4.002073681036444e-06,,,,
50.0,0.010700896513807491,0.0011611867654376092,0.0011607693228713935,3.113331508438396e-05,0.010998423115003254,0.0011935757214875614,0.001193043231039799,3.5649008326592464e-05,0.016105402467313915,0.001747476447026483,0.00174701784027472,4.00324702479575e-05,0.0052445376449766455,0.0005689775901651735,0.0005688961110013582,9.628758886708489e-06,0.004110062559383511,0.0004458728397724282,0.00044583503147225113,5.806372263834469e-06
100.0,0.016976127132367638,0.001588014870616813,0.0015879529240712253,1.4026412006602762e-05,0.009661044996542413,4.3128476413308026e-05,0.0,4.3128476413308026e-05,,,,,0.0023449053501137414,0.00022373198763048717,0.00021934327413722956,4.4096829589536585e-05,,,,
