fN2,1bar,Err 1bar,ErrStat 1bar,ErrSyst 1bar,2bar,Err 2bar,ErrStat 2bar,ErrSyst 2bar,3bar,Err 3bar,ErrStat 3bar,ErrSyst 3bar,4bar,Err 4bar,ErrStat 4bar,ErrSyst 4bar,5bar,Err 5bar,ErrStat 5bar,ErrSyst 5bar
0.0,0.03631902095961354,0.02364257937729204,0.023141258620151324,0.004842902960707246,0.019747650336302214,0.01286436108171187,0.012582538611953555,0.002677967161740574,0.013979384381532586,0.0091063464911077,0.008907193552471576,0.0018940563441773046,0.01135654827847524,0.007399733696679553,0.007236010602727058,0.0015479694244384962,0.009282427946772179,0.006045592640198343,0.0059144508872648015,0.0012523821594676993
0.1,0.04188334784005822,0.024171413560379423,0.023505635361842185,0.00563403405589712,0.026444688485599124,0.015267670000690691,0.014841201500265161,0.003583362286807966,0.01691086007567865,0.0097603760473993,0.009490657530816064,0.0022786751017664364,0.0108268436872977,0.006248740409492345,0.006076205770491935,0.0014582455691216937,0.008360569618322503,0.0048226470625099905,0.004692091511310087,0.0011145411338430102
0.5,0.035486090895463854,0.008186377060193479,0.006656961704876075,0.004764622779557207,0.01924283564449357,0.004452651046879688,0.0036098318170907,0.00260676343337834,0.01462051158840131,0.0033716939236670147,0.0027427136462113313,0.0019610817855916195,0.01093407424362024,0.00251582103013328,0.002051161784274079,0.0014567397812905551,0.008667319158895789,0.002011126251032851,0.0016259331548993878,0.0011836258587038274
1.0,0.03274991043722385,0.006547562889201894,0.0048942133779714195,0.004349397107524151,0.016840659810085003,0.003397279687653396,0.0025167025324961587,0.002282042427096783,0.012248388115433191,0.0024654231102620473,0.0018304240888855634,0.0016516230706313233,0.010354139116231413,0.0020716534263756675,0.0015473436569291765,0.0013774888480038907,0.008277619456626464,0.0016706776207996354,0.001237024325914826,0.0011229134115040666
2.0,0.025287174568307223,0.003805277498242797,0.001724827480457563,0.003391917894243812,0.013944102304925873,0.0021274163100910284,0.0009511213196586806,0.0019029630557979987,0.0097292135963889,0.001465826173647533,0.0006636255438092743,0.001306999429592076,0.008075934492444101,0.0011989517945822494,0.0005508560754905709,0.001064914545786244,0.006056878182364423,0.0009165423903715914,0.000413137098670544,0.0008181489418499274
5.0,0.014647241136028666,0.00250684035773689,0.0015906711082354559,0.001937527807440039,0.00817392994151099,0.0014066312938401909,0.0008876780328768131,0.001091164197890712,0.005666677129051487,0.0009608717187295239,0.0006153936775649189,0.0007379465302224503,0.004465626331804418,0.0007768936724136792,0.00048496114184290066,0.0006069402517042703,0.002426903566061035,0.0004232386059558395,0.00026355853291110397,0.0003311613161303549
10.0,0.010813867933879418,0.0018683339829013304,0.0011730237875895138,0.001454196364117687,0.0034717306175168954,0.0005994448302140024,0.00037659259603970314,0.0004663819476334512,0.004520878966301365,0.0007854759411192568,0.0004903979409319581,0.0006135815460123276,0.0031268021705091716,0.0005327154726693119,0.0003391768188330346,0.00041078566234423425,0.0024369003040790285,0.00041459799320603787,0.00026434038608083257,0.000319398898334215
20.0,0.0033873320172051642,0.0005812602979704051,0.00036743754010502204,0.0004503922602778765,0.000794839455280034,0.00013624719628903446,8.621943545630952e-05,0.00010549648072906491,0.0016804672126111407,0.0002913391848396245,0.0001822870435176422,0.00022726626319938931,0.0007492745267392189,0.00012832410158312483,8.127682422922584e-05,9.93033377602569e-05,0.002869388755369135,0.0004994829621851644,0.0003112541494375712,0.0003906457269331901
50.0,0.0009969347303189205,0.00017166310514910238,0.00010814152350376491,0.00013331778787437347,0.001627076409641201,0.0002800903443093039,0.00017649552818703318,0.00021748546964173165,0.002433934882145175,0.0004106038504123442,0.0002640187148259292,0.00031446723230744945,0.00015092634160517406,2.7325963199907698e-05,1.6371587849900613e-05,2.1878742561575525e-05,0.0011384545158359656,0.0001933068436419586,0.00012349274434732353,0.00014871811554878988
100.0,0.0,0.0,0.0,0.0,0.001646245848920758,0.00021733036026482812,0.0,0.00021733036026482812,5.603189439580413e-05,1.3445190366496896e-05,5.2412431795129885e-06,1.2381539238905216e-05,0.0,0.0,0.0,0.0,8.17212899282079e-06,8.207803364358801e-06,7.644238305269532e-07,8.17212899282079e-06
