x_percent,y_nominal,stat_low,stat_high,syst_low,syst_high,gas,channel,pressure_bar,scale
0.001,540.228272184382,518.1653927952013,571.6295447734699,523.9108719729916,567.798069737322,ArCF4,IR_total,2.0,ph_per_MeV
0.0010115911122238297,540.2248496096707,518.162510053252,571.6251024745287,523.9080782115869,567.7936933704165,ArCF4,IR_total,2.0,ph_per_MeV
0.0010233165783302448,540.2213874165062,518.1595939318756,571.6206087800331,523.9052520988565,567.789266364741,ArCF4,IR_total,2.0,ph_per_MeV
0.001035177955630176,540.2178851469004,518.156644044977,571.6160630964772,523.902393260546,567.7847881353894,ArCF4,IR_total,2.0,ph_per_MeV
0.0010471768194855202,540.2143423375862,518.1536600020054,571.6114648235283,523.8995013180801,567.780258090723,ArCF4,IR_total,2.0,ph_per_MeV
0.00105931476351837,540.2107585199556,518.1506414079017,571.6068133539472,523.8965758885128,567.7756756322947,ArCF4,IR_total,2.0,ph_per_MeV
0.001071593399822671,540.2071332199992,518.1475878630478,571.6021080735112,523.8936165844774,567.7710401547704,ArCF4,IR_total,2.0,ph_per_MeV
0.001084014359178331,540.2034659582439,518.1444989632139,571.5973483609331,523.8906230141354,567.7663510458509,ArCF4,IR_total,2.0,ph_per_MeV
0.0010965792912678099,540.1997562496908,518.1413742995051,571.5925335877815,523.8875947811252,567.7616076861922,ArCF4,IR_total,2.0,ph_per_MeV
0.0011092898648952228,540.1960036037513,518.138213458308,571.587663118398,523.8845314845105,567.7568094493246,ArCF4,IR_total,2.0,ph_per_MeV
0.0011221477682079803,540.1922075241831,518.1350160212371,571.5827363098165,523.8814327187264,567.7519557015721,ArCF4,IR_total,2.0,ph_per_MeV
0.0011351547089209991,540.1883675090265,518.1317815650792,571.5777525116785,523.878298073528,567.7470458019696,ArCF4,IR_total,2.0,ph_per_MeV
0.0011483124145435111,540.1844830505372,518.1285096617386,571.5727110661495,523.8751271339353,567.7420791021804,ArCF4,IR_total,2.0,ph_per_MeV
0.0011616226326085018,540.1805536351211,518.1251998781801,571.5676113078337,523.8719194801795,567.7370549464108,ArCF4,IR_total,2.0,ph_per_MeV
0.0011750871309048076,540.1765787432673,518.1218517763732,571.5624525636877,523.8686746876475,567.7319726713264,ArCF4,IR_total,2.0,ph_per_MeV
0.0011887076977119034,540.1725578494803,518.1184649132348,571.5572341529335,523.8653923268265,567.726831605965,ArCF4,IR_total,2.0,ph_per_MeV
0.0012024861420374122,540.168490422211,518.1150388405703,571.55195538697,523.8620719632479,567.7216310716507,ArCF4,IR_total,2.0,ph_per_MeV
0.001216424293857368,540.1643759237882,518.1115731050155,571.5466155692847,523.8587131574301,567.7163703819051,ArCF4,IR_total,2.0,ph_per_MeV
0.0012305240043592616,540.1602138103478,518.1080672479778,571.5412139953628,523.8553154648206,567.7110488423585,ArCF4,IR_total,2.0,ph_per_MeV
0.0012447871461879062,540.1560035317626,518.104520805575,571.535749952597,523.851878435739,567.7056657506605,ArCF4,IR_total,2.0,ph_per_MeV
0.001259215613694151,540.15174453157,518.1009333085757,571.5302227201937,523.8484016153164,567.700220396388,ArCF4,IR_total,2.0,ph_per_MeV
