x_percent,y_nominal,stat_low,stat_high,syst_low,syst_high,gas,channel,pressure_bar,scale
0.001,729.6546381828017,679.6298360934899,955.4253833670131,728.5143077786528,933.0493820939673,ArCF4,UV,1.0,ph_per_MeV
0.0010194061408051512,729.6190394931397,679.5966871050404,955.3786422862999,728.4786807851418,933.0037713935609,ArCF4,UV,1.0,ph_per_MeV
0.0010391888799112495,729.5827562081258,679.5629007955512,955.3310000436022,728.4423671479641,932.9572819785427,ArCF4,UV,1.0,ph_per_MeV
0.0010593555256379545,729.5457752856371,679.5284650299608,955.2824393812024,728.4053537269567,932.9098970467106,ArCF4,UV,1.0,ph_per_MeV
0.0010799135281311972,729.5080834399126,679.4933674467686,955.2329427154483,728.3676271341576,932.861599479539,ArCF4,UV,1.0,ph_per_MeV
0.0011008704821154987,729.469667137193,679.4575954539927,955.1824921307785,728.32917372928,932.8123718364221,ArCF4,UV,1.0,ph_per_MeV
0.0011222341296996644,729.430512591287,679.4211362250597,955.1310693736422,728.289979615102,932.7621963488142,ArCF4,UV,1.0,ph_per_MeV
0.0011440123632369622,729.3906057590679,679.3839766946304,955.0786558463138,728.2500306327844,932.7110549142718,ArCF4,UV,1.0,ph_per_MeV
0.00116621322824077,729.3499323358999,679.3461035543613,955.0252326006088,728.2093123571079,932.658929090403,ArCF4,UV,1.0,ph_per_MeV
0.0011888449263568403,729.3084777509866,679.3075032485938,954.9707803314836,728.1678100916256,932.6058000887043,ArCF4,UV,1.0,ph_per_MeV
0.001211915818393208,729.2662271626499,679.2681619699807,954.9152793705331,728.1255088637405,932.5516487683049,ArCF4,UV,1.0,ph_per_MeV
0.0012354344274089367,729.2231654535334,679.2280656550403,954.8587096793768,728.0823934196964,932.496455629602,ArCF4,UV,1.0,ph_per_MeV
0.0012594094418627631,729.1792772257282,679.1871999796431,954.8010508429331,728.0384482194851,932.4402008077914,ArCF4,UV,1.0,ph_per_MeV
0.0012838497188228887,729.1345467958253,679.1455503544282,954.7422820625789,727.9936574316715,932.3828640662931,ArCF4,UV,1.0,ph_per_MeV
0.0013087642872390193,729.088958189889,679.1031019201477,954.6823821491981,727.9480049281296,932.3244247900676,ArCF4,UV,1.0,ph_per_MeV
0.0013341623512779302,729.0424951383542,679.059839542942,954.6213295161127,727.9014742786944,932.264861978824,ArCF4,UV,1.0,ph_per_MeV
0.0013600532937237614,728.9951410708426,679.0157478095404,954.5591021718941,727.8540487457232,932.2041542401163,ArCF4,UV,1.0,ph_per_MeV
0.0013864466794442712,728.9468791109031,678.970811022391,954.4956777130583,727.8057112785698,932.1422797823295,ArCF4,UV,1.0,ph_per_MeV
0.001413352258924401,728.8976920706693,678.9250131947159,954.4310333166392,727.7564445079672,932.079216407551,ArCF4,UV,1.0,ph_per_MeV
0.0014407799718683635,728.8475624454368,678.8783380454923,954.3651457326383,727.7062307403181,932.0149415043272,ArCF4,UV,1.0,ph_per_MeV
0.0014687399508716823,728.7964724081602,678.8307689943614,954.2979912763547,727.6550519518959,931.9494320403066,ArCF4,UV,1.0,ph_per_MeV
0.001497242525164446,728.7444038038674,678.7822891564575,954.2295458205846,727.6028897829482,931.8826645547622,ArCF4,UV,1.0,ph_per_MeV
0.0015262982244272471,728.6913381439902,678.7328813371658,954.1597847876977,727.5497255317084,931.8146151509989,ArCF4,UV,1.0,ph_per_MeV
0.0015559177826811313,728.6372566006131,678.6825280268021,954.0886831415844,727.4955401483105,931.7452594886378,ArCF4,UV,1.0,ph_per_MeV
0.00158611214225308,728.5821400006371,678.631211395214,954.0162153794727,727.4403142286066,931.6745727757831,ArCF4,UV,1.0,ph_per_MeV
0.0016168924578183997,728.5259688198576,678.5789132863076,953.9423555236133,727.384028007887,931.6025297610631,ArCF4,UV,1.0,ph_per_MeV
0.0016482701005216104,728.4687231769611,678.5256152124953,953.8670771128333,727.3266613545017,931.5291047255503,ArCF4,UV,1.0,ph_per_MeV
0.0016802566621772499,728.4103828274315,678.4712983490639,953.7903531939546,727.2681937633805,931.4542714745547,ArCF4,UV,1.0,ph_per_MeV
0.0017128639595522547,728.3509271573726,678.4159435284655,953.7121563130758,727.2086043494528,931.3780033292924,ArCF4,UV,1.0,ph_per_MeV
0.0017461040387313945,728.2903351772442,678.3595312345303,953.6324585067185,727.1478718409652,931.3002731184272,ArCF4,UV,1.0,ph_per_MeV
0.0017799891795674551,728.2285855155095,678.3020415965967,953.5512312928324,727.0859745726963,931.2210531694822,ArCF4,UV,1.0,ph_per_MeV
0.0018145319002177867,728.1656564121968,678.2434543835657,953.4684456616632,727.0228904790661,931.1403153001246,ArCF4,UV,1.0,ph_per_MeV
0.0018497449617688477,728.1015257123718,678.1837489978718,953.3840720664755,726.9585970871409,931.0580308093156,ArCF4,UV,1.0,ph_per_MeV
0.001885641372950553,728.0361708595216,678.1229044693762,953.298080414136,726.8930715095331,930.9741704683353,ArCF4,UV,1.0,ph_per_MeV
0.0019222343949420457,727.969568888852,678.0608994491774,953.210440055549,726.8262904371913,930.888704511666,ArCF4,UV,1.0,ph_per_MeV
0.001959537546270796,727.9016964204945,677.9977122033449,953.1211197759485,726.7582301320863,930.8016026277506,ArCF4,UV,1.0,ph_per_MeV
0.001997564607806703,727.8325296526243,677.933320606567,953.0300877850426,726.6888664197835,930.712833949611,ArCF4,UV,1.0,ph_per_MeV
0.002036329627853186,727.7620443544897,677.8677021357225,952.9373117070071,726.6181746819094,930.6223670453304,ArCF4,UV,1.0,ph_per_MeV
0.0020758469273370016,727.6902158593542,677.8008338633705,952.8427585703358,726.5461298485067,930.5301699084044,ArCF4,UV,1.0,ph_per_MeV
0.002116131105098844,727.6170190573451,677.7326924511573,952.74639479753,726.4727063902749,930.4362099479472,ArCF4,UV,1.0,ph_per_MeV
0.0021571970432865523,727.542428388218,677.6632541431474,952.6481861946455,726.397878310704,930.340453978766,ArCF4,UV,1.0,ph_per_MeV
0.002199059912853022,727.4664178340284,677.5924947590695,952.5480979406805,726.3216191380903,930.2428682112931,ArCF4,UV,1.0,ph_per_MeV
0.002241735179160811,727.3889609117183,677.5203896874866,952.4460945768111,726.2439019174426,930.1434182413802,ArCF4,UV,1.0,ph_per_MeV
0.002285238607695462,727.31003066561,677.4469138788835,952.3421399954717,726.1646992022706,930.04206903995,ArCF4,UV,1.0,ph_per_MeV
0.0023295862698897675,727.2295996598156,677.3720418386764,952.2361974292767,726.0839830462611,929.9387849425098,ArCF4,UV,1.0,ph_per_MeV
0.00237479454906099,727.1476399705564,677.2957476201449,952.1282294397877,726.0017249948374,929.833529638522,ArCF4,UV,1.0,ph_per_MeV
0.002420880146463373,727.0641231783966,677.2180048172831,952.0181979061206,725.9178960766034,929.7262661606342,ArCF4,UV,1.0,ph_per_MeV
0.002467860087458031,726.9790203603883,677.1387865575758,951.9060640133926,725.8324667946696,929.6169568737652,ArCF4,UV,1.0,ph_per_MeV
