toy_id,PAr_star_696,tau_N2_696,K_Ar_Q_Ar_696,K_Ar_Q_N2_696,PAr_star_727,tau_N2_727,K_Ar_Q_Ar_727,K_Ar_Q_N2_727,PAr_star_750,tau_N2_750,K_Ar_Q_Ar_750,K_Ar_Q_N2_750,PAr_star_764,tau_N2_764,K_Ar_Q_Ar_764,K_Ar_Q_N2_764,PAr_star_772,tau_N2_772,K_Ar_Q_Ar_772,K_Ar_Q_N2_772
107,0.00014804978073003081,28.3,0.004646402122347216,1.617644675375003,0.005221284724393423,28.3,3.9326655117963476,479.23950549816396,0.005221285564215399,21.7,3.1852362649311186,12.128920506788665,0.00013188808182832575,29.4,3.5606958946031994e-39,1.088154490475046,0.00047197371539946627,28.3,0.024882558372077195,3.247031318953704
108,0.00012544485138927402,28.3,3.1118160485372673e-29,1.413281040759099,2.5502209466649718e-05,28.3,4.0694548614008476e-26,2.1881637046039146,0.005221285564215399,21.7,2.229109217964615,22.16842662451461,0.0052212855221680015,29.4,0.461467321958726,50.43386592890784,0.0010289726976124714,28.3,0.06838407193426055,7.675476274609068
109,0.0002981821028069535,28.3,0.029328921531919076,3.361598347532114,4.1020666842001536e-05,28.3,0.007551790934806531,3.4936634048033075,0.005221285564215399,21.7,2.5223878382631875,20.09326680542017,0.0006323452528129602,29.4,0.024058508750234728,6.341343261712907,0.0009544356799671313,28.3,0.038242409395937,7.328217685095632
110,0.00015787234812409616,28.3,0.012366030539105352,1.6764594542012277,0.005221285554001301,28.3,2.0870747171768214,468.60616903881,0.005221285564215399,21.7,2.9605329891906695,14.210255533554571,0.005221285564215399,29.4,0.7278455527269387,42.62869933833139,0.0003255897453134976,28.3,0.005470217653715334,2.407954082971511
111,0.0003707068564864948,28.3,0.02250567283457211,4.4596345916765,0.005221285129262804,28.3,2.2684698445218,484.37085110835443,0.005221285564215399,21.7,2.8395293981611816,15.876964843198067,0.0004907231604491118,29.4,0.032018275508642176,4.32003978629618,0.003056456882670406,28.3,0.13621392762128529,26.330592701423534
112,0.005221285562769085,28.3,1.1412399268083844,57.13238028373783,7.781395713016971e-05,28.3,0.016704102246647468,6.961487151908651,0.005221285564215399,21.7,2.10090311731407,28.341108271016992,0.0003874388293429667,29.4,0.02600575975432719,3.217993801651859,0.00028949786228711047,28.3,3.336676437180933e-17,2.186795992279351
113,0.00018450774149136512,28.3,0.006321249261867861,2.11462325178612,3.697397253828295e-05,28.3,0.004622691138771906,3.3286712805898926,0.005221285564215399,21.7,2.85673587107059,17.11010468549499,0.005221285563727353,29.4,0.4327149465017213,47.37461823651916,0.0001757058483028132,28.3,1.248075393714805e-24,1.2869563970282367
114,0.0002946736456805677,28.3,0.010931723638579414,3.8149968267740832,7.636163427566654e-05,28.3,0.0033000848907282177,7.366284924896619,0.005221285564215399,21.7,3.1624740325158425,14.976451263206975,0.0006894550050451417,29.4,0.06446299747008813,6.152346735473978,0.00048643826234199964,28.3,0.015747387772246484,3.616971399849513
115,9.1480028771905e-05,28.3,0.005549607635293175,0.871819171017327,0.00027359786025062935,28.3,0.07895941732140845,23.914077457929356,0.005221285564215399,21.7,2.6180445001200288,17.687222975065655,0.0003066040041807182,29.4,0.033385931890637766,2.4548152629232813,0.0005728963448250848,28.3,0.0390256734361193,4.138420444658665
116,0.005221285564124507,28.3,0.6737768886816208,65.50419280504283,0.00034267926396184986,28.3,0.09268772917318222,32.93621632723457,0.005221285564215399,21.7,2.5030172314625694,19.16387623433332,0.0006868200932672659,29.4,0.04455342555090543,6.4873539311636526,0.0003930346221246496,28.3,0.006980109779862775,3.1211937294410763
117,9.134123217305051e-05,28.3,0.010678124424492926,0.8670016702000164,0.0052212855641988925,28.3,2.412593051354321,458.0943249691976,0.005221285564215399,21.7,1.968782287869419,26.835478159081966,0.005221285564215399,29.4,0.49440213694134005,44.12901497721051,0.00023452646604992295,28.3,3.61535031443049e-58,1.6222503611452093
118,0.00016244601226675818,28.3,0.017873123368383464,1.6668694539414999,2.082975410319651e-05,28.3,2.52490084140201e-20,1.7486571043152033,0.005221285564215399,21.7,2.0850777457281615,26.24554656988476,0.00033450382549497207,29.4,0.04194124830499627,2.534954587941355,0.005221285564215399,28.3,0.3931607210073997,40.34969457399566
119,0.005221285564215399,28.3,0.9160717626973917,60.60819548751189,9.262307046420376e-05,28.3,0.025942354203517568,8.26328558346053,0.005221285564215399,21.7,2.444335399102753,20.051904429285486,0.00522128556290887,29.4,0.5963734212620095,43.32421775376831,0.00029906719237533894,28.3,1.9575718975490512e-24,2.1851357754788063
120,0.0001924817349600211,28.3,0.003907434998042546,2.2116649290894648,0.00014147373059509213,28.3,0.0253701445922235,13.575355597725856,0.005221285564215399,21.7,2.6468121183885067,17.298438417386382,0.005221285564205149,29.4,0.5037890603688765,48.24170292675912,0.005221285564212981,28.3,0.2338874775799256,42.28824410995654
121,0.00013815857354594244,28.3,0.0014325146383732039,1.5593794424334018,3.434945897231631e-05,28.3,0.0014317066013018835,2.9213156735422756,0.005221285564215399,21.7,2.870592279062001,13.151397898569876,0.0002917518358234852,29.4,0.06040076981425544,2.1746860502774643,0.0006108906776658957,28.3,0.051948261267800604,4.092721179448942
122,0.00017441137613816325,28.3,0.02374446275041052,1.8346470784258588,0.005221256540901743,28.3,5.401289504400861,473.5498416878723,0.005221285564215399,21.7,2.312980443886679,20.543837086773582,0.00033349315614481596,29.4,0.016636669287272785,2.9164684365391955,0.005221285564215399,28.3,0.38547881536601136,37.526015364083456
123,7.56201537646531e-05,28.3,0.0010893563132071914,0.7487928089588177,4.860827940223835e-05,28.3,1.4390959084752186e-17,4.309554962647369,0.005221285564215399,21.7,2.850024626695636,16.018608321469834,0.005221285564210832,29.4,0.691563506778003,43.00061865522386,0.002773677112643941,28.3,0.20981223812918134,22.97487024076851
124,0.00021145085773076078,28.3,0.021039321617765443,2.28686993864862,0.00522128556421528,28.3,2.3316936382840048,484.096117714682,0.005221285564215399,21.7,3.580657027774873,13.166050616823435,0.005221285564215399,29.4,0.794402363877288,45.66908629428754,0.000509628346809111,28.3,0.02121474844838631,3.8959806539586754
125,0.000231213636472941,28.3,0.010133603701288291,2.6205475606430015,7.969949400133783e-05,28.3,0.02874217710992509,6.791992748095965,0.005221285564215399,21.7,3.8311959329163456,12.556126419806004,0.0003918861191583155,29.4,0.01762446846938204,3.570693660810519,0.005221285564211783,28.3,0.39183812269341906,37.096108563955255
126,0.00024133191478029994,28.3,0.026359217809423293,2.5323188427838224,6.64334344891811e-05,28.3,0.02502426609094296,5.573540873760836,0.0003265670010047764,21.7,0.17209247871348685,0.9682191080512175,0.005221285563128375,29.4,0.5779651070427644,44.27809747252442,0.005221285564165887,28.3,0.5149476321272831,40.82911556972831
127,0.00019761695333090403,28.3,0.0046255206985354345,2.387328449484078,5.773033723749497e-05,28.3,0.012769580035144074,5.064284019761527,0.005221285564215399,21.7,2.850778656826526,18.17683365505532,0.005221285564215399,29.4,0.714171691691129,44.678962891243714,0.005221285563843097,28.3,0.29225638758951733,42.64531859825339
128,0.0011859798994150114,28.3,0.11787526421569063,14.611948727677992,0.005221283550393246,28.3,2.8772643040472228,463.9547130466764,0.005221285564215399,21.7,2.9179847924856688,15.08006540734696,0.005221285564215399,29.4,0.5918216104074903,45.33915036022375,0.005221285564215399,28.3,0.3018196577534688,40.87042140807909
129,0.00011540401564883095,28.3,1.5881507988396925e-33,1.3275417915380916,4.4621100717260654e-05,28.3,3.5901348280294296e-38,3.8359588967061886,0.005221285564215399,21.7,2.3385755257337215,25.322291496187745,0.0005327058037573473,29.4,0.026907191792115377,4.7713420569257545,0.005221285564215399,28.3,0.4104873233665371,40.01326418710416
130,0.00012486167538513032,28.3,0.004005018129268527,1.376868018025572,5.918604717095857e-05,28.3,0.021908861033412358,4.959316445705732,0.005221285564215399,21.7,2.125203745973385,23.70356333130543,0.005221285564215399,29.4,0.542293050348535,43.86154464482168,0.0008362495655719135,28.3,0.027770335640474823,6.646330707662258
131,0.002026471196358673,28.3,0.2605858603438842,24.593625968764837,5.740936350324825e-05,28.3,0.005114239802439973,5.206255789932434,0.0001758463184931688,21.7,0.03048655763065735,1.3804632614209964,0.00016615267754461932,29.4,2.6508521054622337e-93,1.3910025109405144,0.0026793505423271524,28.3,0.14330540058360497,21.42521004406741
132,0.00025556100689061,28.3,0.015071276448377347,3.170535621308603,6.986097077318457e-05,28.3,0.007922011024142769,6.206609707794137,0.00022656084748787125,21.7,0.031812957843755284,2.430268301589312,0.005221285564215399,29.4,0.5372605219391202,46.143151855500115,0.005221285564215399,28.3,0.2798401452203618,42.16580387780379
133,6.961110435434408e-05,28.3,7.842368219144871e-05,0.6895061647916751,5.2356735231657455e-05,28.3,5.4604409952668084e-17,4.180352277664887,0.005221285564215399,21.7,2.595245649749556,18.744542900885715,0.0006671459113278175,29.4,0.05069282707816453,5.843605962330416,0.000555178791974061,28.3,0.017367358932319752,4.175340271391134
134,0.0008230150888044909,28.3,0.10464644621802945,9.636315818963572,0.005221285514456649,28.3,2.9344318710142887,463.6136570456376,0.005221285564215399,21.7,2.4162877204367508,24.935571346019106,0.0005077098434898736,29.4,0.04216104674986207,4.2494278190216965,0.0003187311370551032,28.3,0.007006806792562999,2.442566373249888
135,0.0005186209460336193,28.3,0.0638072344627445,6.035697435608197,6.071420022679075e-05,28.3,4.3101292183922366e-61,5.540096681211356,9.879540351041478e-05,21.7,0.006305575321242164,0.8670891967425554,0.00017076676719555037,29.4,6.5867494653952415e-53,1.44240287688313,0.005221285564215399,28.3,0.2770446110481883,42.96481450586041
