toy_id,PAr_star_696,tau_N2_696,K_Ar_Q_Ar_696,K_Ar_Q_N2_696,PAr_star_727,tau_N2_727,K_Ar_Q_Ar_727,K_Ar_Q_N2_727,PAr_star_750,tau_N2_750,K_Ar_Q_Ar_750,K_Ar_Q_N2_750,PAr_star_764,tau_N2_764,K_Ar_Q_Ar_764,K_Ar_Q_N2_764,PAr_star_772,tau_N2_772,K_Ar_Q_Ar_772,K_Ar_Q_N2_772
70,0.0002488796023862406,28.3,0.01968979036242774,2.813052889458419,7.046736838254673e-05,28.3,0.01981150449291465,6.747645713830477,0.005221285564215399,21.7,2.1184955039376265,13.896367634784532,0.0009247887067417945,29.4,0.08386994991142456,6.563425356304753,0.0005784653742263799,28.3,0.02842291357915715,4.992816300304008
71,0.00023617058635184795,28.3,0.01968762346570435,2.8131146571438284,7.574334606912152e-05,28.3,0.019860338666550254,6.744606730413404,0.005221285564215399,21.7,2.2924628141289265,15.046809783440766,0.0007523174029439072,29.4,0.08448461076758743,6.587311403365629,0.0006489279178149259,28.3,0.028315516051876745,4.977014319622619
72,0.0003031875516607746,28.3,0.019698707602525053,2.8129399509471296,5.998153333315954e-05,28.3,0.01969370269556293,6.755885753034003,0.005221285564215399,21.7,2.612019195490864,17.16613911545645,0.0008003617708113497,29.4,0.08427906796709071,6.579141708616041,0.0007130278423076639,28.3,0.028234121439986146,4.965242224944402
73,0.00024527832752020717,28.3,0.019688862603905424,2.8130520560685532,8.702127988946189e-05,28.3,0.019944155111419858,6.739194392483238,0.005221285561836112,21.7,2.827457523130655,18.600202454672047,0.0008712183244293445,29.4,0.08402956930618628,6.569516648602374,0.0006492921769682635,28.3,0.0283150845586462,4.976946905210416
74,0.00020855429637928237,28.3,0.019678749140692446,2.8131036517772063,9.04534118389644e-05,28.3,0.019965641995506173,6.737827712096572,0.005221285563820138,21.7,2.7300208382053555,17.951292603858306,0.0007993069392742973,29.4,0.08428314918571138,6.5792995105266945,0.0007730593605148612,28.3,0.028170610583072415,4.956055214368824
75,0.00019623956369782406,28.3,0.019676682145306944,2.8132343660519465,8.398897306117173e-05,28.3,0.019923869409973018,6.740515987588255,0.005221285549618808,21.7,5.269012123149401,35.1545244044694,0.0006778544138401869,29.4,0.08483940524455891,6.600718203544471,0.0007153914221232315,28.3,0.028231398888269872,4.9648493118849295
76,0.0002770073057082907,28.3,0.019694883953188434,2.812990833148265,7.350167745871712e-05,28.3,0.019839572863563918,6.745741470214373,0.005221285564215399,21.7,2.2351146461802966,14.667445332863728,0.0007597846220338697,29.4,0.0844490761846547,6.5858475847966975,0.0006373605320532092,28.3,0.02833110285185585,4.979333647653299
77,0.00022344707413727958,28.3,0.01968419421589628,2.813128207100702,7.297235985424678e-05,28.3,0.019836005315782855,6.746219320823183,0.005221285564215399,21.7,2.484196444940257,16.317036535802746,0.0007507597485329254,29.4,0.0844825224790334,6.586971332311389,0.000526558703678096,28.3,0.028532812496066467,5.008183146776726
78,0.0002620708744081278,28.3,0.019692319589345808,2.813022431022726,9.252540004340284e-05,28.3,0.019978089219419203,6.737087934364742,0.005221285564215399,21.7,2.333263061723064,15.316890376496385,0.0007452217445810003,29.4,0.08451909241403371,6.588732459041175,0.0006891050178619665,28.3,0.028263064081907898,4.969402948416437
79,0.00023731754019470374,28.3,0.019687594725379145,2.813096577313072,8.15759304902e-05,28.3,0.019906673378903235,6.7416424593703015,0.005221285564215399,21.7,2.5705197296526436,16.890455653289774,0.0008128167445797013,29.4,0.0842322097429778,6.5773429858176575,0.0007545081628232476,28.3,0.02818872341926117,4.958707332397952
