toy_id,PAr_star_696,tau_CF4_696,K_Ar_Q_Ar_696,K_Ar_Q_CF4_696,PAr_star_727,tau_CF4_727,K_Ar_Q_Ar_727,K_Ar_Q_CF4_727,PAr_star_750,tau_CF4_750,K_Ar_Q_Ar_750,K_Ar_Q_CF4_750,PAr_star_764,tau_CF4_764,K_Ar_Q_Ar_764,K_Ar_Q_CF4_764,PAr_star_772,tau_CF4_772,K_Ar_Q_Ar_772,K_Ar_Q_CF4_772
134,0.0031973090883845707,28.3,0.38023631238036165,164.14327440847106,1.4277573937237218e-05,28.3,1.0121219806132247e-38,0.07897097902979017,0.019999999999999997,21.7,15.977499080785964,52.93599514875828,0.019999999999999997,29.4,4.383316661217352,162.3577412550353,0.0002947651262232666,28.3,0.004223376973601514,13.393952162727986
135,0.00010739725662919168,28.3,0.020445746009238784,3.1777364582013456,1.879109227252637e-05,28.3,0.011001062541194605,0.037383974256735494,0.0015734443006898795,21.7,1.2071465952024067,4.282312177331935,0.0007368638766258809,29.4,0.07899059426886519,7.6835302956349425,0.0003020253144796334,28.3,1.7941273365856093e-40,14.778868110012077
136,0.0002874727298404066,28.3,0.04476034708704358,11.288565284765543,1.188017178198892e-05,28.3,0.005318065126950928,2.0083145079009688e-57,0.0002039439013176091,21.7,0.1362891015847208,0.31235429156357214,0.019999999999999997,29.4,4.666075403692072,177.80054109336763,0.0002869566174041615,28.3,6.1367968941820504e-30,14.910585885096872
137,3.1379335715371544e-05,28.3,4.494720135615963e-21,0.482394311948936,3.734649580700004e-05,28.3,0.052691165918722235,0.02467265506297595,0.01999999999999915,21.7,10.309461733675764,119.10552570319912,0.019999999999999997,29.4,5.549877624826404,167.5413818617689,0.002988874777379264,28.3,0.2849018656106174,140.19240473730633
138,0.0001348679711071516,28.3,0.02518873530538675,4.11916824241156,1.503928261795639e-05,28.3,0.014495405992729606,2.451789953973734e-10,0.01999997691806105,21.7,13.698897252799027,69.54457550770753,0.01999998607922079,29.4,3.857357709522863,193.10863931803263,0.001865465577979559,28.3,0.09731591165390395,87.16549167273372
139,0.01999997139790784,28.3,3.805225723673497,878.1311595284782,1.3021940540259824e-05,28.3,6.2692819277739635e-40,0.06321449269752576,0.019999999999999997,21.7,13.15339634885735,73.8656583769668,0.019999999999999997,29.4,6.291240656429477,143.2277083319127,0.01960599946043936,28.3,0.6638722913916556,999.9999999999999
140,0.019999999590071614,28.3,4.808872010805362,754.2974635660989,1.5818623302513664e-05,28.3,0.010354921744887384,2.2359133405078913e-59,9.78601665102038e-05,21.7,0.057902380454571176,0.09669377993995697,5.695713752664947e-05,29.4,3.450700561056109e-21,0.30210684408106625,0.0002863904545342051,28.3,4.686208757130171e-34,14.100343161007007
141,0.0002376263960708775,28.3,0.040748771781069185,8.654068125945571,1.7086587731940907e-05,28.3,0.022231192957685678,4.927772676543361e-58,0.019999999999999997,21.7,16.177207052874913,65.01131975011677,0.019999999999999997,29.4,3.278151994033716,217.27300406095966,0.019999999979152035,28.3,1.193118955688398,938.9890785760998
142,0.0002564138967606279,28.3,0.02857085679969969,10.922266526846427,4.153787983973434e-05,28.3,0.08045039190303191,2.2848008621414693e-33,0.019999999999999997,21.7,12.72779094543413,63.268249920402404,0.019999999999999997,29.4,3.482930031998945,189.5981344646829,0.019999999981541026,28.3,2.4035579031157783,885.2928899229834
143,0.0003525539539072481,28.3,0.04380881009777228,15.916594823244555,1.688800030494063e-05,28.3,0.01580224603056248,4.207600152136349e-77,0.019999999999999997,21.7,19.8472721222645,16.895623212678572,0.0006633559705434582,29.4,0.19674614445341582,4.518939560750897,0.002030643261904419,28.3,0.08582007894535534,102.32619331454599
144,0.0008744299130100894,28.3,0.12011332682445075,37.51353989006654,1.3755088087698133e-05,28.3,0.004365681740849719,0.0025046988166478983,0.019999999999999997,21.7,13.698598991215931,62.84654089793288,0.019999999999999997,29.4,3.4237020597422894,186.842677031092,0.01999999999773888,28.3,2.1443373589401893,901.01028623434
145,6.50588762566426e-05,28.3,3.543969011051318e-30,2.179002898404247,1.7640406426598736e-05,28.3,0.014912581786475986,1.2086425771610728e-46,5.731526004602921e-05,21.7,0.027421796167724072,0.012655140612019888,0.0007671650589387659,29.4,0.13776664383657267,6.740464434563688,0.0004747886413086079,28.3,0.03443971014678324,22.57947042517531
146,0.019999984844833084,28.3,6.131457755308504,674.819425949279,2.640261148918547e-05,28.3,0.031751030846903026,8.058524269735152e-114,9.915792933597886e-05,21.7,0.0718974246293278,0.013001935445614924,0.019999999999999997,29.4,3.1196877861645493,199.3874690699977,0.015395448697171575,28.3,0.820759691567684,758.8334891086606
147,0.00018609966590698362,28.3,0.05550874394189391,5.571413446491677,2.453222822541941e-05,28.3,0.027349495604133637,2.069466337875706e-29,0.019999999999999997,21.7,13.420819884863329,66.03233876775786,0.019999999999999997,29.4,4.031878279680414,190.30345573741087,0.00018644186086204747,28.3,0.003755770820628642,8.301709573300815
148,0.00013452349673023065,28.3,0.011691823825166467,5.321085781377133,2.279816466090854e-05,28.3,0.037980021250737316,1.534689987636316e-69,0.00024238227861422538,21.7,0.14314060554195285,0.8014273450050432,0.0014976376862379948,29.4,0.3778110380599655,11.720037999966596,0.019999999999973837,28.3,1.2619724332810358,987.877071113562
