fCF4,1bar,Err 1bar,ErrStat 1bar,ErrSyst 1bar,2bar,Err 2bar,ErrStat 2bar,ErrSyst 2bar,2.5bar,Err 2.5bar,ErrStat 2.5bar,ErrSyst 2.5bar,3bar,Err 3bar,ErrStat 3bar,ErrSyst 3bar,4bar,Err 4bar,ErrStat 4bar,ErrSyst 4bar,5bar,Err 5bar,ErrStat 5bar,ErrSyst 5bar
0.0,0.1728066299315304,0.11010744688545371,0.11010657250285304,0.0004388066852002298,0.08743134222908656,0.05570872745913086,0.05570831064747343,0.0002154992350764523,,,,,0.05817627154763308,0.037068272103744276,0.0370679635592868,0.00015124260184150307,0.04459004710328245,0.02841159058603214,0.028411278295447984,0.00013321128674572552,0.006564306621312294,0.0041826023906421286,0.0041825553985796625,1.9826649171471918e-05
0.1,0.17059145982501317,0.09573975885951197,0.09573878062001494,0.0004327954137367668,0.08430874363696397,0.04731605416153207,0.047315477103531206,0.00023368329476080446,,,,,0.04818730167093284,0.027043838967104206,0.02704351969363635,0.0001314102681173046,0.026282488252680786,0.014750353658358114,0.014750172016539463,7.320197493736712e-05,0.007161597973092761,0.004019242846141547,0.00401920856963168,1.6599098146086698e-05
0.2,0.17058983652355558,0.05542362741523676,0.05542200366727733,0.0004242468235377411,0.08685466496249872,0.028219866629686334,0.028217739451359764,0.00034648643906958626,,,,,0.05781191385466873,0.018782804309249782,0.01878219808964613,0.0001509060663640073,0.02196828572601151,0.0071373958854020125,0.007137156801851358,5.841926686013174e-05,0.004861741911023833,0.0015795984506921067,0.0015795048727003885,1.719367746100004e-05
0.5,0.16675203308583153,0.031284756563910346,0.03128160556576004,0.00044401181441680593,0.08817776107027402,0.01654332719591059,0.01654157907659425,0.00024049192030972666,,,,,0.05734871229437663,0.010759195951111756,0.010758248427313306,0.00014278757169447834,0.024220505246771565,0.004544037780194163,0.004543610519836629,6.231205229980524e-05,0.01971272969723272,0.0036986387556829817,0.003697980909749238,6.975554580355287e-05
1.0,0.13837388097195263,0.020682055019547785,0.020678874854112825,0.0003626769906432403,0.06273103948775363,0.009376244469013232,0.009374654421224203,0.00017266970007140392,,,,,0.03309899977996446,0.0049473223521539446,0.00494638200098562,9.64549451688973e-05,0.034703402711726436,0.005187122181295958,0.005186147245758962,0.00010056475028195205,0.01649186193587593,0.0024650786100778714,0.0024645774671334837,4.970374594889457e-05
2.0,0.12610459035299512,0.008607946851544514,0.008601540763881798,0.00033203235730097647,0.05814478568506119,0.003969595300971514,0.003966031235478701,0.00016817577917882867,,,,,0.04156795614037281,0.0028377409696503527,0.002835332704478154,0.0001168856952270883,0.02978756223361905,0.0020332885248763224,0.0020317970193783255,7.786589394005901e-05,0.020038714605682253,0.001368620147355899,0.001366832246582653,6.993366464228858e-05
5.0,0.04038970835938474,0.004388190650288955,0.00438626916568595,0.0001298460220263871,0.022369295764470304,0.00243100567957427,0.0024292760768847518,9.168618433432613e-05,,,,,0.00473899889945629,0.0005148990601896635,0.0005146490428687369,1.604384176223531e-05,0.0024611374944533415,0.0002677615134720089,0.00026727629247478706,1.6112466532250532e-05,0.0008285350069856443,9.09110698356549e-05,8.997781121606208e-05,1.299292528378484e-05
10.0,0.021676935710640787,0.0023527286439835797,0.002351384480197572,7.951791311903988e-05,0.026950370821452567,0.002924512798602567,0.002923415215649028,8.011607892280045e-05,,,,,0.003712732793313621,0.0004032191580332083,0.00040273507223776144,1.9752240243943713e-05,0.011553837544078726,0.0012539581670645461,0.0012532912700633579,4.089103973796068e-05,0.010204600840164883,0.001108158611143013,0.0011069341332408048,5.2080054885145395e-05
20.0,0.013777099801231317,0.0014949298183547363,0.0014944574771629815,3.7576731600574495e-05,0.014525925641946297,0.0015773584171947827,0.0015756856306129072,7.262485645586313e-05,,,,,0.015526177384329834,0.0016849886645737343,0.0016841869637684366,5.1971827122309494e-05,0.007873684885848897,0.0008541716033574375,0.0008540902962342179,1.1785323956580579e-05,0.019708650852306116,0.0021407743797866095,0.0021378766979964128,0.00011134706693352071
50.0,0.007382241399867604,0.000802076871054331,0.0008007814429324407,4.556739772407616e-05,0.017021685524687212,0.0018476624717183414,0.001846410752139008,6.799958662958086e-05,,,,,0.009142952008156586,0.0009932722124823424,0.000991772810610744,5.455621158798312e-05,0.010755273731219414,0.0011666830301543887,0.0011666678385474796,5.9537676456167254e-06,0.018987463769225547,0.0020601362096477225,0.0020596466318509392,4.4910513321125625e-05
100.0,0.002366686017084254,0.00023356752489273402,0.0002213806454136323,7.446071797103174e-05,,,,,,,,,,,,,,,,,,,,
