fCF4,1bar,Err 1bar,ErrStat 1bar,ErrSyst 1bar,2bar,Err 2bar,ErrStat 2bar,ErrSyst 2bar,2.5bar,Err 2.5bar,ErrStat 2.5bar,ErrSyst 2.5bar,3bar,Err 3bar,ErrStat 3bar,ErrSyst 3bar,4bar,Err 4bar,ErrStat 4bar,ErrSyst 4bar,5bar,Err 5bar,ErrStat 5bar,ErrSyst 5bar
0.0,0.051891616586944384,0.03380412918882096,0.03306359279319604,0.007036901436016572,0.032630616853272454,0.02125699074205526,0.020791131577481848,0.004425890095298379,,,,,0.02549241996028908,0.01660734856056028,0.01624291259972429,0.0034600312844917415,0.020132727832153002,0.013115242292376457,0.012827897040810778,0.0027303182778017215,0.007864798074752556,0.005123677148176349,0.005011184812649579,0.0010677519806653259
0.1,0.045293019590716806,0.026151015781988432,0.02541920017955002,0.006143279959579605,0.02520193298227149,0.014552326491355141,0.014143746325079686,0.0034241270716478273,,,,,0.019069520542160014,0.011010847508225176,0.010702133891036856,0.0025890332225965915,0.007030534516590177,0.004058295784542601,0.003945653565633984,0.0009495170429413449,0.0009986229630726496,0.0005764614381354135,0.000560443910157003,0.00013494596409332967
0.2,0.03052916748988784,0.010751340618343853,0.009918455091255409,0.004149165421431164,0.01454191459727839,0.005126500733878458,0.004724443498885173,0.001990136528054795,,,,,0.009304142133508837,0.003276187817118734,0.0030227721061975056,0.001263430016673465,0.004154265027689576,0.001463689128274436,0.0013496565580427278,0.0005664036012959625,0.0,0.0,0.0,0.0
0.5,0.025680831750880637,0.005949621496659081,0.004817558350357243,0.0034912930977520403,0.01303942193936292,0.0030204134904844126,0.002446111428834665,0.0017718455156205534,,,,,0.007419409029793168,0.0017193814447050645,0.0013918332658742762,0.001009491313683194,0.004392739138624706,0.0010174686715406014,0.000824049521585174,0.000596812268256813,0.0022188714076811365,0.0005139187640582533,0.00041624596049450884,0.0003014163174467607
1.0,0.014054708412127057,0.0028393484137199418,0.0021003642762923726,0.0019105939708291683,0.006402159713549223,0.0012932135915251972,0.000956751798696472,0.0008700732089867869,,,,,0.0027754693035008044,0.0005608651343270985,0.0004147717906398685,0.0003775368334257617,0.0016123961435561788,0.00032504550001132633,0.0002409597666384066,0.0002181581259985009,0.0017466496899370975,0.0003529811858785942,0.0002610228902917395,0.00023761895616302418
2.0,0.009350138022406189,0.0014214480073032525,0.0006377689592624554,0.0012703405811307737,0.004265812782049455,0.0006489107208926842,0.0002909692853620607,0.0005800189640566547,,,,,0.004651089634719951,0.0007099248113700374,0.00031724885650494136,0.0006350955840226653,0.0009465377344639516,0.00014524752670157866,6.456293846840628e-05,0.00013010945772406627,0.0005881428030259899,9.298847303912363e-05,4.0116971801348865e-05,8.388971743686829e-05
5.0,0.003403124507025194,0.0005943495816271841,0.00036957484216858537,0.0004654738029325324,0.0008437748022299347,0.00014974368592872108,9.16328329205173e-05,0.00011843392844316201,,,,,0.0006837979016358458,0.0001199253646636161,7.425955208238482e-05,9.416799888616555e-05,3.6491741112450414e-05,7.80332737405561e-06,3.962955053290061e-06,6.722120599356159e-06,0.0,0.0,0.0,0.0
10.0,0.0009434146688340995,0.00016660864526400719,0.00010233598698169771,0.00013147542144899017,0.0013550762958951593,0.0002380746194443342,0.000146990580872895,0.0001872786521689364,,,,,0.0012128805792540561,0.00021200834564199554,0.00013156603905925055,0.00016624655180819722,0.0006308945992570796,0.00011135349842209686,6.843567693958488e-05,8.784167423643916e-05,0.0007307663673660076,0.000128868828171846,7.926916967472028e-05,0.00010160498813279384
20.0,0.002703643684842444,0.00046773371323426734,0.0002932751144066004,0.00036436867835437127,0.0022727561085966186,0.0004006328080497803,0.0002465350044104707,0.0003157960393769708,,,,,0.003906296688773003,0.0006644370648902465,0.000423731727197916,0.0005117890547538474,0.0025108124143747796,0.000440317035702349,0.0002723579302285862,0.00034597723880524893,0.004885916316074426,0.0008528011019417586,0.0005299950117729018,0.0006681130196074009
50.0,0.0009964378333313978,0.00017387658912182665,0.00010808762308719707,0.00013619887657392973,0.002583761011963575,0.00045257775173664436,0.0002802709582742555,0.0003553516727342453,,,,,0.0004945085108666735,9.170657388174351e-05,5.364132888979887e-05,7.43821452235959e-05,0.0,0.0,0.0,0.0,0.0024114506589841458,0.0004256340498318552,0.0002615797606261347,0.0003357683326447572
100.0,0.00017904404498091743,2.2876104482377295e-05,1.674784316517633e-05,1.5582872187222064e-05,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,
