fCF4,1bar,Err 1bar,ErrStat 1bar,ErrSyst 1bar,2bar,Err 2bar,ErrStat 2bar,ErrSyst 2bar,2.5bar,Err 2.5bar,ErrStat 2.5bar,ErrSyst 2.5bar,3bar,Err 3bar,ErrStat 3bar,ErrSyst 3bar,4bar,Err 4bar,ErrStat 4bar,ErrSyst 4bar,5bar,Err 5bar,ErrStat 5bar,ErrSyst 5bar
0.0,0.13685896116906135,0.0872024356321956,0.08720192701285294,0.0002978345720110187,0.08707154645925747,0.05547939889587895,0.05547906088412463,0.00019366275751007272,,,,,0.07296620941489569,0.046491860281409274,0.04649161453112553,0.00015116453062259672,0.05062809439503434,0.03225868188082788,0.032258518949168,0.00010252753104518161,0.02962018147901517,0.018873102343628774,0.01887298340844373,6.700252005452378e-05
0.1,0.10538962472280157,0.0591468796742261,0.0591464201743267,0.0002331432164586339,0.06677535519327193,0.03747575224710778,0.037475446239981454,0.00015144504238689266,,,,,0.04481886765067359,0.025153281249710016,0.025153098179983825,9.596653118591064e-05,0.031179653023116025,0.017498681216818614,0.017498542797220358,6.960101786687885e-05,0.015535979677412215,0.008719130565677389,0.008719051654628536,3.709535347062951e-05
0.2,0.07793301947019403,0.025319824826452234,0.025319234597441446,0.00017288331889141195,0.04598769288124763,0.01494745119647717,0.014940691282989726,0.00044948999706507717,,,,,0.02893617701072418,0.009401222869767096,0.00940091708326303,7.582506607439927e-05,0.02000474502471522,0.006499369608336769,0.006499232748661563,4.217800963416708e-05,0.007596438422260196,0.0024680308414699995,0.0024679655404829266,1.7953424072588483e-05
0.5,0.06041441530875746,0.01133438230045246,0.011333354533685397,0.00015263402832483425,0.03672161373132995,0.006889410132441611,0.006888737817609638,9.624579587667187e-05,,,,,0.02580987967365756,0.004842294726023711,0.004841766908086255,7.149420562478637e-05,0.019038341966396338,0.003572140754855548,0.0035714701224201684,6.921515123173294e-05,0.00982374390138096,0.001843382663542938,0.0018428709756352025,4.3430535479239626e-05
1.0,0.03590493518070183,0.005366985074754111,0.005365706707303092,0.00011713378605680488,0.02274769241687507,0.0034004513981015718,0.003399461527018649,8.20428983579341e-05,,,,,0.014921761850149515,0.002231030105315566,0.0022299385095996605,6.978233464732201e-05,0.015095150823108824,0.002256831814662811,0.0022558501111802757,6.655911329167541e-05,0.00695626484978862,0.0010402626704305335,0.0010395583998254678,3.82721418733991e-05
2.0,0.030697248088056763,0.0020976879682735082,0.002093846306699029,0.0001268954536706307,0.01840898928144041,0.001258967547279641,0.001255669371613893,9.10698319647428e-05,,,,,0.01687457529558494,0.001153947070004611,0.00115100764271837,8.231188721033976e-05,0.011113688594657093,0.0007616376947077208,0.0007580599977878657,7.373613600909941e-05,0.011713513988590447,0.0008023776828645546,0.0007989738341730982,7.382925074677499e-05
5.0,0.011630743433026048,0.0012692494263565589,0.001263083428093949,0.00012495743267565765,0.00854795193040593,0.0009344204819950585,0.000928296328571865,0.00010680619613053118,,,,,0.008047230299503518,0.0008798041634356917,0.0008739186185206632,0.0001015953453742495,0.009023070435055281,0.0009844114283534056,0.0009798935728115858,9.420427928357247e-05,0.0019195265409721676,0.00022493707000561958,0.000208458055811282,8.450990728958024e-05
10.0,0.00858940876303951,0.0009396714818800451,0.0009317277464438764,0.00012192579860413263,0.01031230357442758,0.0011251657514231583,0.0011186170823993353,0.00012121794891862755,,,,,0.012508705552827716,0.0013624177288054273,0.001356869646932713,0.00012282845352781097,0.014805991183394332,0.0016112990976207809,0.0016060654673384354,0.00012976323291485903,0.007031772496101391,0.0007718519665166599,0.0007627646700772626,0.0001180911355587698
20.0,0.0068445498713813994,0.0007466646558239818,0.0007424558782819195,7.916676740507209e-05,0.009718969585346113,0.0010603497586877818,0.0010542557560512102,0.0001135183314805513,,,,,0.011463355031568662,0.001245660483317584,0.0012434762676808483,7.373473681722073e-05,0.011236964213817032,0.0012251004576630453,0.001218918744310093,0.00012291552438853728,0.011210877209606195,0.001216610455110398,0.0012160889819463055,3.561723561323199e-05
50.0,0.008189706467107032,0.0008931371473608273,0.0008883704293442269,9.215174584667474e-05,0.008216425923273044,0.0009241676354156031,0.0008912687963176198,0.00024438852481286494,,,,,0.010392300767630484,0.0011343709723421215,0.001127294699986416,0.0001265075581732035,0.010365331465798204,0.0011334877483942108,0.001124369231247813,0.0001434862626977923,0.009442822828820311,0.0010243758341182477,0.0010243010057018366,1.2381407176163123e-05
100.0,0.0007879665627957477,0.00041991733033160204,7.370667041460532e-05,0.0004133979814285654,,,,,,,,,,,,,,,,,,,,
