fCF4,1bar,Err 1bar,ErrStat 1bar,ErrSyst 1bar,2bar,Err 2bar,ErrStat 2bar,ErrSyst 2bar,2.5bar,Err 2.5bar,ErrStat 2.5bar,ErrSyst 2.5bar,3bar,Err 3bar,ErrStat 3bar,ErrSyst 3bar,4bar,Err 4bar,ErrStat 4bar,ErrSyst 4bar,5bar,Err 5bar,ErrStat 5bar,ErrSyst 5bar
0.0,0.006242839300194914,0.00406426155754264,0.003977727233630591,0.0008342110422144083,0.0029780427181322284,0.0019386295238149973,0.0018975086580332097,0.0003971716546987843,,,,,0.0036614981055104324,0.00238337573859025,0.0023329834438828067,0.00048751221714879835,0.0015649264347066824,0.001018831433326806,0.0009971184902624103,0.0002092180821811672,4.1546197986847726e-05,2.7050719046323744e-05,2.6471840013715055e-05,5.5662453423664964e-06
0.1,0.004599534523141533,0.002653562120963878,0.0025813357076428798,0.000614896653318384,0.0021024887418149246,0.0012130770722116823,0.001179951848792116,0.00028154860620811827,,,,,0.0014871196225674046,0.0008580572183327236,0.0008345964062136729,0.00019927626217920008,0.0005602157773611748,0.0003231935686860736,0.00031440246459974564,7.48677039426578e-05,0.0,0.0,0.0,0.0
0.2,0.003369442287461377,0.0011831698043352035,0.001094679768841785,0.00044896212488260037,0.0015390404309122093,0.0005588645700058435,0.0005000104704029452,0.0002496380121200331,,,,,5.8835734137574843e-05,2.0570168199131385e-05,1.9114821489903744e-05,7.599698622292212e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0024813782691552786,0.0005726653142793232,0.0004654905540804412,0.0003335627470814448,0.0012715671030489536,0.0002930805080582536,0.0002385377847087445,0.00017028185302588386,,,,,0.0007541564515618735,0.00017515699305917538,0.00014147488468994402,0.0001032706600128955,0.0008672706743627794,0.00020158163354772656,0.0001626943831035804,0.00011901971555299288,6.999505158645823e-05,1.724227711411167e-05,1.313062008758593e-05,1.1175103408707406e-05
1.0,0.0034568735625255505,0.0006949663496630624,0.0005166022321831557,0.000464865960108269,5.7823028345806664e-05,1.3874473531906786e-05,8.641191230960106e-06,1.0854991013241794e-05,,,,,0.0,0.0,0.0,0.0,0.0009863741673599034,0.00019900388432234843,0.0001474057663403943,0.0001336940014547538,0.0,0.0,0.0,0.0
2.0,0.0015910179042128304,0.0002444495144826305,0.00010852265822238887,0.00021903971736454632,0.0005612741670356569,8.840452769119268e-05,3.828427350627635e-05,7.968484748306593e-05,,,,,0.00030407672323476274,4.8758312307463585e-05,2.0740944662918004e-05,4.4126933199146394e-05,0.0012838038858929133,0.00019641305992277808,8.756771998883445e-05,0.0001758123560054466,0.0009467648282537764,0.0001454636372717263,6.457842843974622e-05,0.00013034299501151928
5.0,0.0,0.0,0.0,0.0,0.0006250375083707208,0.0001145471488909212,6.787825071598088e-05,9.226913025913548e-05,,,,,0.0013255417114476425,0.0002341528363405165,0.00014395208514553248,0.00018467633294107309,0.0005479393489592455,9.925048103913526e-05,5.950549208280007e-05,7.943396250020243e-05,0.0,0.0,0.0,0.0
10.0,0.0002170617345444494,4.522274500764328e-05,2.354556015968808e-05,3.860962655598775e-05,0.001814242468657131,0.00031961544612197577,0.0001967981840727433,0.0002518422286778376,,,,,0.0013746954466104073,0.00024238259896929603,0.0001491187491307289,0.0001910835496341779,0.0003791438410139518,7.207010715676738e-05,4.112725873357993e-05,5.918318118054407e-05,0.0026005750711628195,0.000453447138283632,0.00028209484696304374,0.00035501662571563067
20.0,0.002377364702036564,0.00042595293839747757,0.0002578823196580424,0.0003390171307430239,0.0014841108893692491,0.000258666768489588,0.00016098748267459384,0.00020246364499075748,,,,,0.002549841229468843,0.0004445780129020668,0.00027659154291802333,0.00034806138530750225,0.002434240970936708,0.00042684964491590484,0.00026405191750935187,0.00033537621296756944,0.0027778845168807244,0.00048173328042058853,0.0003013283163250835,0.00037585662059550287
50.0,0.0014456646787877215,0.0002579995746414963,0.00015681706744199086,0.0002048711494429782,0.001683450196516981,0.00030197583283582733,0.00018261061979034523,0.00024050522895911741,,,,,0.0010002524481971119,0.00017988471625874624,0.00010850140971796924,0.0001434780653364932,0.001502911992780557,0.00026554119999855824,0.00016302691404820066,0.00020960523417270594,0.0021762678594424733,0.0003879222827248267,0.00023606853559720933,0.00030782355974718614
100.0,0.00034714353278735325,3.250361508931308e-05,3.2471928589121674e-05,1.4348684877727195e-06,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,
