fCF4,1bar,Err 1bar,ErrStat 1bar,ErrSyst 1bar,2bar,Err 2bar,ErrStat 2bar,ErrSyst 2bar,2.5bar,Err 2.5bar,ErrStat 2.5bar,ErrSyst 2.5bar,3bar,Err 3bar,ErrStat 3bar,ErrSyst 3bar,4bar,Err 4bar,ErrStat 4bar,ErrSyst 4bar,5bar,Err 5bar,ErrStat 5bar,ErrSyst 5bar
0.0,0.02663162647504566,0.017340399870510555,0.01696877667543983,0.0035707262298097873,0.016943512888206592,0.011032434174002577,0.010795836542947055,0.002272557401182403,,,,,0.014198427567632664,0.009244588322840993,0.009046760503468422,0.0019022454236222574,0.009851613766225127,0.006414287520389361,0.0062771169477164376,0.0013194268524301693,0.005763908583247272,0.0037530995378181145,0.0036725686889015315,0.0007733016009750862
0.1,0.020508050177532842,0.011833530812429549,0.01150946078370558,0.002750411597754571,0.012994091337668628,0.00749800063824142,0.007292501401943479,0.0017433980824014756,,,,,0.008721342180530337,0.0050322372418093505,0.0048945631076160595,0.0011690439014069563,0.006067348487870704,0.00350100200976178,0.0034050974557652525,0.0008138343744872327,0.0030232580035532046,0.0017445979270215091,0.0016967029595548644,0.00040598151929060913
0.2,0.015165207918200856,0.0053302652525121855,0.004926941874063488,0.0020339546287315635,0.00895779461326588,0.003174415064773507,0.0029102491451100374,0.001267817383082944,,,,,0.005631071604930723,0.0019800577162390645,0.0018294482103925226,0.0007574614215453187,0.0038927237730487473,0.0013680536897878917,0.0012646858430854695,0.0005216709848567969,0.0014782408388876863,0.0005196522710722912,0.0004802576218111313,0.00019847191116857438
0.5,0.011756690657304798,0.0027132420804784414,0.0022054793161722062,0.0015803618488230975,0.007146142727703388,0.001649593234533433,0.0013405702706459882,0.0009612643699204791,,,,,0.005022783361491111,0.0011598721831333303,0.0009422417529119612,0.0006763756059142527,0.0037054176471147974,0.0008575031460930961,0.0006951124441990411,0.0005021258163838947,0.001912185652593247,0.00044338044380254625,0.0003587136914974732,0.00026059682553476835
1.0,0.0069878055628860136,0.0014079527416241751,0.0010442719082879694,0.0009443659800139107,0.004427348747060675,0.000893058156278195,0.0006616320221193907,0.0005998299240628255,,,,,0.0029046095659163666,0.000587953410971453,0.00043407077471374866,0.0003965750572241936,0.0029382572156451334,0.0005942448725017305,0.000439099148081532,0.0004003984348729037,0.0013542256181373119,0.0002748643461329024,0.00020237823702705306,0.00018599316641449467
2.0,0.005974973995063042,0.0009090727285665972,0.0004075504487013924,0.0008125982141174147,0.0035835469013843404,0.0005477830779931707,0.000244432218250393,0.0004902236134835451,,,,,0.0032848234957622642,0.0005019205257617292,0.00022405642111730431,0.000449135763814279,0.002163904071142431,0.0003339859173679255,0.00014759898132938443,0.0002996016250133213,0.002280594037103365,0.00035133063745042357,0.0001555583545460083,0.00031501557920563124
5.0,0.0022658045095679076,0.00040592012781991745,0.0002460633874193511,0.0003228373577222011,0.0016656249826174263,0.0003006751316504592,0.00018088468076678889,0.0002401796557931538,,,,,0.0015680828989373852,0.0002832264607110524,0.00017029173886694694,0.00022631383457619387,0.0017577291350375215,0.00031448279181518903,0.00019088707048936862,0.0002499230935065072,0.000375585966117697,7.733923183417183e-05,4.07881415628899e-05,6.570908832532552e-05
10.0,0.0016740779029831925,0.00030430692497473245,0.00018159396938120147,0.0002441850422772794,0.0020092246361460395,0.0003613872970854358,0.0002179486847094013,0.00028826923063025476,,,,,0.0024365450203284148,0.00043457048504027564,0.00026430184702215694,0.0003449580266189161,0.002883627556344589,0.0005119457032710412,0.00031279868949974754,0.0004052719863806547,0.001370963296760157,0.00025201458095206,0.00014871390781215902,0.00020345889667369938
20.0,0.001333542694336417,0.0002396602406171314,0.0001446547444251664,0.0001910812284028735,0.0018936022438565039,0.00034048059725717524,0.00020540665836296193,0.00027154215475458723,,,,,0.0022319267120490044,0.0003922176591881921,0.00024210607540226385,0.00030857631216990415,0.002189147902639102,0.0003923541845955191,0.00023746568573323898,0.00031233292216616745,0.0021818323407788364,0.0003779555657644453,0.00023667213728839536,0.00029468069010993043
50.0,0.0015955572383861824,0.0002863572186171126,0.00017307651679598313,0.0002281336800823118,0.0016046626242574935,0.0003115878800047646,0.0001740642146565023,0.0002584350133822402,,,,,0.002024922732012086,0.0003648732906946355,0.00021965152036296448,0.0002913515537363242,0.002020112030320109,0.0003666492183060198,0.00021912968418425483,0.000293962294850418,0.0018372858826628722,0.0003156526631461224,0.00019929779595456796,0.0002447794768335181
100.0,0.000142677018726924,6.165758668087994e-05,1.3346058692810066e-05,6.019585295249409e-05,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,
