concentration,Ar_696,ErrAr_696,Ar_727,ErrAr_727,Ar_750,ErrAr_750,Ar_763,ErrAr_763,Ar_772,ErrAr_772,Ar_794,ErrAr_794
0.001,87.3392,0.09345548237891346,87.3392,0.09345548237891346,86.4372,0.09297165024883279,94.51800000000001,0.09722037185825361,87.3392,0.09345548237891346,82.027,0.09056879790872151
0.005,86.75880000000001,0.09314413970336476,86.75880000000001,0.09314413970336476,85.87469999999999,0.09266833645768015,93.82849999999999,0.09686486495576141,86.75880000000001,0.09314413970336476,81.524,0.09029041568242396
0.01,86.09620000000001,0.09278803079153203,86.09620000000001,0.09278803079153203,85.22590000000001,0.09231786550003435,93.0909,0.09648360889900708,86.09620000000001,0.09278803079153203,80.9012,0.08994512200096509
0.02,84.8877,0.09213439439717108,84.8877,0.09213439439717108,84.0593,0.09168373327757745,91.7657,0.09579427072591866,84.8877,0.09213439439717108,79.78659999999999,0.0893232259711576
0.05,81.2331,0.09012945450860835,81.2331,0.09012945450860835,80.44460000000001,0.08969095955753366,87.74419999999999,0.09367191918428219,81.2331,0.09012945450860835,76.4169,0.08741678609998126
0.1,75.9247,0.08713478233253288,75.9247,0.08713478233253288,75.2137,0.08672583182558104,81.8599,0.0904764622344178,75.9247,0.08713478233253288,71.489,0.08455115569813888
0.2,65.85229999999999,0.08114981306937703,65.85229999999999,0.08114981306937703,65.27229999999999,0.08079166134939506,70.8975,0.08420100864748772,65.85229999999999,0.08114981306937703,62.070899999999995,0.07878551887692305
0.5,38.8403,0.062321973069127894,38.8403,0.062321973069127894,38.5295,0.062072121983366715,41.68779999999999,0.06456607559104438,38.8403,0.062321973069127894,36.6967,0.060577772642576785
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
