fN2,1bar,Err 1bar,ErrStat 1bar,ErrSyst 1bar,2bar,Err 2bar,ErrStat 2bar,ErrSyst 2bar,3bar,Err 3bar,ErrStat 3bar,ErrSyst 3bar,4bar,Err 4bar,ErrStat 4bar,ErrSyst 4bar,5bar,Err 5bar,ErrStat 5bar,ErrSyst 5bar
0.0,0.02645129257354978,0.017226689341632222,0.01685387397866456,0.003564513653277094,0.018561547485146275,0.012086804640274654,0.011826793767971655,0.0024935507979649708,0.013554691331446182,0.008824973404070582,0.008636593424864641,0.0018136729573266456,0.010285090072957519,0.0066976874678310525,0.006553313471046649,0.0013831485700891502,0.007754055478986832,0.005049184109163989,0.0049406233552873,0.001041393791715603
0.1,0.02877088915251621,0.016598083454057687,0.016146704223300376,0.003844517794615787,0.023398713428277724,0.013502792829819737,0.013131749350163025,0.0031436560259551737,0.015083970882027502,0.008701565510252892,0.00846537675821787,0.0020136133369262716,0.011079258084668912,0.006393447773417489,0.006217864952258972,0.001488062453960379,0.008064280861980543,0.004652720144392991,0.004525809305432389,0.0010792844263223375
0.5,0.023018088356032754,0.00531443005810723,0.004318044868817919,0.003098008288140764,0.016224710287013347,0.0037443436702605843,0.003043650972194382,0.0021808939177504014,0.011214750672084734,0.0025884072830411023,0.0021038148714020376,0.001507917520877004,0.008455465122632136,0.0019517414389524474,0.0015861907045239692,0.0011372307124791893,0.007829780148631301,0.0018071611274422246,0.0014688162401596126,0.0010528106160091811
1.0,0.020566636489622092,0.004141261287222039,0.003073520083064879,0.002775521455157715,0.013650157075294232,0.002738893018611799,0.0020399072998191488,0.0018276523672583365,0.009847676965918041,0.001965775040169849,0.0014716569207394333,0.001303264139073312,0.008000962271043317,0.001612180539854661,0.0011956801121225961,0.0010814227492338792,0.005664225182818387,0.0011354265006027358,0.0008464733581098092,0.0007567537197009852
2.0,0.01584890325880685,0.002379084954465068,0.0010810469869640897,0.002119288237248043,0.009718434761437317,0.0014633396238603422,0.0006628903240368326,0.0013045839463438416,0.006971565234677171,0.0010520622267187454,0.00047552751558272354,0.0009384607135155564,0.005468698647875,0.000819730036496464,0.00037301762143161234,0.0007299419064802325,0.00405782646439669,0.0006075675096884805,0.00027678262661623627,0.0005408601080062005
5.0,0.007900441113385885,0.0013560202622226551,0.0008579775061166092,0.0010500788306390726,0.0050238508044037275,0.0008709996480954224,0.000545583584815424,0.0006789542981396469,0.0031774393844653213,0.0005513786011222872,0.0003450657349120975,0.0004300558107561672,0.0023024042303837183,0.00039568742937673993,0.00025003806892629995,0.0003066749188544433,0.001899236849877091,0.0003286914269313334,0.00020625462206425547,0.00025592398288415104
10.0,0.004784485507584162,0.0008267798859967882,0.0005189924036514586,0.000643592934113593,0.0028869457231712596,0.0004974772195960305,0.0003131586244132007,0.0003865427013573391,0.0029153325183215372,0.0005018017763638747,0.0003162378543583329,0.000389613452325222,0.0015584755061339244,0.000268590476594355,0.00016905411202066247,0.000208714041995473,0.0012593363926761206,0.00021362605647171022,0.00013660528815579028,0.00016424094267729903
20.0,0.0019647892291471186,0.0003393329516697443,0.0002131285972310205,0.00026405123201992157,0.0012851998027584854,0.0002218307231451614,0.00013941079636435157,0.00017254999156233694,0.0009138119280427506,0.00015705049438144276,9.912485851791208e-05,0.00012181592756802987,0.000748703605325403,0.00012803511631671093,8.121489408514186e-05,9.898046266295632e-05,1.764491280580931e-05,2.967914462554692e-06,1.9140147242145846e-06,2.268273328444143e-06
50.0,0.00035563012839959137,6.133108450210044e-05,3.857663166842273e-05,4.7679612155748796e-05,0.0007976336675105105,0.00013644298760995377,8.652253490545792e-05,0.00010550137355249843,0.0012033148297057473,0.00020680099693757713,0.00013052840369742635,0.00016040258153339514,0.00012556436192024501,2.164651960300124e-05,1.3620471815130336e-05,1.6824225344911337e-05,0.0,0.0,0.0,0.0
100.0,0.003217712624378101,0.0005238371979498111,0.0003009859746490645,0.00042873401197066497,0.0011447600662001433,0.0001540972498549984,0.0,0.0001540972498549984,0.0002545032492500738,4.259383018197664e-05,2.3806323767552853e-05,3.531987143585764e-05,0.0012296643804328884,0.00019888824024362554,0.00011502324018365804,0.00016225346321375891,0.0,0.0,0.0,0.0
