file,gas_mixture,gas1,concentration_gas_1,gas2,concentration_gas_2,concentration,electric_field,gap_mm,pressure,npe,ne,ne_std,ni,ni_std,n_entries,CF4,ErrCF4,Ar_dbleStar,ErrAr_dbleStar,CF3,ErrCF3,Ar_3rd,ErrAr_3rd,Ar_696,ErrAr_696,Ar_727,ErrAr_727,Ar_750,ErrAr_750,Ar_763,ErrAr_763,Ar_772,ErrAr_772,Ar_794,ErrAr_794
he_80.0_cf4_20.0_12.1kVcm_0.300bar_0.5700mm_50npe.root,HeCF4,he,80.0,cf4,20.0,20.0,12.1,0.57,0.3,50.0,37497.56,21416.574026368897,37974.56,21687.352887612557,50,0.0,0.0,0.0,0.0,1791259.0,1338.3792437123343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
he_80.0_cf4_20.0_60.0kVcm_1.000bar_0.0500mm_1000npe.root,HeCF4,he,80.0,cf4,20.0,20.0,60.0,0.05,1.0,1000.0,140.58,73.21761002940767,140.059,73.40818947012167,1000,0.0,0.0,0.0,0.0,94097.0,306.7523431043356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
he_80.0_cf4_20.0_18.7kVcm_1.000bar_0.5700mm_50npe.root,HeCF4,he,80.0,cf4,20.0,20.0,18.7,0.57,1.0,50.0,4635.74,3637.4147682559556,5252.04,4115.704279057602,50,0.0,0.0,0.0,0.0,479844.0,692.7077305761788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
he_60.0_cf4_40.0_75.0kVcm_1.000bar_0.0500mm_1000npe.root,HeCF4,he,60.0,cf4,40.0,40.0,75.0,0.05,1.0,1000.0,681.362,372.70785355302087,685.807,375.5788295527428,1000,0.0,0.0,0.0,0.0,603578.0,776.9028253263081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cf4_100.0_he_0.0_19.3kVcm_0.300bar_0.5700mm_50npe.root,CF4,cf4,100.0,he,0.0,100.0,19.3,0.57,0.3,50.0,80643.5,59322.69741904383,88119.96,64850.39964346199,50,0.0,0.0,0.0,0.0,7800343.0,2792.9094149291705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cf4_100.0_he_0.0_95.0kVcm_1.000bar_0.0500mm_1000npe.root,CF4,cf4,100.0,he,0.0,100.0,95.0,0.05,1.0,1000.0,1389.456,879.0864741839071,1427.871,903.6373724342413,1000,0.0,0.0,0.0,0.0,1887445.0,1373.8431497081463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cf4_100.0_he_0.0_43.0kVcm_1.000bar_0.5700mm_50npe.root,CF4,cf4,100.0,he,0.0,100.0,43.0,0.57,1.0,50.0,6687.98,7960.997759459705,10576.22,12549.950508545393,50,0.0,0.0,0.0,0.0,1283083.0,1132.7325368329455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
