concentration,electric_field,gap_mm,pressure,ne,ni,CF4,ErrCF4,Ar_dbleStar,ErrAr_dbleStar,CF3,ErrCF3,Ar_3rd,ErrAr_3rd
0.0,18.7,0.57,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,12.1,0.57,0.3,37497.56,37974.56,43.40647764814564,0.03402324779587771,0.0,0.0,48.16297380416219,0.03583893890253778,0.0,0.0
20.0,18.7,0.57,1.0,4635.74,5252.04,53.92256683938271,0.10785138924075795,0.0,0.0,104.36952892094898,0.15004700341197771,0.0,0.0
20.0,60.0,0.05,1.0,140.58,140.059,803.6705078958599,2.3909871728350973,0.0,0.0,674.6621140987338,2.190692351373486,0.0,0.0
40.0,75.0,0.05,1.0,681.362,685.807,910.2092573404447,1.155797284023237,0.0,0.0,892.7838652581154,1.1446803086835424,0.0,0.0
100.0,19.3,0.57,0.3,80643.5,88119.96,53.94391364462108,0.02586345508454864,0.0,0.0,97.52528102078902,0.03477554308747403,0.0,0.0
100.0,43.0,0.57,1.0,6687.98,10576.22,78.67517546404146,0.1084604438190021,0.0,0.0,193.50416717753345,0.17009740113597666,0.0,0.0
100.0,95.0,0.05,1.0,1389.456,1427.871,1002.1497622090949,0.8492663461083443,0.0,0.0,1369.5899690238482,0.992825410500646,0.0,0.0
