concentration,electric_field,gap_mm,pressure,ne,ni,CF4,ErrCF4
100.0,19.3,0.57,0.3,80643.5,88119.96,53.94391364462108,0.02586345508454864
100.0,43.0,0.57,1.0,6687.98,10576.22,78.67517546404146,0.1084604438190021
100.0,95.0,0.05,1.0,1389.456,1427.871,1002.1497622090949,0.8492663461083443
0.0,18.7,0.57,1.0,,,0.0,0.0
40.0,75.0,0.05,1.0,681.362,685.807,910.2092573404447,1.155797284023237
20.0,12.1,0.57,0.3,37497.56,37974.56,43.40647764814564,0.03402324779587771
20.0,18.7,0.57,1.0,4635.74,5252.04,53.92256683938271,0.10785138924075795
20.0,60.0,0.05,1.0,140.58,140.059,803.6705078958599,2.3909871728350973
