wavelength_nm,0.1_percent_CF4_ph_MeV_nm,1_percent_CF4_ph_MeV_nm,10_percent_CF4_ph_MeV_nm,100_percent_CF4_ph_MeV_nm
200.0,7.726109975258348,2.017179495800972,1.6358063178850348,4.482632130783501
200.30015007503752,7.739259996618723,2.043086935002561,1.691608369949269,4.647225701588743
200.60030015007504,7.75213830509825,2.069599370178233,1.7489474682499033,4.816382503254193
200.90045022511256,7.764746678795651,2.096725646330001,1.8078437599811472,4.990162100379641
201.20060030015009,7.7770868870736205,2.1244742884351133,1.8683166409106644,5.168621833308558
201.5007503751876,7.789160684841521,2.1528534785311146,1.9303847036327513,5.351816665193751
201.8009004502251,7.800969806761306,2.1818710325403305,1.9940656852378429,5.539799027338587
202.10105052526262,7.812515961385131,2.2115343768687463,2.059376414477385,5.732618663047409
202.40120060030014,7.823800825233769,2.241850524815962,2.1263327585069915,5.9303224702301565
202.70135067533766,7.834826036825167,2.272826052834731,2.194949569294874,6.13295434301834
203.0015007503752,7.84559319066302,2.3044670766801634,2.265240629786169,6.340555012660207
203.3016508254127,7.856103831195491,2.3367792274903905,2.337218599917635,6.553161887974272
203.60180090045023,7.866359446754737,2.369767627842057,2.410894962580727,6.770808895650942
203.90195097548775,7.8763614634881,2.403436867825557,2.4862799696346136,6.993526320702376
204.20210105052527,7.886111239292317,2.437790981186405,2.5633825880739973,7.221340647370498
204.5022511255628,7.895610057762347,2.472833421580555,2.6422104464598264,7.454274400812683
204.8024012006003,7.904859122166746,2.508567038992812,2.722769781724039,7.692345989893497
205.1025512756378,7.91385954946185,2.5449940563687696,2.805065386462319,7.935569551419508
205.40270135067533,7.922612364357234,2.582116046511821,2.889100556831461,8.183954796161617
205.70285142571285,7.931118493445296,2.6199339092979703,2.9748770411705387,8.437506857017356
206.00300150075037,7.939378759407869,2.658447849262075,3.0623949894671485,8.696226139671476
206.3031515757879,7.947393875313109,2.6976573536100736,3.1516529037921006,8.960108176119478
206.60330165082541,7.9551644390160785,2.737561170712538,3.242647589827656,9.229143481423913
206.90345172586294,7.962690927676498,2.778157289135508,3.3353741096159113,9.503317414077502
207.20360180090046,7.969973692407378,2.8194429172651665,3.429825735655165,9.782610040350994
207.50375187593798,7.977012953068265,2.8614144635832717,3.5259939064730137,10.06699600300629
207.8039019509755,7.983808793216952,2.9040675176505935,3.6238681838056293,10.356444394757379
208.104052026013,7.990361155233473,2.947396831855713,3.7234362115129307,10.650918636862528
208.40420210105052,7.996669835630273,2.9913963039866283,3.824683676359543,10.95037636323162
208.70435217608804,8.002734480562369,3.0360589606823303,3.9275942707908595,11.25476931043081
209.00450225112556,8.008554581551223,3.081376941821443,4.03214965783327,11.564043213966038
209.30465232616308,8.014129471436034,3.127341485904421,4.138329438246358,11.87813771122305
209.6048024012006,8.019458320565883,3.1739429164852795,4.246111120053644,12.196986251438098
209.90495247623812,8.024540133246163,3.221170629708122,4.355470090576841,12.520516013068647
210.20510255127564,8.029373744452279,3.26901308300278,4.46637959109649,12.848647828927216
210.50525262631317,8.033957816823616,3.3174577849928824,4.578810694259503,13.181296119434666
210.8054027013507,8.03829083795025,3.366491286668393,4.692732284351356,13.518368834340826
211.1055527763882,8.042371117964677,3.4160991738733477,4.8081110405476055,13.859767403251446
211.4057028514257,8.046196787450466,3.466266061157918,4.924911423255849,14.205386695289942
211.70585292646322,8.049765795679267,3.5169755870422845,5.04309566365551,14.555114988211237
212.00600300150074,8.053075909187214,3.5682104107378665,5.162623756538436,14.908833947272083
212.30615307653827,8.056124710701283,3.619952210369541,5.283453456548952,15.266418614149527
212.6063031515758,8.058909598425616,3.672181682740189,5.405540277916891,15.627737406183776
212.9064532266133,8.061427785697312,3.72487854467665,5.528837497771884,15.99265212620652
213.20660330165083,8.063676301020529,3.7780215359936276,5.653296163121641,16.36101798319911
213.50675337668835,8.065651988487181,3.8315884241094995,5.778865101570845,16.732683624007205
213.80690345172587,8.067351508591836,3.8855560103451374,5.905490935851094,17.1074911763199
214.1070535267634,8.068771339447666,3.939900137933975,6.03311810222564,17.485276303101852
214.40720360180092,8.069907778409691,3.994595701768457,6.161688872825754,17.865868268646338
214.7073536768384,8.07075694411068,4.049616659904846,6.291143381968341,18.249090016395904
215.00750375187593,8.071314778914356,4.104936046845015,6.421419656496927,18.63475825865509
215.30765382691345,8.071577051789749,4.160525988610403,6.552453650180224,19.022683578296316
215.60780390195097,8.071539361609641,4.216357719619849,6.684179282194749,19.412670542537214
215.9079539769885,8.071197140875219,4.27240160137926,6.816528479709383,19.80451782884223
216.20810405202602,8.070545659868172,4.328627142987401,6.949431224581515,20.19801836297697
216.50825412706354,8.069580031230561,4.385003023458225,7.0828156041656,20.592959469217778
216.80840420210106,8.06829521497182,4.44149711585628,7.216607866226233,20.98912303269317
217.10855427713858,8.066686023901362,4.498076513237709,7.3507324779387,21.386285673806757
217.40870435217607,8.064747129484298,4.554707556385392,7.48511218895101,21.784218934664775
217.70885442721362,8.062473068116745,4.611355863322642,7.61966809847201,22.182689477403684
218.00900450225112,8.059858247816358,4.667986360585693,7.754319726340815,22.581459294285313
218.30915457728864,8.05689695532257,4.724563316231317,7.88898508802387,22.980285929401127
218.60930465232616,8.053583363600184,4.781050374551318,8.02358077347562,23.378922711796164
218.90945472736368,8.049911539738902,4.837410592461948,8.15802202979041,23.777118999798727
219.2096048024012,8.045875453240386,4.893606477531791,8.29222284756292,24.174620436311603
219.50975487743872,8.041468984683519,4.949600027607676,8.426096050865693,24.57116921479411
219.80990495247624,8.036685934757495,5.005352771994044,8.559553390742543,24.966504355636395
220.11005502751377,8.031520033651454,5.060825814137099,8.692505642107857,25.360361992600176
220.4102051025513,8.025964950788422,5.115979875761095,8.824862703932313,25.752475668973457
220.71035517758878,8.020014304890337,5.170775342400136,8.956533702586933,26.142576643060142
221.01050525262633,8.013661674360076,5.225172310265059,9.0874270982085,26.530394202599997
221.31065532766382,8.006900607965525,5.279130634381027,9.217450793940603,26.91565598768796
221.61080540270135,7.999724635809743,5.332609977928125,9.346512247897012,27.29808832173987
