wavelength_nm,0.1_percent_CF4_ph_MeV_nm,1_percent_CF4_ph_MeV_nm,10_percent_CF4_ph_MeV_nm,100_percent_CF4_ph_MeV_nm
200.0,4.6634403909801225,1.3263435779427348,1.5246170760610334,3.42601440808894
200.30015007503752,4.680245054382188,1.3546745004313125,1.5788832907737913,3.551811022356059
200.60030015007504,4.6971524100447635,1.3837429675323705,1.6346499617525199,3.6810952515374478
200.90045022511256,4.714166837925074,1.413559007462373,1.6919367084492956,3.813912620041791
201.20060030015009,4.731292587338613,1.444132278306525,1.750762418053731,3.950306952309094
201.5007503751876,4.7485337650558925,1.4754720421842167,1.811145195111995,4.090320255925064
201.8009004502251,4.765894323257906,1.5075871391222382,1.8731023105776787,4.233992603417527
202.10105052526262,4.783378047368426,1.5404859606752084,1.9366501503714597,4.381362012913421
202.40120060030014,4.800988543782097,1.574176423334609,2.001804163530294,4.532464327843676
202.70135067533766,4.818729227508238,1.6086659417698412,2.0685788100308344,4.687333095892465
203.0015007503752,4.8366033097510845,1.6439614019465338,2.1369875083753045,4.845999447395558
203.3016508254127,4.854613785448064,1.680069134169245,2.207042583031813,5.008491973401131
203.60180090045023,4.872763420788496,1.7169948860974844,2.278755211824531,5.174836603614492
203.90195097548775,4.891054740735956,1.7547437957857352,2.3521353733726165,5.34505648445609
204.20210105052527,4.909490016578202,1.7933203647998022,2.4271917946799806,5.519171857469678
204.5022511255628,4.9280712535294064,1.8327284314634429,2.5039318989811465,5.69719993832486
204.8024012006003,4.946800178410004,1.872971144290728,2.582361753951385,5.879154796664962
205.1025512756378,4.965678227430243,1.914050935661027,2.6624860203921377,6.0650472370578274
205.40270135067533,4.9847065341039665,1.955969495794792,2.744307901505207,6.2548846813128
205.70285142571285,5.003885917319893,1.9987277470896299,2.827829092871812,6.448671052433237
206.00300150075037,5.023216869598007,2.0423258188771727,2.913049733254543,6.6464066604784415
206.3031515757879,5.04269954555922,2.086763022662321,2.9999683563423583,6.848088090613707
206.60330165082541,5.062333750636848,2.1320378279072725,3.0885818435604233,7.053708093631108
