wavelength_nm,0.1_percent_CF4_ph_MeV_nm,1_percent_CF4_ph_MeV_nm,10_percent_CF4_ph_MeV_nm,100_percent_CF4_ph_MeV_nm
200.0,10.167384483284927,3.0252283589253643,1.7455246709986862,4.9912588327836085
200.30015007503752,10.17969378158164,3.047983163828638,1.8011769330858782,5.174528191083029
200.60030015007504,10.191495256498769,3.0711610919684533,1.8583522611898844,5.362878552166646
200.90045022511256,10.202789384994512,3.094769404896972,1.9170707022601285,5.556376239195978
201.20060030015009,10.213576703162648,3.118815111831547,1.9773515564533988,5.755085098698568
201.5007503751876,10.223857803470727,3.1433049506343282,2.0392133256266174,5.959066330280794
201.8009004502251,10.23363333195062,3.1682453685733645,2.1026736612484482,6.168378314420556
202.10105052526262,10.242903985345436,3.1936425028941984,2.1677493118084143,6.383076438600013
202.40120060030014,10.25167050821702,3.2195021612323997,2.2344560698060487,6.603212922051166
202.70135067533766,10.25993369001848,3.2458298018989233,2.3028087184066783,6.828836639400626
203.0015007503752,10.267694362136185,3.272630514071574,2.3728209778540283,7.059992943511767
203.3016508254127,10.274953394906094,3.2999089979271807,2.4445054517336793,7.296723487835147
203.60180090045023,10.281711694609214,3.3276695447504676,2.517873573184935,7.539066048589786
203.90195097548775,10.28797020045129,3.355916017056834,2.592935551162187,7.787054347109498
204.20210105052527,10.293729881531887,3.3846518287675074,2.6697003168501405,8.040717872699355
204.5022511255628,10.298991733808256,3.4138799254766905,2.7481754703405,8.30008170635807
204.8024012006003,10.303756777059418,3.4436027648514425,2.8283672276807144,8.565166345731935
205.1025512756378,10.308026051856094,3.473822297206091,2.910280368408253,8.83598753167556
205.40270135067533,10.311800616542207,3.504539946293878,2.9939181836864326,9.112556076802969
205.70285142571285,10.315081544233758,3.535756590359569,3.079282425160469,9.394877696421462
206.00300150075037,10.317869919841074,3.567472543497434,3.1663732546544225,9.682952842247248
206.3031515757879,10.32016683712036,3.599687537359823,3.255189194831855,9.976776539308872
206.60330165082541,10.321973395760718,3.632400703262194,3.345727080944701,10.27633822645019
206.90345172586294,10.323290698512748,3.66561055473095,3.437982013796361,10.581621600849473
207.20360180090046,10.324119848364958,3.699314970540961,3.5319473140462594,10.892604466975328
207.50375187593798,10.324461945774257,3.7335111782899215,3.6276144779840025,11.209258590403213
207.8039019509755,10.324318085956719,3.7681957385569795,3.7249731349019854,11.531549556918485
208.104052026013,10.323689356245024,3.8033645296931593,3.8240110061955552,11.859436637332932
208.40420210105052,10.32257683351874,3.8390127332911734,3.924713866320017,12.192872658442198
208.70435217608804,10.320981581713799,3.875134820381994,4.02706550573317,12.531803880549742
209.00450225112556,10.318904649417338,3.9117245384054615,4.131047695951876,12.876169881982
209.30465232616308,10.31634706755412,3.9487748990017746,4.236640156849812,13.225903451015418
209.6048024012006,10.313309847170638,3.9862781666701963,4.343820526322424,13.580930485631876
209.90495247623812,10.309793977322942,4.024225848340798,4.4525643324434725,13.941169901513767
210.20510255127564,10.305800423074139,4.062608683904227,4.562844968235402,14.306533548683083
210.50525262631317,10.301330123607386,4.101416637743662,4.674633669173585,14.676926137181185
210.8054027013507,10.296383990460063,4.140638891312104,4.78789949354154,15.052245172176736
211.1055527763882,10.290962905884735,4.180263836797004,4.902609305751341,15.432380898879119
211.4057028514257,10.285067721342196,4.2202790719129455,5.018727762739744,15.81721625762314
211.70585292646322,10.278699256131931,4.260671395861722,5.136217303546993,16.206626849478386
212.00600300150074,10.2718582961649,4.30142680649758,5.255038142180692,16.600480912722002
212.30615307653827,10.264545592883534,4.342530498733714,5.375148263863072,16.998639310499804
212.6063031515758,10.256761862333482,4.383966864224359,5.4965034247546,17.400955529983204
212.9064532266133,10.248507784391439,4.425719492354794,5.619057155241896,17.80727569331276
213.20660330165083,10.239784002153181,4.467771172569589,5.742760766872232,18.217438580600323
213.50675337668835,10.230591121485537,4.510103898067217,5.867563363010943,18.63127566524223
213.80690345172587,10.220929710745887,4.5526988708868315,5.993411853291796,19.048611161775103
214.1070535267634,10.210800300672325,4.595536508410617,6.120250971923813,19.469262086484175
214.40720360180092,10.200203384447455,4.638596451302544,6.248023299911087,19.893038330951146
214.7073536768384,10.189139417938323,4.681857572901779,6.376669291234984,20.319742748704797
215.00750375187593,10.17760882011473,4.725297990086199,6.506127303040692,20.74917125511312
215.30765382691345,10.165611973647781,4.768895075618598,6.636333629862103,21.181112940629312
215.60780390195097,10.153149225690207,4.812625471985361,6.767222541911442,21.61535019747903
215.9079539769885,10.140220888839524,4.856465106734182,6.898726327451428,22.051658859847535
216.20810405202602,10.126827242284786,4.9003892093144525,7.030775339259541,22.489808357598484
216.50825412706354,10.112968533137325,4.944372329420691,7.163298045185274,22.92956188352728
216.80840420210106,10.098644977945318,4.988388356836189,7.296221082792473,23.370676574122687
217.10855427713858,10.083856764391783,5.0324105427707195,7.429469318069832,23.812903703780854
217.40870435217607,10.068604053175127,5.076411522682889,7.562965908183654,24.255988892386064
217.70885442721362,10.052886980070845,5.120363340574215,7.6966323682376885,24.69967232614176
218.00900450225112,10.036705658172764,5.1642374747387105,7.830388641995432,25.1436889915044
218.30915457728864,10.020060180311537,5.208004864948314,7.96415317651152,25.587768922043615
218.60930465232616,10.002950621647948,5.251635941050926,8.097843000608478,26.03163745801779
218.90945472736368,9.985377042437865,5.295100652954587,8.231373807126756,26.47501551842692
219.2096048024012,9.967339490965509,5.338368501967663,8.36466003886585,26.91761988527071
219.50975487743872,9.948838006641093,5.3814085734616555,8.497614978125345,27.359163499710565
219.80990495247624,9.929872623258564,5.424189570819727,8.630150839745346,27.799355769802986
220.11005502751377,9.910443372408775,5.466679850630745,8.762178867536607,28.23790288944162
220.4102051025513,9.890550287042863,5.508847459085282,8.89360943398168,28.67450816811554
220.71035517758878,9.870193405180403,5.550660169526772,9.024352143079414,29.108872371061487
221.01050525262633,9.849372773756315,5.592085521107807,9.154315936196618,29.54069406935989
221.31065532766382,9.828088452600296,5.633090858498399,9.28340920078178,29.96966999949453
221.61080540270135,9.806340518541996,5.673643372590143,9.41153988178825,30.39549543187169
221.91095547773887,9.784129069634911,5.713710142136987,9.538615595645165,30.81786454776346
222.2111055527764,9.761454229491575,5.753258176270804,9.664543746607773,31.236470824119007
222.5112556278139,9.738316151722243,5.7922544578269735,9.789231645310629,31.65100742565969
222.81140570285143,9.714715024469058,5.830665987412711,9.912586629340327,32.06116760365205
223.11155577788895,9.690651075027217,5.868459828148362,10.034516185637749,32.46664510073014
223.41170585292647,9.666124574544503,5.905603151009546,10.154928074533276,32.86713456111727
223.711855927964,9.641135842790197,5.942063280695858,10.27373045521262,33.262331945578076
224.0120060030015,9.615685252984157,5.977807741949774,10.390832012405259,33.65193495041304
224.312156078039,9.589773236676558,6.012804306247598,10.506142084082564,34.03564342979144
224.61230615307653,9.563400288668747,6.047021038782475,10.619570789947737,34.41315982070207
224.91245622811405,9.536566971965186,6.08042634565811,10.731029160495979,34.78418956978936
225.21260630315157,9.509273922746562,6.112989021210369,10.840429266419271,35.14844156132834
225.5127563781891,9.481521855353831,6.1446782953728505,10.947684348127165,35.505628545583086
225.81290645322662,9.45331156727291,6.175463881001504,11.052708945152379,35.85546756678351
226.11305652826414,9.424643944109574,6.205316021072682,11.155419025207863,36.19768038994934
226.41320660330166,9.395519964544096,6.23420553566829,11.25573211266039,36.531993925784235
226.71335667833918,9.36594070525508,6.262103868661563,11.353567416184898,36.85814065286032
227.0135067533767,9.335907345801937,6.288983134016569,11.44884595536321,37.175859036311564
227.3136568284142,9.305421173455418,6.314816161614841,11.541490685990983,37.48489394225525
227.61380690345172,9.27448358796564,6.339576542522591,11.631426623857456,37.784997047162676
227.91395697848924,9.2430961062572,6.363238673612539,11.71858096676368,38.07592724140459
228.21410705352676,9.211260367040852,6.385777801455062,11.802883214547014,38.357451026203435
228.51425712856428,9.178978135331489,6.4071700653941726,11.884265286881824,38.62934290323131
228.8144072036018,9.146251306862267,6.427392539724991,11.962661638629426,38.89138575610373
229.11455727863932,9.113081912384734,6.446423274890676,12.038009372513827,39.14337122302963
229.41470735367685,9.07947212184524,6.464241337618198,12.110248348903822,39.38510005989258
229.71485742871437,9.045424248427853,6.480826849914127,12.179321292486712,39.616382493052754
230.0150075037519,9.010940752454383,6.496161026843419,12.24517389562401,39.83703856117652
230.3151575787894,8.976024245132349,6.510226213016297,12.307754918185118,40.0468984454192
230.6153076538269,8.940677492141958,6.523005917710597,12.367016283661194,40.2458027873067
230.91545772886442,8.904903417053411,6.534484848559333,12.422913171368046,40.43360299368414
231.21560780390195,8.868705104566365,6.544648943735904,12.475404104553947,40.61016152812255
231.51575787893947,8.832085803563368,6.553485402572128,12.524451034235934,40.775352188200266
231.815907953977,8.795048929969873,6.56098271454717,12.570019418596045,40.9290603681016
232.1160580290145,8.757598069413353,6.5671306865886,12.612078297777398,41.07118330600348
232.41620810405203,8.719736979674822,6.571920468629953,12.650600363928747,41.20163031574965
