wavelength_nm,0.1_percent_N2_ph_MeV_nm,1_percent_N2_ph_MeV_nm,10_percent_N2_ph_MeV_nm,100_percent_N2_ph_MeV_nm
306.5032516258129,2.900629062737657e-12,7.841467278215914e-12,7.816362140510263e-12,1.0540471893136475e-12
306.7533766883442,4.804560046719667e-12,1.298849303985727e-11,1.29469092526928e-11,1.7459085265986446e-12
307.00350175087544,7.922877253752702e-12,2.1418451443076487e-11,2.1349878412820524e-11,2.8790604796302993e-12
307.2536268134067,1.30070886554451e-11,3.516294495796787e-11,3.5050367739446744e-11,4.726590316062528e-12
307.50375187593795,2.125911316758037e-11,5.747120250878755e-11,5.728720346856956e-11,7.725258210175876e-12
307.75387693846926,3.4592190016030765e-11,9.351541345880307e-11,9.321601575054428e-11,1.2570307981465114e-11
308.0040020010005,5.6037511707336726e-11,1.5149000609922675e-10,1.5100499770357657e-10,2.036323171067635e-11
308.25412706353177,9.037483096225955e-11,2.4431641014311494e-10,2.4353420996261653e-10,3.2840923296327486e-11
308.504252126063,1.4510555012760477e-10,3.922736753313851e-10,3.910177771317134e-10,5.2729285254232975e-11
308.7543771885943,2.319468189543719e-10,6.270375672925114e-10,6.250300521279417e-10,8.428616251895047e-11
309.0045022511256,3.691141448132537e-10,9.978513025543513e-10,9.946565950498025e-10,1.3413081040742124e-10
309.25462731365684,5.847911965351729e-10,1.5809057046030255e-09,1.5758442978527906e-09,2.1250477179646632e-10
309.5047523761881,9.223777852900966e-10,2.4935264265328487e-09,2.4855431853753304e-09,3.3517891844907887e-10
309.75487743871935,1.4483873200403582e-09,3.915523678012088e-09,3.9029877893016535e-09,5.263232735747236e-10
310.0050025012506,2.264271311763213e-09,6.121158209535632e-09,6.1015607905429686e-09,8.228038678461649e-10
310.2551275637819,3.524033958537854e-09,9.526760014986292e-09,9.496259266391785e-09,1.280583628137847e-09
310.50525262631317,5.460338619412424e-09,1.4761303733090844e-08,1.4714044138708082e-08,1.9842090974088024e-09
310.7553776888444,8.423002662811225e-09,2.2770474382002493e-08,2.2697572733025236e-08,3.060798913025481e-09
311.0055027513757,1.2935468734530114e-08,3.4969329968192774e-08,3.4857372624856707e-08,4.700564659314795e-09
311.2556278139069,1.977722133179911e-08,5.3465103800955274e-08,5.32939306332627e-08,7.186759873922616e-09
311.50575287643824,3.010344841290517e-08,8.138069383765471e-08,8.112014648689913e-08,1.0939163368349964e-08
311.7558779389695,4.561787936158546e-08,1.2332190727547227e-07,1.2292708149167092e-07,1.6576886076617588e-08
312.00600300150074,6.88211313324471e-08,1.86048832070877e-07,1.8545318059604518e-07,2.5008616571567486e-08
312.256128064032,1.0336568653656607e-07,2.7943547111184477e-07,2.785408342112235e-07,3.756161474246285e-08
312.5062531265633,1.5456061958816485e-07,4.1783420588687244e-07,4.164964734313583e-07,5.616512250681243e-08
312.75637818909456,2.3008546130771774e-07,6.22005632921172e-07,6.200142279309914e-07,8.360977172463374e-08
313.0065032516258,3.40994500715231e-07,9.218335614711082e-07,9.188822313588581e-07,1.2391253320445939e-07
313.25662831415707,5.031221569639355e-07,1.3601242507908115e-06,1.355769695016823e-06,1.8282740879964055e-07
313.5067533766883,7.390390434452514e-07,1.997894370895663e-06,1.9914979387582718e-06,2.685562371774966e-07
313.75687843921963,1.080759825734649e-06,2.9216913386057e-06,2.912337290340668e-06,3.927326907369351e-07
314.0070035017509,1.573471471288644e-06,4.253672147817155e-06,4.240053647447677e-06,5.717770683203716e-07
314.25712856428214,2.2806383569755266e-06,6.165404352940231e-06,6.14566527608129e-06,8.287514184051206e-07
314.5072536268134,3.2909542587365678e-06,8.896659854063553e-06,8.86817642579279e-06,1.1958857928931914e-06
314.75737868934465,4.727756914722283e-06,1.2780865924015864e-05,1.2739946873073543e-05,1.7179993649439235e-06
315.00750375187596,6.761706279521179e-06,1.8279379192915385e-05,1.8220856174769684e-05,2.4571075255541364e-06
315.2576288144072,9.627761766611693e-06,2.6027381379158414e-05,2.594405245990672e-05,3.4985911710822165e-06
315.50775387693847,1.3647787123160572e-05,3.6894988580619915e-05,3.6776866074193334e-05,4.95941099202158e-06
315.7578789394697,1.926047595010838e-05,5.2068150962775867e-05,5.190145026077454e-05,6.998981979755118e-06
316.00800400200103,2.7060739502539775e-05,7.315513247089123e-05,7.292091996838434e-05,9.833486390872786e-06
316.2581290645323,3.7851245710524376e-05,0.00010232583976065326,0.00010199823470832151,1.3754602291526063e-05
316.50825412706354,5.270945964678663e-05,0.00014249305724139106,0.00014203685335795684,1.9153865106246935e-05
316.7583791895948,7.30743265747324e-05,0.00019754678323901653,0.0001969143200761208,2.655416700003276e-05
317.00850425212604,0.00010085767445615694,0.00027265539195089997,0.00027178246206185593,3.665023895916126e-05
317.25862931465736,0.00013858650712522504,0.00037465030423401485,0.00037345082878566504,5.036035809910483e-05
317.5087543771886,0.00018958362313038576,0.0005125142667706188,0.0005108734078870866,6.889198197299942e-05
317.75887943971986,0.00025819543478716495,0.000697997230765318,0.0006957625320826866,9.382453476287206e-05
318.0090045022511,0.00035007747679497103,0.0009463881867532796,0.0009433582428781777,0.0001272131570348009
318.25912956478237,0.00047254987407068704,0.00127747612490411,0.0012733861742745263,0.00017171787767465205
318.5092546273137,0.0006350369622219194,0.0017167384908641074,0.0017112422036657327,0.00023076336569162698
318.75937968984493,0.0008496072838049129,0.00229680099426511,0.002289447586644104,0.00030873515714889777
319.0095047523762,0.0011316322626715352,0.003059218247760776,0.0030494238951662006,0.00041121900801745334
319.25962981490744,0.001500583908212534,0.004056630255011053,0.004043642601353952,0.0005452907685093284
319.5097548774387,0.0019809938160385066,0.005355354942266522,0.005338209308864246,0.0007198648702334801
319.75987993997,0.0026035973774130353,0.007038481377334108,0.007015947068645793,0.0009461101155679894
320.01000500250126,0.0034066883210036873,0.009209531594163297,0.009180046479876292,0.0012379418987936723
320.2601300650325,0.004437709289165913,0.011996760505594015,0.01195835183616663,0.0016126001988070989
320.51025512756377,0.005755103866864049,0.01555816261875119,0.015508351811521819,0.0020913225799891943
320.760380190095,0.007430454074843221,0.02008725046531017,0.02002293939046064,0.0027001209267070603
321.01050525262633,0.009550924525834462,0.025819662054739043,0.02573699816692326,0.0034706696147838675
321.2606303151576,0.012222029923442172,0.033040642441744546,0.03293485995882996,0.004441311181083157
321.51075537768884,0.015570736053749768,0.04209342684720197,0.04195866108972218,0.005658183179585691
321.7608804402201,0.019748895586734972,0.053388528893151696,0.05321760088666901,0.007176466702571057
322.0110055027514,0.024937008606472313,0.06741390669915066,0.06719807522897929,0.009061752903604435
322.26113056528266,0.03134828361807915,0.08474594127778418,0.08447461979542789,0.011391518709482044
322.5112556278139,0.039232957708773004,0.10606111551906376,0.10572155165737195,0.014256696705080738
322.76138069034516,0.048882814553564975,0.13214822802164847,0.13172514400633187,0.01776331691212373
323.0115057528764,0.060635816177444735,0.16392091444970514,0.16339610742264168,0.022034189905431257
323.2616308154077,0.07488073911079016,0.20243018076627117,0.20178208298257766,0.027210591525606384
323.511755877939,0.09206167829819353,0.24887657895545795,0.24807977899893124,0.03345389953520041
323.76188094047023,0.11268225356096147,0.3046215786378278,0.3036463062291727,0.04094712218712998
324.0120060030015,0.13730932452711464,0.3711976098926236,0.37000918854471443,0.04989624817720121
324.26213106553274,0.16657599193258765,0.4503161768788639,0.448874450575544,0.060531337274116255
324.51225612806405,0.20118363750382517,0.5438733723883185,0.5421321146078802,0.07310726158368558
324.7623811905953,0.24190273291159303,0.6539520647452121,0.6518583804823278,0.08790399951109348
325.01250625312656,0.28957213237028057,0.7828199854419404,0.7803137193521932,0.1052263787015841
325.2626313156578,0.34509655529257593,0.9329229238287156,0.9299360901609218,0.12540316127311033
325.5127563781891,0.4094419669800363,1.1068722394210857,1.1033284919300483,0.14878536522523678
325.7628814407204,0.483628578555071,1.3074259381412872,1.303240100586604,0.1757437207143616
326.01300650325163,0.5687212139630783,1.5374626307817738,1.5325403108008824,0.20666516955982292
326.2631315657829,0.6658168333305049,1.7999478040528394,1.7941851150202315,0.24194833141034594
326.51325662831414,0.7760290592531693,2.09789198944835,2.0911754062607883,0.2819978808181366
326.76338169084545,0.9004696261264911,2.4343006139619647,2.4265069893809836,0.32721780619033336
327.0135067533767,1.0402267621304868,2.812115558640956,2.8031123267407207,0.3780035541109939
327.26363181590796,1.1963406178475096,3.234148733102007,3.2237943253841244,0.4347331004515861
327.5137568784392,1.3697759727191696,3.7030082910450384,3.691152788780798,0.4977570322870999
327.76388194097046,1.5613925777031308,4.221018455545845,4.207504498804743,0.5673877708409439
328.0140070035018,1.7719136256838495,4.7901342829789755,4.774798252547932,0.6438881140823539
328.264132066033,2.0018929756554606,5.411853057928331,5.394526540907789,0.7274593264623909
328.5142571285643,2.2516818868872908,6.08712436340057,6.067635906718602,0.8182290505846234
328.76438219109554,2.521396139057023,6.81626119445104,6.794438342954896,0.9162393591309425
329.0145072536268,2.8108845171927297,7.598854761390091,7.574526368702678,1.0214353027394363
329.2646323161581,3.119699719612574,8.433695843243326,8.406694634413391,1.1336543383650204
329.51475737868935,3.4470727965608035,9.318705685982591,9.28887104137023,1.2526170406446984
329.7648824412206,3.791892241190195,10.250879477760707,10.218060397891797,1.3779195038590981
330.01500750375186,4.152688828185589,11.226245362134126,11.190303563777489,1.5090278325047197
330.2651325662831,4.527627225263577,12.239841760861129,12.200654845708724,1.6452750930326894
330.5152576288144,4.914505287265409,13.285715465575272,13.243180095032063,1.785861057332194
330.7653826913457,5.31076178177032,14.356942522959907,14.310977526068019,1.9298550101080705
331.01550775387693,5.7134930913920305,15.445673387199097,15.396222724002508,2.076201818256893
331.2656328164082,6.119479195675069,16.543203158600182,16.49023865863434,2.2237313723171597
331.5157578789395,6.525218961469317,17.640066986456798,17.583590781797735,2.3711714104875568
331.76588294147075,6.926974473528526,18.72615991096257,18.666206485591687,2.517163627733563
332.016008004002,7.320823827331188,19.790879581624353,19.727517363867875,2.6602828599448265
332.26613306653326,7.702721495586783,20.823289450132958,20.75662188262521,2.7990590202616943
332.5162581290645,8.068565081291425,21.812299228425864,21.742465260320458,2.9320013561825977
332.7663831915958,8.414266996529951,22.74685866285453,22.67403262165069,3.057624496617383
333.0165082541271,8.735829370165591,23.61616003722243,23.540550852260292,3.1744756722722847
333.26663331665833,9.029420300795476,24.409844312571437,24.331694078552985,3.2811624248852977
333.5167583791896,9.291449443933297,25.118205467139383,25.037787353437214,3.3763800745292034
333.7668834417209,9.51864086217298,25.7323874371485,25.65000296659164,3.45893819232097
334.01700850425215,9.708101079238673,26.244568091934518,26.160543830581833,3.527785330291921
334.2671335667834,9.857380365448003,26.648124911096048,26.56280862757995,3.5820312916501047
334.51725862931465,9.96452544203231,26.937777463658144,26.851533832368876,3.62096628277782
334.7673836918459,10.028122020494544,27.10970240760373,27.022908343692652,3.6440763714269404
335.0175087543772,10.047325883071496,27.16161751179509,27.074657237174524,3.6510547809151555
335.26763381690847,10.02188155086583,27.09283212280141,27.006092070570556,3.641808673858629
335.5177588794397,9.952127964372787,26.904262521451844,26.818126191157333,3.6164612163943
335.767883941971,9.838991002186422,26.598411698146705,26.51325457579428,3.5753488595845435
336.01800900450223,9.683963071767321,26.179314179195572,26.095498833905022,3.5190139229935333
336.26813406703354,9.489070405084451,25.65244761490776,25.57031907862625,3.448192710390418
336.5182591295648,9.256829065956257,25.024613851253747,24.944495379228524,3.3637995234451443
336.76838419209605,8.990191010463645,24.303793111321195,24.225982409423047,3.2669070608526387
337.0185092546273,8.692481824251486,23.498975676339132,23.42374166727362,3.158723792957084
337.26863431715856,8.367331980710249,22.61997605125807,22.54755623574179,3.040568981956554
337.51875937968987,8.018603614710479,21.677235007219856,21.607833458934895,2.9138460725235658
337.7688844422211,7.650314883723997,20.68161510184647,20.615401117054425,2.780015205716416
338.0190095047524,7.26656399109863,19.644195286205562,19.581302690945112,2.640565610121933
338.26913456728363,6.8714548775006845,18.576070021446952,18.51659712187702,2.496988599186568
338.5192596298149,6.469026451635257,17.48815796340897,17.432168108664662,2.350751854670527
338.7693846923462,6.063187038473265,16.391024752064624,16.338547464468146,2.20327560606935
339.01950975487745,5.6576554826303305,15.294723792291068,15.245756407316824,2.0559112284226604
339.2696348174087,5.255910068057405,14.20865816500483,14.163167913347982,1.909922680459009
339.51975987993995,4.861146115504672,13.14146599751002,13.09939245415186,1.7664710961196333
339.7698849424712,4.476242809202927,12.100930783816194,12.062188604206746,1.626602729848087
340.0200100050025,4.103739496384659,11.093917313526195,11.058399174896081,1.4912403441745659
340.2701350675338,3.7458214091644733,10.126333072827107,10.093912739077473,1.3611780212511075
340.520260130065,3.404314487993393,9.203114250383184,9.173649681778967,1.2370792817687848
340.7703851925963,3.0806887476525175,8.328234836854776,8.301571270585098,1.1194783081117476
341.0205102551276,2.7760694267238994,7.504736766019185,7.480709700258294,1.0087839959157583
341.27063531765884,2.4912550036567755,6.734778618824413,6.71321664086241,0.905286500849447
341.5207603801901,2.226741048701296,6.019700103939359,6.000427511872826,0.8091659060664951
341.77088544272135,1.9827488108083189,5.360099338658915,5.342938515660033,0.720502610276888
342.02101050525266,1.7592574099015768,4.755919876456735,4.7406933864161305,0.6392890259590139
342.2711355677839,1.5560385139666273,4.206544451911734,4.193076834948826,0.5654421805187049
342.52126063031517,1.3726924221721604,3.71089252665723,3.6990117823287534,0.49881682838036473
342.7713856928464,1.208684543912455,3.267518905650588,3.257057660430568,0.43921870695018844
343.0215107553777,1.0633813529326672,2.874710934398659,2.865507297973049,0.3864176018319773
343.271635817909,0.9360849992015782,2.5305820675809128,2.522480189574157,0.34015992428754405
343.52176088044024,0.8260658728131152,2.2331599012530354,2.226010246111906,0.30018054449361325
343.7718859429715,0.7325925283778724,1.9804670694841309,1.9741264323639542,0.2662136656384712
344.02201100550275,0.6549584903571457,1.7705937090342645,1.764924999683203,0.2380025645976565
344.272136068034,0.5925055658054685,1.6017604822725302,1.5966323071425217,0.2153080634517627
344.5222611305653,0.5446433883093103,1.472371411632086,1.467657486835693,0.19791563147473423
344.77238619309657,0.5108650039176735,1.381056014113443,1.3766344434834341,0.18564104883852597
345.0225112556278,0.4907583859991759,1.3267004301785978,1.3224528836656755,0.17833459094776996
345.2726363181591,0.4840138316424855,1.3084674189419867,1.3042782469961756,0.1758837161860957
345.5227613806903,0.4904272486774675,1.3258052441976913,1.3215605637003405,0.17821426037268628
345.77288644322164,0.5098993915104585,1.378445608601106,1.3740323954107865,0.18529015907572713
346.0230115057529,0.5424311480415099,1.4663909124726604,1.4616961347631094,0.19711173494542047
346.27313656828414,0.5881150214684221,1.5898912259809268,1.5848010513045439,0.21371260232318495
346.5232616308154,0.6471229922532165,1.7494114755733288,1.7438105829801624,0.2351552564535658
346.77338669334665,0.7196909891484867,1.9455894634484374,1.9393604900094699,0.2615254304769166
347.02351175587796,0.8061002457106995,2.179185467353897,2.1722086160449514,0.292925320652505
347.2736368184092,0.9066558712895132,2.4510243100884446,2.4431771431436036,0.3294657993619712
347.52376188094047,1.0216630234333919,2.761930944749915,2.753088383244357,0.37125775650171317
347.7738869434717,1.1514011314907977,3.112660771648088,3.1026953181773713,0.4184027327075683
348.024012006003,1.2960966875236892,3.5038260821357037,3.492608278991509,0.47098303196124053
348.2741370685343,1.4558951882205187,3.9358202072788533,3.9232193374693334,0.5290515256820668
348.52426213106554,1.6308328772442842,4.408741127029921,4.394626159871907,0.5926213842997325
348.7743871935968,1.8208089976626713,4.922316458340017,4.906557235208306,0.6616559941835344
349.02451225612805,2.025559314590387,5.475831877122205,5.458300526362119,0.7360593361486205
349.2746373186593,2.2446317045022868,6.068065127186035,6.048637690302114,0.8156671149608907
349.5247623811906,2.477364625437275,6.697227817279505,6.675786061466022,0.9002389357164723
349.77488744372187,2.7228692774119096,7.360917194125205,7.337350579199477,0.9894518211907198
350.0250125062531,2.9800162313057004,8.05607999537906,8.030287756442657,1.0828953529660303
350.2751375687844,3.247427244656473,8.778990324714847,8.750883625649632,1.1800686974087249
350.5252626313157,3.5234728927579306,9.525243247809573,9.494747355276754,1.2803797448437209
350.77538769384694,3.806276523067973,10.289765482563665,10.256821905777182,1.3831465465300614
351.0255127563782,4.093724891620109,11.066844153233383,11.031412691674426,1.4876011797809643
351.27563781890944,4.38348566485305,11.850174104313774,11.812234743965844,1.5928961078788264
351.52576288144076,4.6730317735936975,12.632923738312693,12.592478337111261,1.6981130299649392
351.775887943972,4.9596723938574145,13.407818768249426,13.364892473390753,1.8022741390199988
352.02601300650326,5.24059010897116,14.167242680542637,14.121885024151913,1.9043556260490886
352.2761380690345,5.512883587565918,14.903352109321911,14.85563773474054,2.0033031886548205
352.52626313156577,5.7736149011687585,15.608204753283655,15.558233731819628,2.0980492255747385
352.7763881940971,6.019860412603398,16.27389694575581,16.221794652991573,2.1875313287995515
353.02651325662833,6.248764001116154,16.892707541790752,16.838624073224082,2.270711624824014
353.2766383191596,6.457591260311791,17.457244435121257,17.401353552719378,2.346596469403033
353.52676338169084,6.643783217681289,17.960589781803375,17.90308739561099,2.4142559684611093
353.7768884442221,6.8050080852403285,18.396439901227364,18.33754210306947,2.472842783535519
354.0270135067534,6.939209563147006,18.75923585856367,18.699176537677335,2.52160968462137
354.27713856928466,7.044650283534651,19.0442809094227,18.983308992079575,2.559925337040197
354.5272636318159,7.119949099248305,19.24784130502521,19.186217671417555,2.587287851634432
354.77738869434717,7.164111088418153,19.367227405600737,19.305221547035845,2.6033356880010183
355.0275137568784,7.17654935528956,19.400852616050017,19.338739103457026,2.607855576601792
355.27763881940973,7.157097952857897,19.348268320580214,19.286323161170635,2.6007872146644853
355.527763881941,7.106015524329139,19.210173726912313,19.148670689323488,2.5822245894375153
355.77788894447224,7.02397954766812,18.988400307178072,18.92760729643045,2.552413886741
356.0280140070035,6.9120713591629945,18.685871311106045,18.62604687318247,2.511748048743886
356.27813906953475,6.771752416462234,18.306537596279586,18.247927628149636,2.460758148290497
356.52826413206606,6.604832527707899,17.855291739797956,17.798126474421217,2.400101843821149
356.7783891945973,6.41343101085669,17.337863037634605,17.282354365132615,2.3305492652239486
357.02851425712856,6.1999319470833525,16.76069653812768,16.707035714240636,2.2529667535604316
357.2786393196598,5.966934847127292,16.130819674968812,16.079175456498348,2.1682989339202585
357.52876438219107,5.717202154494856,15.455700349049295,15.40621758366454,2.077549638834417
357.7788894447224,5.453605061797156,14.743100450091168,14.695899135097985,1.9817622187059611
358.02901450725363,5.1790691157805995,14.00092880703693,13.956103618939267,1.8819997754547035
358.2791395697849,4.896521034707472,13.237097415867414,13.194717700227756,1.7793258367125984
358.52926463231614,4.60883806272994,12.459384525846028,12.41949472548711,1.6747859519263242
358.77938969484745,4.318801045690518,11.675307786147558,11.637928275486157,1.569390640773101
359.0295147573787,4.029052238813266,10.892010184528113,10.857138469086081,1.464100061078054
359.27963981990996,3.7420586575260955,10.116160971117369,10.083773204233744,1.359810691026272
359.5297648824412,3.4600815673158767,9.353873178274569,9.323925941885003,1.2573442422117502
359.77988994497247,3.1851524863459457,8.610638746836802,8.583071039951957,1.1574389393311975
360.0300150075038,2.919055854568444,7.891281674354948,7.866017051538867,1.060743222386893
360.28014007003503,2.6633183135441465,7.199929034503528,7.176877837135876,0.9678118511262633
360.5302651325663,2.4192043494126994,6.53999919842664,6.519060823675339,0.8791043217594738
360.78039019509754,2.187717883414286,5.914206134503054,5.8952712905308315,0.7949854449322906
361.03051525762885,1.9696092545373585,5.3245782850114125,5.3075311857470835,0.7157278831205784
361.2806403201601,1.7653869301913927,4.772490224386156,4.757210682939245,0.6415164061215859
361.53076538269136,1.5753332046280106,4.258705097824086,4.245070484028572,0.5724535956360561
361.7808904452226,1.3995231010253717,3.783425720571107,3.771312754930364,0.508566714015832
362.03101550775386,1.2378456802132376,3.3463521832439533,3.3356385464472615,0.4498154475503195
362.2811405702852,1.0900269743135962,2.946743849896335,2.9373095938432052,0.39610024022407014
362.5312656328164,0.9556538035419065,2.5834837435931033,2.5752124962815954,0.3472709484023214
362.7813906953477,0.8341977948400542,2.255143477609766,2.247923440141947,0.3031355688593013
363.03151575787894,0.7250389972823427,1.9600470965611954,1.9537718357556784,0.263468820279609
363.2816408204102,0.6274885765485085,1.69633242790977,1.6909014724920837,0.22802039010570188
363.5317658829415,0.5408101645268638,1.4620087977955678,1.4573280498062855,0.19652269267887024
363.78189094547275,0.4642395359097942,1.255010224111526,1.2509922000121525,0.16869801943312024
364.032016008004,0.3970023775373904,1.0732434535752717,1.0698073715592762,0.14426499602095752
364.28214107053526,0.3383300048646796,0.9146304491209469,0.911702180397726,0.12294429345319624
364.5322661330665,0.2874729605446176,0.7771451518709241,0.7746570542531225,0.10446356962987255
364.7823911955978,0.24371250068735062,0.6588445327195139,0.6567351847960086,0.0885616432828715
365.0325162581291,0.20637003350451666,0.5578941084602753,0.5561079620770624,0.07499192384451145
365.28264132066033,0.17481462205155404,0.47258822445816584,0.47107519226251376,0.06352513783698287
365.5327663831916,0.14846869750630526,0.4013654997430896,0.40008049327888606,0.053951404996224764
365.78289144572284,0.12681215224650438,0.34281989210387875,0.34172232448111833,0.046081725637847085
366.03301650825415,0.10938499372136136,0.29570787247934466,0.29476113807418264,0.039748945036175334
366.2831415707854,0.09578874189960726,0.2589522027743587,0.25812314483415766,0.034808261236918846
366.53326663331666,0.08568674631464779,0.23164279294951975,0.23090116845384978,0.031137340266853244
366.7833916958479,0.07880358497836136,0.21303507606405578,0.21235302578813614,0.028636097707676257
367.03351675837916,0.0749236883475174,0.20254628835091457,0.20189781883871694,0.027226198665049706
367.2836418209105,0.07388930877220351,0.1997499798889758,0.1991104630008871,0.026850319895147974
367.53376688344173,0.07559793106982764,0.20436901443212568,0.20371470930426522,0.02747120884421944
367.783891945973,0.0799991946068769,0.2162672486641179,0.21557485030724174,0.029070565177040892
368.0340170085043,0.0870913729719706,0.23544001545997445,0.23468623382704412,0.03164776154036444
368.2841420710355,0.09691743528031696,0.2620034761431847,0.2611646492866081,0.03521841229718959
368.5342671335668,0.10956069448578594,0.2961828562725817,0.2952346011656028,0.039812792185499275
368.78439219609805,0.12514003373000043,0.3382995407080716,0.3372164453824265,0.04547410164167267
369.0345172586293,0.1438046924651135,0.38875697858271,0.3875123393927379,0.05225657215194062
369.2846423211606,0.16572859036945653,0.4480253387588975,0.4465909467725393,0.060223403644369275
369.5347673836919,0.19110416922932383,0.5166248621697381,0.5149708428584588,0.06944452671661956
369.7848924462231,0.22013574104428119,0.5951078793009613,0.5932025898022634,0.07999418543238507
370.0350175087544,0.2530323444412415,0.6840394984505836,0.6818494866587327,0.09194834144425566
370.28514257128563,0.29000013061823604,0.7839770221342877,0.7814670516912017,0.10538190715438903
370.53526763381694,0.3312343237947684,0.8954482132255893,0.8925813580945656,0.12036582425694992
370.7853926963482,0.3769108285908561,1.0189286066143761,1.0156664182925113,0.13696401397947428
371.03551775887945,0.4271775867306072,1.1548181431974622,1.1511208927363785,0.15523023623234894
371.2856428214107,0.4821458166020934,1.3034174871866224,1.2992444830353866,0.1752049061899417
371.53576788394196,0.5418812999704776,1.46490447088922,1.460214452151341,0.1969119280065511
371.78589294647327,0.6063959088806229,1.639311188809344,1.6340627918349915,0.22035561581378385
372.0360180090045,0.6756395907853299,1.8265023305013761,1.820654624848849,0.2455177812305846
372.2861430715358,0.7494930494931326,2.026155394479755,2.0196684822238335,0.2723550737241583
372.53626813406703,0.8277613720312608,2.237743459285368,2.2305791294855934,0.3007966647029595
372.7863931965983,0.9101688555291533,2.4605211986488955,2.452643626591512,0.33074236768001763
373.0365182591296,0.9963552825672043,2.6935148123884485,2.6848912910654583,0.36206128478784766
373.28664332166085,1.085873877272023,2.9355165009832627,2.9261181902616036,0.3945910640526483
373.5367683841921,1.1781911473574362,3.1850840385524273,3.174886715710302,0.42813784199425786
373.78689344672335,1.2726887793686723,3.440545896397025,3.429530690256764,0.4624769323308312
374.0370185092546,1.3686677061654886,3.700012238903152,3.688166328759739,0.49735430404413883
374.2871435717859,1.4653544082870198,3.9613919584488935,3.9487092184597588,0.5324888712055874
374.5372686343172,1.5619094459122465,4.2224157404317335,4.20889731016186,0.5675755933688439
374.7873936968484,1.657438147783265,4.480664959359794,4.466319721813486,0.6022893597719476
375.0375187593797,1.7510033102250298,4.733606008973215,4.718450958714991,0.6362896039797802
375.28764382191093,1.8416396861290478,4.978629471296467,4.962689957168858,0.6692255689738832
375.53776888444224,1.9283699735160167,5.213093339604156,5.196403169063402,0.7007421171678526
375.7878939469735,2.010221949162463,5.43436933691598,5.416970732075064,0.730485956522643
376.03801900950475,2.0862463377824687,5.6398912229676545,5.6218346219803825,0.7581121339520916
376.288144072036,2.155534964160205,5.827203866101952,5.808547567439098,0.7832906315487222
376.53826913456726,2.21723870679842,5.9940117785843405,5.974821429919787,0.8057128906832834
376.78839419709857,2.2705847589065895,6.138225779402979,6.1185737171048435,0.8250980844014093
