wavelength_nm,0.1_percent_N2_ph_MeV_nm,1_percent_N2_ph_MeV_nm,10_percent_N2_ph_MeV_nm,100_percent_N2_ph_MeV_nm
308.25412706353177,1.3600738114933256e-10,3.3486200510248924e-10,3.1500197546905215e-10,4.309012821966222e-11
308.504252126063,2.1837303210370837e-10,5.376534036065946e-10,5.057662012204141e-10,6.91853770990089e-11
308.7543771885943,3.4906266574458406e-10,8.594226516964665e-10,8.084519262326597e-10,1.1059072600711593e-10
309.0045022511256,5.554892622946154e-10,1.3676628916238073e-09,1.286549402657247e-09,1.759912097023568e-10
309.25462731365684,8.80067141626496e-10,2.1668018689830574e-09,2.0382929648014095e-09,2.788246171210352e-10
309.5047523761881,1.3881097831321565e-09,3.4176470523437947e-09,3.2149528956406403e-09,4.3978369433095784e-10
309.75487743871935,2.1797149072494833e-09,5.366647737977787e-09,5.0483620516819175e-09,6.905815996307073e-10
310.0050025012506,3.407559472538116e-09,8.389707880833597e-09,7.892130238131973e-09,1.079589749813461e-09
310.2551275637819,5.303408312677255e-09,1.3057452665090377e-08,1.2283039943090077e-08,1.680236339111415e-09
310.50525262631317,8.21740243281865e-09,2.0231959707881116e-08,1.9032040597267046e-08,2.603453735161178e-09
310.7553776888444,1.2675990885794375e-08,3.120939237861954e-08,2.935842258199767e-08,4.016032570911905e-09
311.0055027513757,1.9466915819263903e-08,4.7929240378819454e-08,4.508664814761022e-08,6.167546875801078e-09
311.2556278139069,2.976324327369409e-08,7.327969435746531e-08,6.893361484025331e-08,9.429649759143027e-09
311.50575287643824,4.5303444981413415e-08,1.115410229674939e-07,1.0492573670711233e-07,1.4353127282835683e-08
311.7558779389695,6.865150661411873e-08,1.690259820007086e-07,1.5900137198164285e-07,2.1750306472171066e-08
312.00600300150074,1.0357067051300166e-07,2.5500000150516235e-07,2.3987643565041864e-07,3.281346522878425e-08
312.256128064032,1.5555765003214212e-07,3.8299646797551797e-07,3.602816747544492e-07,4.928408317835801e-08
312.5062531265633,2.3260220655663568e-07,5.726868690552729e-07,5.38721898360443e-07,7.369349236786606e-08
312.75637818909456,3.462614612918816e-07,8.525258426276701e-07,8.019641538129764e-07,1.0970324285718374e-07
313.0065032516258,5.131712948704722e-07,1.2634723741404118e-06,1.1885382269122792e-06,1.625839473398849e-07
313.25662831415707,7.57161327310741e-07,1.8641970612679584e-06,1.7536350735977942e-06,2.398853532880452e-07
313.5067533766883,1.1121986486267547e-06,2.7383298347794237e-06,2.575924692254522e-06,3.5236898152197895e-07
313.75687843921963,1.6264629431059417e-06,4.0044932690480255e-06,3.7669943776290007e-06,5.152992151654863e-07
314.0070035017509,2.3679572270793344e-06,5.830116706578521e-06,5.4843435558634746e-06,7.502209047131928e-07
314.25712856428214,3.432190655056278e-06,8.45035199511899e-06,7.949177665159782e-06,1.0873934499063566e-06
314.5072536268134,4.952640745739469e-06,1.2193832398328955e-05,1.1470639354370867e-05,1.5691054629271826e-06
314.75737868934465,7.114921597480457e-06,1.751755597487294e-05,1.6478622995122403e-05,2.254163570517227e-06
315.00750375187596,1.0175863715448763e-05,2.5053861772865706e-05,2.3567964807371334e-05,3.223937322659399e-06
315.2576288144072,1.4489063495491921e-05,3.5673334881954065e-05,3.355761713230285e-05,4.590453830723127e-06
315.50775387693847,2.0538901875012082e-05,5.056856331141535e-05,4.7569437849039684e-05,6.507175623899399e-06
315.7578789394697,2.8985580009083196e-05,7.136501974288517e-05,6.713249594117548e-05,9.183268941420995e-06
316.00800400200103,4.0724394972773826e-05,0.00010026700346649309,9.432035789381601e-05,1.2902383578125406e-05
316.2581290645323,5.6963302144135114e-05,0.0001402486057157466,0.00013193072723708654,1.8047226352451443e-05
316.50825412706354,7.932380610868958e-05,0.00019530211185194365,0.00018371911446869228,2.5131525562881803e-05
316.7583791895948,0.00010997141218256664,0.00027075918436348257,0.0002547009712994527,3.4841360898208684e-05
317.00850425212604,0.0001517832788790743,0.00037370363782441337,0.00035153998471290393,4.808827942447414e-05
317.25862931465736,0.00020856235852442605,0.0005134986717207022,0.00048304404061383046,6.607714003951897e-05
317.5087543771886,0.0002853092151456802,0.0007024561097386356,0.0006607947718053326,9.03922313552972e-05
317.75887943971986,0.00038856487515622786,0.0009566805279806786,0.0008999416225631668,0.00012310589433197882
318.0090045022511,0.0005268404965330829,0.0012971271378614065,0.0012201969905059956,0.0001669146509188002
318.25912956478237,0.0007111523213984239,0.0017509188859044119,0.001647075211704458,0.00022530868879184286
318.5092546273137,0.000955683272048374,0.0023529753607243594,0.0022134248602833475,0.0003027814695199199
318.75937968984493,0.0012785956050524589,0.00314801361812118,0.0029613109083789536,0.0004050871952479868
319.0095047523762,0.0017030221670270335,0.004192988739034015,0.003944310539235277,0.0005395548603170939
319.25962981490744,0.002258266880034832,0.005560049529037764,0.005230293549776184,0.0007154685914294218
319.5097548774387,0.0029812479660950466,0.0073400918626481786,0.006904764952807432,0.0009445248928997055
319.75987993997,0.003918219897054001,0.00964699827371399,0.009074853125353437,0.0012413781982281568
320.01000500250126,0.005126811878909256,0.01262265688117206,0.011874031071456626,0.0016242867067466605
320.2601300650325,0.006678421550504129,0.01644285488348632,0.015467660384652698,0.002115870759986253
320.51025512756377,0.008661002148943954,0.021324140802387426,0.020059446505065213,0.0027439958769516857
320.760380190095,0.011182279277422245,0.027531744445121263,0.025898888963732818,0.0035427918968834655
321.01050525262633,0.014373429178043337,0.03538863313214994,0.033289800502642686,0.004553818336948112
321.2606303151576,0.018393243611269566,0.0452857659926974,0.0425999532074798,0.0058273839176042255
321.51075537768884,0.02343279661704002,0.05769358393663443,0.054271887031098476,0.007424025095115043
321.7608804402201,0.02972061513968534,0.07317474018286596,0.06883488529844578,0.00941614422918811
322.0110055027514,0.03752833834545154,0.09239803399143831,0.08691808205547695,0.011889802579176482
322.26113056528266,0.047176829135115554,0.11615345773930338,0.10926461673142997,0.014946656565625679
322.5112556278139,0.059042675664212674,0.14536820422875427,0.136746692084195,0.018706017594805658
322.76138069034516,0.07356499060468759,0.18112340706114946,0.17038132173426218,0.023307006214271123
323.0115057528764,0.09125238160158215,0.22467130250771136,0.211346474197553,0.02891076050677281
323.2616308154077,0.1126899283411987,0.277452407658353,0.2609972322308605,0.035702646578829655
323.511755877939,0.13854596059801683,0.34111220856288105,0.3208814912310878,0.04389440599499487
323.76188094047023,0.16957838864707128,0.41751674625701857,0.3927546208836643,0.053726161391659685
324.0120060030015,0.20664029395657046,0.5087663815340256,0.47859241357170107,0.06546818773137601
324.26213106553274,0.2506844459223889,0.6172069155379781,0.5806015454279985,0.07942234330363569
324.51225612806405,0.30276637173925613,0.745437148053714,0.7012266863571699,0.09592304232754859
324.7623811905953,0.3640455738159164,0.8963118748888743,0.8431533196486451,0.11533764065572795
325.01250625312656,0.4357844651898318,1.0729392667722808,1.0093052763276082,0.13806609849026513
325.2626313156578,0.5193445811101919,1.2786715419417123,1.2028359609338797,0.16453978012894602
325.5127563781891,0.6161796273216946,1.51708785041377,1.4271122508932352,0.19521925150873182
325.7628814407204,0.7278249454841903,1.791968336930528,1.6856900977414362,0.23059094261911922
326.01300650325163,0.8558830162292521,2.1072584482235666,1.9822809512566535,0.2711625545517733
326.2631315657829,1.002004682744466,2.4670227038449375,2.320708272054664,0.3174571107192654
326.51325662831414,1.1678658639912651,2.875387362083512,2.704853597880818,0.3700055790905667
326.76338169084545,1.35513963733029,3.3364716849597826,3.1385918851474854,0.4293380273530494
327.0135067533767,1.565463705020909,3.854307837917265,3.625716159222641,0.49597331558434665
327.26363181590796,1.8004034161232598,4.432749846528199,4.169851870740473,0.5704073807780238
327.5137568784392,2.0614106917512514,5.075372466892919,4.774361763805318,0.653100223460776
327.76388194097046,2.349779392982658,5.785361297551492,5.442242505157154,0.7444617672651929
328.0140070035018,2.6665978711785105,6.56539595424191,6.176014787613034,0.8448368258278476
328.264132066033,3.012699642822506,7.417528627063402,6.977609089774424,0.9544894754940986
328.5142571285643,3.388613326920809,8.343060821999273,7.848249727776265,1.0735871943858128
328.76438219109554,3.794513163254387,9.342421532549219,8.788340252328428,1.2021851854959418
329.0145072536268,4.230171584566923,10.415050468329712,9.797353602806067,1.3402113505150373
329.2646323161581,4.694915435183513,11.559290261504254,10.87373070671179,1.4874524189272036
329.51475737868935,5.1875875030640195,12.77229175535197,12.014791385399404,1.6435417605189508
329.7648824412206,5.706515053290869,14.04993653097699,13.216661475577046,1.8079494160963987
330.01500750375186,6.249487011328088,15.38678073050711,14.474219984245252,1.9799748686401526
330.2651325662831,6.8137413389538946,16.776023975541552,15.781069850532555,2.1587430437232347
330.5152576288144,7.395963971923152,18.209506751583465,17.129535485252326,2.343203972939191
330.7653826913457,7.992300446439313,19.677739033425407,18.51068969857101,2.5321364774239954
331.01550775387693,8.598381034865128,21.16996217145589,19.914411915955345,2.7241561314017586
331.2656328164082,9.209359846539085,22.674245161271262,21.32947873821637,2.9177276501829423
331.5157578789395,9.81996793715741,24.177615403594746,22.74368694630598,3.111181716384083
331.76588294147075,10.424580023019017,25.666222960551675,24.144008015864387,3.302736116467185
332.016008004002,11.01729393028404,27.125536166656076,25.516772126890572,3.490520912011365
332.26613306653326,11.592021442064071,28.54056530225068,26.84787857153525,3.672607222068152
332.5162581290645,12.142588756792973,29.896109930755703,28.123028422247213,3.8470390505817464
332.7663831915958,12.662844359478804,31.177024487075983,29.327974368636262,4.011867462372985
333.0165082541271,13.146771752190721,32.368495829867356,30.44878180864181,4.16518629863576
333.26663331665833,13.58860420907068,33.456325778359144,31.472094628632938,4.3051685338474055
333.5167583791896,13.982938529406628,34.42721118231702,32.38539866295356,4.430102315242936
333.7668834417209,14.324844671696239,35.26901385064608,33.17727561357272,4.538425697296541
334.01700850425215,14.609968169917217,35.97101270915864,33.83764025285389,4.628759089447449
334.2671335667834,14.834622363579292,36.52413087898625,34.357954034377705,4.699934476607906
334.51725862931465,14.995867713795896,36.92113095964879,34.731408794142986,4.751020548238306
334.7673836918459,15.091575821845566,37.15677264832221,34.95307502173508,4.781342980834765
335.0175087543772,15.120476202949831,37.227927900949076,35.02001019144955,4.790499256890198
335.26763381690847,15.082184380419825,37.13365010247175,34.93132383017024,4.778367565737563
335.5177588794397,14.977210434425347,36.875195114645486,34.68819731687656,4.745109511987822
335.767883941971,14.80694774320566,36.455993555920024,34.29385780655255,4.691166548498028
336.01800900450223,14.57364226869686,35.88157517998183,33.75350709369437,4.6172502453828645
336.26813406703354,14.280343338911687,35.15944769769144,33.07420762108819,4.524326696790629
336.5182591295648,13.930837442268507,34.29893377296132,32.264729143153225,4.413595545491225
336.76838419209605,13.52956705253528,33.3109711627057,31.335360719211444,4.286464264833936
337.0185092546273,13.081536928111326,32.20788201752029,30.29769369650602,4.1445184723000565
337.26863431715856,12.592210660716967,31.00311817555585,29.16438211021144,3.989489153853576
337.51875937968987,12.067400475324517,29.71098984036081,27.94888745287819,3.823217750136777
337.7688844422211,11.513153399286283,28.346385319371052,26.66521503470041,3.6476200923476156
338.0190095047524,10.935636923028742,26.924489510591467,25.327649166217814,3.4646501770341116
338.26913456728363,10.34102717121486,25.46050857026831,23.950494155425556,3.2762647362602046
338.5192596298149,9.735402400255545,23.969407694496706,22.54782764105666,3.0843894952761346
338.7693846923462,9.124644347779686,22.465668233033213,21.1332721115131,2.8908879178618925
339.01950975487745,8.514349597611416,20.963069462158547,19.71978962036567,2.6975331248035412
339.2696348174087,7.909752707713674,19.474499318986716,18.319503745651808,2.5059835391358476
339.51975987993995,7.315662397533421,18.01179728915725,16.94355179560046,2.3177626688904422
339.7698849424712,6.736411624630943,16.585631491153116,15.601969182845686,2.1342432902745063
340.0200100050025,6.175821917226453,15.20541085992742,14.303606816275714,1.9566361474374578
340.2701350675338,5.637181886694895,13.87923224279618,13.056081334567809,1.7859831447569374
340.520260130065,5.1232394372506835,12.613861219004376,11.865757063309504,1.6231548786956806
340.7703851925963,4.636206831517156,11.414744571598657,10.737757747188166,1.4688522426852755
341.0205102551276,4.177777469648798,10.286051599086067,9.67600541153371,1.3236117431209442
341.27063531765884,3.7491530021674246,9.230740869595532,8.683283157417536,1.1878140893040692
341.5207603801901,3.3510792253437565,8.250648598430228,7.761318297700084,1.061695565888171
341.77088544272135,2.983889102349815,7.346594569887645,6.910881996828898,0.945361662925728
342.02101050525266,2.647551210227891,6.518501417912085,6.131901477182131,0.8388024249329615
342.2711355677839,2.3417219263234665,5.765523113632776,5.423580886254761,0.7419089846990099
342.52126063031517,2.0657997306919857,5.086178662613675,4.784527064578398,0.6544907674821308
342.7713856928464,1.8189801043374296,4.478487269093012,4.212876693626454,0.5762928839785182
343.0215107553777,1.6003096374896968,3.940101555269652,3.7064216141176027,0.5070132730140476
343.271635817909,1.4087381178920062,3.468435807198387,3.2627294658905663,0.4463192042587908
343.52176088044024,1.2431675370443254,3.0607866324248296,2.879257189563791,0.3938628044822444
343.7718859429715,1.1024971241810817,2.7144438375565088,2.5534553281683703,0.3492953253074588
344.02201100550275,0.9856636862999517,2.4267897489233623,2.2828614572887584,0.3122799238189601
344.272136068034,0.891676692100897,2.195385592287956,2.065181441756411,0.28250277792589107
344.5222611305653,0.8196476841564678,2.018043908167653,1.8983575561567094,0.2596824047841372
344.77238619309657,0.7688137345750794,1.8928863017182467,1.7806228096766645,0.24357709206608094
345.0225112556278,0.7385547740022284,1.8183861082425938,1.7105410812032462,0.2339903881691339
345.2726363181591,0.7284047226515834,1.7933957987575646,1.687032899518203,0.23077462877108165
345.5227613806903,0.7380564370266918,1.8171591592532468,1.7093869002285316,0.23383250406026415
345.77288644322164,0.7673605599100507,1.8893084592659948,1.7772571622660802,0.24311669438683361
346.0230115057529,0.8163184275250251,2.009846988693984,1.8906467804114109,0.25862762309572634
346.27313656828414,0.8850692502861387,2.1791174956891504,2.0498781750744333,0.2804093951065478
346.5232616308154,0.9738718459637744,2.3977572121194566,2.2555507851110983,0.30854400957858685
346.77338669334665,1.0830812697368624,2.6666403147254156,2.5084869414994637,0.3431439557977622
347.02351175587796,1.2131207571356837,2.9868088462042888,2.809666885363214,0.38434332408411975
347.2736368184092,1.3644494749788023,3.3593933152111326,3.1601540770358625,0.4322875885797167
347.52376188094047,1.5375266626203896,3.785524408989981,3.5610121448481293,0.48712224640748514
347.7738869434717,1.7327728403922247,4.26623748518316,4.013215041346674,0.548980527652897
348.024012006003,1.950528861957547,4.802371755164008,4.517552205871914,0.6179704222495058
348.2741370685343,2.191013688982469,5.394466321604279,5.074530767939871,0.6941613020666049
348.52426213106554,2.454281865477035,6.042655476602055,5.684277055039306,0.7775704478456255
348.7743871935968,2.7401817597717746,6.74656588979507,6.346439878322801,0.8681498193403372
349.02451225612805,3.0483157180688987,7.5052185029370735,7.060098245629499,0.965773431085914
349.2746373186593,3.3780033281789033,8.316938082021297,7.823676277900375,1.0702257135431137
349.5247623811906,3.7282490187829698,9.17927344384559,8.634868166954295,1.1811912478323345
349.77488744372187,4.09771521218578,10.088931355754115,9.49057599551053,1.2982462599355191
350.0250125062531,4.484702201784993,11.041726992216558,10.38686313209416,1.4208522454361303
350.2751375687844,4.887135835453594,12.032553610243898,11.318925704945345,1.548352067343919
350.5252626313157,5.302563950518374,13.055373771995262,12.281084345196703,1.6799688266177355
350.77538769384694,5.728162324849553,14.103233996878343,13.266797969985491,1.8148077476015496
351.0255127563782,6.160750683866793,15.168304172190801,14.268700855724678,1.9518612493958347
351.27563781890944,6.596819039487567,16.241942401902683,15.278663640827236,2.0900172906154304
351.52576288144076,7.032564341055438,17.31478524443044,16.28787821164916,2.228070981209319
351.775887943972,7.4639370991341645,18.376862504474367,17.28696568624097,2.3647393539035373
352.02601300650326,7.886697311731741,19.417734928247775,18.266105943134345,2.4986790828583922
352.2761380690345,8.296478691496423,20.42665233642139,19.215186375721903,2.6285068322560723
352.52626313156577,8.68885987516421,21.392728947978352,20.12396681798722,2.7528218170190204
352.7763881940971,9.05944100680682,22.30513193483347,20.982256916307747,2.870230066066435
353.02651325662833,9.403923837677123,23.15327863462144,21.78010164592704,2.9793697997061512
353.2766383191596,9.718193290060963,23.92703736799611,22.507970218161304,3.0789372708559273
353.52676338169084,9.998398301160444,24.616926483304606,23.156943320111942,3.1677123781628724
353.7768884442221,10.241029703945694,25.21430610602001,23.718893491803463,3.2445833403693545
354.0270135067534,10.44299292049743,25.711557116075166,24.186653488711485,3.308569727161953
354.27713856928466,10.601673341735632,26.10224211844272,24.55416770548339,3.3588431729067603
354.5272636318159,10.714992444187251,26.381243607499403,24.816622146036487,3.394745155675004
354.77738869434717,10.78145294463172,26.544875141691765,24.970549004665465,3.415801303227399
355.0275137568784,10.800171608724417,26.590962121221484,25.013902652956556,3.4217317875072877
355.27763881940973,10.770898698598401,26.518889669732836,24.946104681703076,3.4124574860684
355.527763881941,10.694023452991072,26.329616126861282,24.76805659323655,3.388101718299438
355.77788894447224,10.570565425718499,26.025651722803687,24.48211974076769,3.348987501262344
356.0280140070035,10.402151947256737,25.61100308677069,24.092063127937084,3.2956304090257933
356.27813906953475,10.190982402382641,25.09108529543053,23.60298067349878,3.228727255036513
356.52826413206606,9.939780417388658,24.472604153672123,23.021180473787787,3.1491409439778546
356.7783891945973,9.651735407757453,23.763412279894577,22.354049423317758,3.057881952788144
357.02851425712856,9.330435237870862,22.972343308352055,21.609897250269942,2.9560869957761335
357.2786393196598,8.97979197754049,22.10902909527283,20.797784563770215,2.844995502657781
357.52876438219107,8.60396289824193,21.183705204714588,19.92733987600893,2.725924588426506
357.7788894447224,8.207268930743796,20.20701014415288,19.008570744785334,2.6002432189375018
358.02901450725363,7.794112804735006,19.18978381712159,18.051674179539265,2.4693462757421134
358.2791395697849,7.368899012948516,18.142870467922414,17.06685127303565,2.3346291989627956
358.52926463231614,6.935957593270946,17.076931026547765,16.064130675753717,2.19746383978993
358.77938969484745,6.499473511321524,16.00226924244635,15.053205041328775,2.0591760873304414
359.0295147573787,6.063423164173706,14.928675351161639,14.043283965025468,1.9210257515909617
359.27963981990996,5.631519226075758,13.865290279697447,13.04296624282525,1.7841890893896402
359.5297648824412,5.207164732957909,12.820492598579897,12.060133528146904,1.6497442573186445
359.77988994497247,4.793416968161225,11.801809605379932,11.101866688836472,1.5186598699491634
360.0300150075038,4.392961380744086,10.815853109314743,10.174385400262027,1.391786736577539
360.28014007003503,4.008095452410457,9.868279710221602,9.283010780066142,1.2698527499134866
360.5302651325663,3.640722140505011,8.96377465464136,8.43215020171442,1.153460808676808
360.78039019509754,3.2923522716296163,8.106057729110526,7.625302838267614,1.0430895759477135
361.03051525762885,2.9641150500074778,7.2979091326679795,6.865084000439089,0.9390968084475868
361.2806403201601,2.6567756811723258,6.541212867911048,6.153265954209768,0.8417249401111473
361.53076538269136,2.3707589969215523,5.837014907685495,5.490832637762194,0.7511085669909529
361.7808904452226,2.1061779015436466,5.185593232172309,4.878045544800694,0.6672834596475885
362.03101550775386,1.8628654398603743,4.586536783197496,4.3145179962309905,0.5901967230103887
362.2811405702852,1.6404093106457127,4.038830439272164,3.7992950754920223,0.5197177309872668
362.5312656328164,1.4381877091356472,3.540943262969973,3.3309366421490187,0.45564948215975143
362.7813906953477,1.255405473279652,3.0909174961430144,2.9076010489721233,0.3977400517100641
363.03151575787894,1.0911296231656489,2.686456061078018,2.527127453565182,0.34569385109221523
363.2816408204102,0.9443235145095246,2.325006649358903,2.1871149200775433,0.2991824486082839
363.5317658829415,0.8138789682157698,2.00384082764037,1.884996833364434,0.2578547487595383
363.78189094547275,0.6986458821863782,1.7201269444976457,1.6181094818698956,0.22134637391845555
364.032016008004,0.5974589728579127,1.4709959704172728,1.3837539927727438,0.18928813663552765
364.28214107053526,0.5091614273126773,1.2535997313525593,1.1792511118204314,0.16131353314802913
364.5322661330665,0.43262536813204466,1.0651612949729232,1.0019886012656218,0.13706522709543292
364.7823911955978,0.3667691393600891,0.903017530210245,0.8494612752866696,0.11620052609268962
365.0325162581291,0.31057151095940017,0.7646540798648765,0.7193038984347766,0.09839588201408771
365.28264132066033,0.2630829698787608,0.6477331601965921,0.6093173364839949,0.08335046825170757
365.5327663831916,0.2234343181113947,0.5501147300920308,0.5174884700955463,0.07078890376928665
365.78289144572284,0.19084283247135478,0.4698716569700667,0.44200446126214643,0.060463204654790534
366.03301650825415,0.16461625847235314,0.4052995500589589,0.38126200339215793,0.05215404946902446
366.2831415707854,0.14415491338285766,0.3549219383009659,0.33387219212251634,0.04567144553971966
366.53326663331666,0.12895216335540569,0.3174914450862271,0.2986616303813747,0.040854880126588826
366.7833916958479,0.11859351883669451,0.29198756107370455,0.2746703332988068,0.03757303382735688
367.03351675837916,0.11275456373965462,0.27761154563266477,0.26114693203411243,0.03572312449395058
367.2836418209105,0.11119789961475512,0.2737789031265746,0.25754159627702766,0.035229939078791246
367.53376688344173,0.1137692487569766,0.28010978842343526,0.26349700878902266,0.03604459901341778
367.783891945973,0.12039282216838465,0.2964176024166505,0.27883763730216915,0.038143092677203165
368.0340170085043,0.1310660217285936,0.3226959483077927,0.3035574644000071,0.041524596928494334
368.2841420710355,0.14585351275169092,0.35910403772606125,0.3378062591723443,0.04620959916034192
368.5342671335668,0.16488067502042172,0.40595056660468076,0.38187440938280676,0.05223782244416295
368.78439219609805,0.18832641879755238,0.463676027575868,0.4361762828820719,0.059665949484214144
369.0345172586293,0.2164153383294609,0.5328333912140216,0.5012320546098392,0.06856513667503855
369.2846423211606,0.24940916976246502,0.614067074682557,0.5776479225712835,0.0790183077815763
369.5347673836919,0.28759752363413277,0.7080901243212331,0.6660946436817986,0.09111721778868272
369.7848924462231,0.3312878742678177,0.8156595686645731,0.767284348551091,0.10495928132125242
370.0350175087544,0.38079480920855613,0.9375499496177357,0.8819456424747478,0.12064416662918018
370.28514257128563,0.4364285706362389,1.074525110418844,1.0107970665989456,0.13827016525515778
370.53526763381694,0.4984829564429224,1.2273084070387084,1.1545190760254898,0.15793035882999376
370.7853926963482,0.56722268996414,1.3965516113604812,1.313724787284831,0.17970861752583966
371.03551775887945,0.6428704124623367,1.5828028855422072,1.4889298520783576,0.2036754789889958
371.2856428214107,0.7255934993177615,1.786474322331804,1.680521922715655,0.22988397141936415
371.53576788394196,0.8154909471814952,2.0078096600969935,1.8887302819047052,0.25836545913226605
371.78589294647327,0.9125806225957311,2.246852887819054,2.1135963097238393,0.28912560264103143
372.0360180090045,1.0167872002094636,2.503418547930463,2.3549455477416896,0.32214053721857244
372.2861430715358,1.1279311481507133,2.777064617343044,2.6123621884200543,0.35735338322116916
372.53626813406703,1.245719136930548,3.0670688933352257,2.8851668615093478,0.39467120741841955
372.7863931965983,1.3697362542885396,3.3724098258242536,3.172398603122338,0.43396255648513876
373.0365182591296,1.4994403998703825,3.6917527165748134,3.4728018734415134,0.47505568111200586
373.28664332166085,1.634159209303677,4.023442146006008,3.784819432677746,0.5177375614851535
373.5367683841921,1.7730898164814215,4.365501387912631,4.106591790503335,0.5617538319723521
373.78689344672335,1.9153017057631694,4.7156394318325585,4.435963811936133,0.6068096847630371
374.0370185092546,2.059742833233823,5.0712660541184515,4.770498894574596,0.6525718092176596
374.2871435717859,2.2052491097878173,5.4295151661160554,5.107500932039969,0.6986713963172236
374.5372686343172,2.3505572410933833,5.787276427273287,5.444044052171904,0.7447082066462275
374.7873936968484,2.494320813624969,6.141234850351565,5.777009873329913,0.7902556668013568
375.0375187593797,2.6351294057409587,6.487917854561811,6.103131766897234,0.8348669242010284
375.28764382191093,2.771530392523659,6.8237489509775475,6.419045358714008,0.878081755338036
375.53776888444224,2.902053007373767,7.14510698427383,6.72134425730119,0.9194341890216273
375.7878939469735,3.025234126840767,7.448389617222984,7.006639773211393,0.9584606755786081
376.03801900950475,3.1396451624088897,7.730079540611247,7.271623202161091,0.9947086067622969
376.288144072036,3.243919378102924,7.986811731560907,7.51312909438941,1.027744970570576
376.53826913456726,3.3367789093903526,8.21543997641803,7.7281978321997045,1.057164911428048
376.78839419709857,3.4170607396813315,8.413100827155372,7.914135793229647,1.0825999601122749
377.0385192596298,3.4837408975374076,8.577273177005415,8.068571392766634,1.1037256999614296
