wavelength_nm,0.1_percent_N2_ph_MeV_nm,1_percent_N2_ph_MeV_nm,10_percent_N2_ph_MeV_nm,100_percent_N2_ph_MeV_nm
307.75387693846926,1.874795580186547e-10,3.393767580296486e-10,2.762883781991919e-10,4.388540347889861e-11
308.0040020010005,3.0370693276395697e-10,5.49772334231257e-10,4.4757250757362754e-10,7.109202424276456e-11
308.25412706353177,4.898051657603379e-10,8.866486084065651e-10,7.218252289033274e-10,1.1465408577132661e-10
308.504252126063,7.864296649437349e-10,1.423600273691656e-09,1.1589603634195591e-09,1.8408824683913936e-10
308.7543771885943,1.2570839568482525e-09,2.2755818413215605e-09,1.8525629746965134e-09,2.942594767993138e-10
309.0045022511256,2.0004907667295164e-09,3.6213018531511314e-09,2.9481206131665814e-09,4.682768904597082e-10
309.25462731365684,3.1693973410994392e-09,5.7372644031040915e-09,4.670736695219133e-09,7.418957168933452e-10
309.5047523761881,4.999017970017939e-09,9.049255982499339e-09,7.367046210912459e-09,1.1701751536595402e-09
309.75487743871935,7.849835887093337e-09,1.4209825767572202e-08,1.1568292827738743e-08,1.8374974785995128e-09
310.0050025012506,1.2271688625870817e-08,2.2214293363028673e-08,1.8084771396089758e-08,2.872569214506921e-09
310.2551275637819,1.9099233921970008e-08,3.457356182076721e-08,2.8146515923741506e-08,4.470767883505039e-09
310.50525262631317,2.9593439170090906e-08,5.357024280745173e-08,4.36118124026476e-08,6.927262001430876e-09
310.7553776888444,4.565021224970123e-08,8.263632152966458e-08,6.727465778249727e-08,1.0685847591320635e-08
311.0055027513757,7.010645929008752e-08,1.2690718456056965e-07,1.0331579689674019e-07,1.641059049283835e-08
311.2556278139069,1.0718675841004923e-07,1.9403019165049505e-07,1.5796098496559492e-07,2.509038420045873e-08
311.50575287643824,1.631518906629902e-07,2.9533865080961974e-07,2.404367267972979e-07,3.81907586392861e-08
311.7558779389695,2.472355712805398e-07,4.4754749551121104e-07,3.643507363904399e-07,5.7873151156580396e-08
312.00600300150074,3.7299041426899096e-07,6.75189758865072e-07,5.496754831903871e-07,8.730997126805404e-08
312.256128064032,5.602118055315258e-07,1.0140991816948248e-06,8.255834013804604e-07,1.3113494281305596e-07
312.5062531265633,8.376733775470714e-07,1.5163619872166736e-06,1.2344781553202236e-06,1.9608342661831495e-07
312.75637818909456,1.2469959425089567e-06,2.2573204498524907e-06,1.8376962812259814e-06,2.9189806425780965e-07
313.0065032516258,1.8480905155544372e-06,3.3454258925221e-06,2.723528563348956e-06,4.3260288640408547e-07
313.25662831415707,2.7267750198318914e-06,4.936026497431245e-06,4.018444762220207e-06,6.382862388100855e-07
313.5067533766883,4.0053755821599e-06,7.250557842841117e-06,5.902716730127395e-06,9.375823442581687e-07
313.75687843921963,5.857402331542226e-06,1.0603109132337017e-05,8.6320461160941e-06,1.3711066282351404e-06
314.0070035017509,8.527755422696595e-06,1.5437000274646223e-05,1.2567341956192183e-05,1.9961855652399573e-06
314.25712856428214,1.2360393226564033e-05,2.237486702835907e-05,1.821549524952394e-05,2.893333276642533e-06
314.5072536268134,1.7836010082091256e-05,3.2286865521850414e-05,2.628490461149418e-05,4.175071176711402e-06
314.75737868934465,2.5623060476396984e-05,4.638303656770926e-05,3.776067054104705e-05,5.997871764019271e-06
315.00750375187596,3.6646471476628736e-05,6.63376893694551e-05,5.4005856841166835e-05,8.578242896592367e-06
315.2576288144072,5.217965442132408e-05,9.445596170465869e-05,7.68970881274823e-05,1.2214265981155394e-05
315.50775387693847,7.396701673403978e-05,0.00013389559163471784,0.00010900509532696293,1.7314273661669227e-05
315.7578789394697,0.00010438614949449161,0.0001889605105379745,0.0001538337312883027,2.4434814849086474e-05
316.00800400200103,0.00014666129780285708,0.00026548726860024845,0.00021613456177717335,3.433062407890284e-05
316.2581290645323,0.0002051426872070261,0.0003713506733938606,0.00030231850846487317,4.802000652215125e-05
316.50825412706354,0.0002856698634403363,0.0005171215099168679,0.00042099130222219563,6.686988891660172e-05
316.7583791895948,0.00039604148920299113,0.0007169169698894389,0.0005836458220186301,9.270579006980449e-05
317.00850425212604,0.0005466191131890449,0.0009894935985110486,0.0008055518685437393,0.00012795315172010408
317.25862931465736,0.0007510983574947308,0.0013596433030986343,0.0011068926620770424,0.00017581785886072157
317.5087543771886,0.0010274878189437708,0.0018599653668555922,0.0015142074480842982,0.00024051538194641014
317.75887943971986,0.0013993437817582384,0.0025331015340606085,0.0020622110916574577,0.00032755979967713386
318.0090045022511,0.001897317590802767,0.003434537075531169,0.0027960744394305353,0.0004441260096831797
318.25912956478237,0.0025610821833334995,0.004636088209364843,0.003774263446885501,0.0005995006930143589
318.5092546273137,0.003441714703454776,0.006230215125668434,0.005072050434145013,0.0008056400389280935
318.75937968984493,0.004604623123987211,0.008335319777165463,0.006785827044772185,0.0010778548114794377
319.0095047523762,0.0061331160688869665,0.011102207995771426,0.009038365088377128,0.001435645977142956
319.25962981490744,0.00813272613706208,0.014721915602470556,0.011985187817241819,0.0019037167127993798
319.5097548774387,0.0107364074057316,0.01943511696288586,0.015822229480188008,0.0025131890425487535
319.75987993997,0.014110736711081854,0.025543350587269902,0.02079497414172845,0.003303055439722748
320.01000500250126,0.018463254868601963,0.03342230825697688,0.02720927442882487,0.004321897267123451
320.2601300650325,0.024051087131590872,0.04353743983648464,0.03544405548925765,0.005629902662619824
320.51025512756377,0.031190980646530548,0.05646212314268292,0.045966107176414514,0.0073012161167955655
320.760380190095,0.040270889041253116,0.07289863444436052,0.059347156241643856,0.009426650204997274
321.01050525262633,0.05176321903710549,0.09370212756872119,0.07628338784918816,0.012116786367631319
321.2606303151576,0.06623982948393368,0.1199077852554853,0.09761754963432344,0.015505485899356684
321.51075537768884,0.08438883782811442,0.15276124233846083,0.12436371937320428,0.019753824024023148
321.7608804402201,0.10703324115188453,0.19375229367629376,0.157734746784045,0.02505444872628366
322.0110055027514,0.13515129714777352,0.24465178792958941,0.19917228894234917,0.03163635155058554
322.26113056528266,0.16989853358915147,0.30755146925266547,0.25037924560872304,0.039770019600170084
322.5112556278139,0.21263116234030557,0.384906361492214,0.31335426442474645,0.04977291631209736
322.76138069034516,0.26493056562661066,0.4795790933984055,0.3904278262971343,0.06201521322799236
323.0115057528764,0.3286283988316312,0.5948853398771932,0.48429923935682706,0.07692566608203506
323.2616308154077,0.4058317171042175,0.7346393063436298,0.5980736680068373,0.09499749646241791
323.511755877939,0.4989473852277752,0.9031979156315463,0.7352981057145048,0.1167941056980922
323.76188094047023,0.6107048754173983,1.1055020767193948,0.8999949720951623,0.14295441139004747
324.0120060030015,0.7441764011545312,1.3471131311332945,1.0966917841178088,0.17419756035957643
324.26213106553274,0.9027931833621422,1.6342422980868327,1.330445127546081,0.21132673625091794
324.51225612806405,1.0903565059721037,1.9737706873435639,1.6068569495133678,0.25523174742958704
324.7623811905953,1.3110421002183767,2.373257235694048,1.9320810196499147,0.30689005326213303
325.01250625312656,1.5693963107320166,2.8409317667952156,2.312817280062069,0.3673658666718021
325.2626313156578,1.8703224522653719,3.38567029402067,2.756291739254672,0.4378069605068184
325.5127563781891,2.2190557743852777,4.016949701379773,3.270219577632327,0.5194388072505897
325.7628814407204,2.621125523150639,4.744779067310997,3.86274923784352,0.6135556983810433
326.01300650325163,3.082302733079895,5.579605157349976,4.542385485871712,0.7215085234618677
326.2631315657829,3.6085326073988315,6.5321900183988815,5.317889759895428,0.8446889416429196
326.51325662831414,4.205850655046518,7.613459169369998,6.198156581504136,0.9845097509262356
326.76338169084545,4.8802821514678065,8.834319604435493,7.192065391200344,1.1423813538472356
327.0135067533767,5.637724975291326,10.205447703193173,8.308307884965945,1.319684331766481
327.26363181590796,6.483816438620247,11.737048165962337,9.555191762236811,1.5177382723702175
327.5137568784392,7.423785364007131,13.438586242527848,10.940422731935058,1.737767143699889
327.76388194097046,8.462291350323122,15.318496770134457,12.470867638791766,1.9808616693451533
328.0140070035018,9.603253891600751,17.383874843265726,14.152302636010281,2.2479393284107676
328.264132066033,10.849674741686103,19.640154256941518,15.989151404287593,2.539702774455722
328.5142571285643,12.20345762314005,22.090781142557283,17.984219457059094,2.856597632771532
328.76438219109554,13.665230027971313,24.736891390371472,20.138431528473173,3.1987707873186366
329.0145072536268,15.234172415234687,27.577001461847956,22.450579862116218,3.5660303991284126
329.2646323161581,16.90786054056828,30.606722973522928,24.9170918522589,3.957808998642699
329.51475737868935,18.68212692107261,33.81851191979644,27.531825884830685,4.37313105727338
329.7648824412206,20.550947514547552,37.201463538924216,30.285904336760176,4.810586461164196
330.01500750375186,22.506359549263728,40.74116356791673,33.167592481817344,5.268311276701018
330.2651325662831,24.538416060743018,44.41960594471313,36.16223149152664,5.743977108435688
330.5152576288144,26.63518206594836,48.21518588267395,39.252232797075585,6.234790203536536
330.7653826913457,28.782776433849747,52.10277566496149,42.41713979391283,6.737501252892566
331.01550775387693,30.96546240698883,56.05388850728547,45.633761243258874,7.248426580492336
331.2656328164082,33.1657884157621,60.036933460866415,48.876378789930165,7.763481105372971
331.5157578789395,35.36477934193494,64.01756163893634,52.11702882712824,8.278223112775878
331.76588294147075,37.542176777527004,67.95910113499049,55.32585656564334,8.787910494188248
332.016008004002,39.67672514646916,71.82307496213693,58.47153769096409,9.287567722988257
332.26613306653326,41.74649887342122,75.5697932962928,61.52176051153411,9.772062438450925
332.5162581290645,43.72926416582048,79.15900837648418,64.44375911648137,10.236190132053872
332.7663831915958,45.6028674920362,82.55061773061645,67.20488587536377,10.67476508283438
333.0165082541271,47.3456415591508,85.705399079187,69.77320972709161,11.082715389076705
333.26663331665833,48.93681858168879,88.58575843712022,72.11812521351013,11.455179706671716
333.5167583791896,50.356939942051355,91.15647168384412,74.21095619544342,11.787603142843418
333.7668834417209,51.58825101710812,93.38539928104481,76.02553770812378,12.075829677554609
334.01700850425215,52.61507001125489,95.24415393675037,77.53875950998396,12.316188500319937
334.2671335667834,53.42412010570962,96.70870186422258,78.73105557063798,12.505571760047134
334.51725862931465,54.004815100521796,97.75987985304516,79.58682502113497,12.641501428405821
334.7673836918459,54.34948996545729,98.3838126138877,80.09477191649503,12.722183267410497
335.0175087543772,54.45356928701828,98.57221770243491,80.2481534758611,12.746546259668353
335.26763381690847,54.31566844426195,98.32258866853489,80.04492918516985,12.71426629171665
335.5177588794397,53.93762439559457,97.63825078666099,79.48780616760985,12.625773360626455
335.767883941971,53.32445513234633,96.52828765850005,78.58417943040796,12.482242082854665
336.01800900450223,52.48424906669825,95.00734098223299,77.34596885596265,12.28556580205868
336.26813406703354,51.4279877836211,93.09528969690145,75.78935799160939,12.038315098692038
336.5182591295648,50.16930761352383,90.81681837961087,73.93444267954614,11.74368197869017
336.76838419209605,48.724207295459486,88.20088805549793,71.80480024048401,11.405411442979668
337.0185092546273,47.110710531499656,85.28012535138737,69.42699218047277,11.027722497866897
337.26863431715856,45.34849342617339,82.0901480841564,66.83001514889142,10.615220945687192
337.51875937968987,43.458487621513264,78.66884685312327,64.04471607908751,10.172806486257342
337.7688844422211,41.462470356442765,75.05564296279071,61.10318805943515,9.705576757564733
338.0190095047524,39.382652695134624,71.29074303104812,58.038163506007905,9.21873094784736
338.26913456728363,37.241276796350604,67.41440996341932,54.8824206589344,8.717475523995898
338.5192596298149,35.06023236463265,63.46626865042664,51.66821834702275,8.206934450062793
338.7693846923462,32.86070137885521,59.48466285282482,48.42677242469532,7.692066024964534
339.01950975487745,30.662838889755296,55.50607737914088,45.18778536372821,7.177588163246464
339.2696348174087,28.485496179587223,51.56463694741765,41.97903827399851,6.667913592016376
339.51975987993995,26.34599095277199,47.691690182780015,38.82605223374629,6.167096056940597
339.7698849424712,24.259927546207425,43.915484160928166,35.75182333374506,5.678788236892598
340.0200100050025,22.24106847960049,40.26093188768433,32.77663338119534,5.2062116763255935
340.2701350675338,20.301257072232925,36.74947221934103,29.917935860153875,4.752138671327229
340.520260130065,18.450389387596744,33.39901907665137,27.190314586379912,4.3188857023916425
340.7703851925963,16.696432476095914,30.223994467890467,24.605510591580597,3.90831770468942
341.0205102551276,15.045484801919342,27.235437873987664,22.17251117441435,3.5218622128507895
341.27063531765884,13.50187388485346,24.441183000393035,19.89769379510164,3.1605322170593104
341.5207603801901,12.068285570790714,21.8460917834221,17.785016581203486,2.8249564228224924
341.77088544272135,10.745918964370038,19.452334850364565,15.836246651649974,2.515415517760091
342.02101050525266,9.53466090168165,17.25970735114913,14.051217236936022,2.2318830123503033
342.2711355677839,8.433273889952494,15.265969168027262,12.42810464558873,1.974069233040331
342.52126063031517,7.439591667516015,13.467198919546982,10.963716460637785,1.7414670991207795
342.7713856928464,6.550716909558871,11.858151848826516,9.653782898314462,1.533398401885659
343.0215107553777,5.7632160889699895,10.432612561975041,8.493243974228747,1.3490594178559014
343.271635817909,5.073307062573246,9.183734597953917,7.476525948953839,1.1875648191533457
343.52176088044024,4.4770355579547525,8.104359906219525,6.597801416431505,1.0479889857147537
343.7718859429715,3.9704373549174865,7.187312428684266,5.8512283105686045,0.9294039688898089
344.02201100550275,3.5496835625561394,6.425661081255414,5.23116399987128,0.8309134980448907
344.272136068034,3.2112069675069455,5.812948470287556,4.732351486694664,0.7516825562884587
344.5222611305653,2.951807956382417,5.343382634087005,4.350075504995694,0.6909621749010941
344.77238619309657,2.7687389869591588,5.011989953224636,4.080287005411559,0.6481092064360926
345.0225112556278,2.6597669953372636,4.814728120395945,3.9196951246084626,0.6226009330500941
345.2726363181591,2.6232134822685875,4.748558704962358,3.865826260450896,0.6140444499511185
345.5227613806903,2.6579723278505103,4.8114794012298,3.917050325492429,0.6221808354799965
345.77288644322164,2.763505649976501,5.002516531388032,4.072574643579747,0.6468841816523127
346.0230115057529,2.9398182608052914,5.321678806439182,4.332406306384844,0.6881556149030226
346.27313656828414,3.187411500628747,5.769873755954588,4.697284138436803,0.7461124894718164
346.5232616308154,3.5072174532782956,6.348788644360649,5.16858175045272,0.8209729884793002
346.77338669334665,3.9005147836271266,7.060738119418727,5.748183509175332,0.913036423084873
347.02351175587796,4.368827695342077,7.908481304867409,6.4383356315448035,1.0226595804156762
347.2736368184092,4.913809791909795,8.895011564870206,7.241475030845648,1.1502295376388023
347.52376188094047,5.537114938040365,10.023322736459063,8.160039005327016,1.2961334330687893
347.7738869434717,6.240257559120644,11.296156242664312,9.196259361690714,1.4607257649231662
348.024012006003,7.024465175919075,12.715734149844607,10.351945095679556,1.6442938724978613
348.2741370685343,7.890526337955989,14.283483895650129,11.628258291685045,1.8470223402575936
348.52426213106554,8.838637475290211,15.999761059095723,13.025488428426664,2.0689571487480722
348.7743871935968,9.868252514801508,17.863577134943014,14.542830758664973,2.3099704726241583
349.02451225612805,10.97793938065182,19.872339769869257,16.178174834119964,2.569727090133518
349.2746373186593,12.165247695498033,22.021613274312124,17.92790953692225,2.8476534144834638
349.5247623811906,13.426592095290639,24.30490739813267,19.786751120785258,3.1429101800516857
349.77488744372187,14.757155543930294,26.713502310155786,21.747600725941652,3.4543698101838194
350.0250125062531,16.150816865734715,29.23631741695392,23.801437583835096,3.7805994539204257
350.2751375687844,17.600106389441947,31.859831069323175,25.937253649746175,4.119850603100669
350.5252626313157,19.09619310945161,34.5680573214758,28.142034682330475,4.470056087052756
350.77538769384694,20.628906117562032,37.34258472691498,30.40079182754146,4.828835089356511
351.0255127563782,22.186792249210928,40.16268069004791,32.69664657181954,5.193506641733382
351.27563781890944,23.757210938275733,43.00546317298374,35.010970529486656,5.561111827753472
351.52576288144076,25.326466208542268,45.84613962737886,37.32357995840016,5.928444679531279
351.775887943972,26.879974580586094,48.658310940603805,39.612983204103074,6.292091481537323
352.02601300650326,28.402466479616745,51.41433602557873,41.856677514299435,6.648477916348877
352.2761380690345,29.878217537721174,54.0857505256517,44.03148990866643,6.993923208111729
352.52626313156577,31.291305041381133,56.64373103762093,46.11395510522352,7.324700152032923
352.7763881940971,32.62588373172856,59.05959436721391,48.080721966806394,7.637099673981923
353.02651325662833,33.86647426916975,61.305319709691815,49.90897861100429,7.927498354579905
353.2766383191596,34.99825697035466,63.354080374488944,51.5768852899456,8.192427187444952
353.52676338169084,36.007362952314324,65.18077081629018,53.06400344903042,8.428639730504521
353.7768884442221,36.881154605793824,66.76251434974643,54.351709060112675,8.633177759475267
354.0270135067534,37.608487386740464,68.07913704618886,55.42357842327205,8.803432548277874
354.27713856928466,38.17994526917819,69.11359395200739,56.26573515340553,8.937199984082694
354.5272636318159,38.58804283925923,69.85233492066328,56.86714800596572,9.032727873688572
354.77738869434717,38.8273879112813,70.28559898129829,57.21987052397145,9.088754008843686
355.0275137568784,38.894799681813566,70.40762822212896,57.31921516158815,9.104533823882196
355.27763881940973,38.78937876660001,70.21679457172036,57.163856497419914,9.079856790032984
355.527763881941,38.51252693621133,69.7156355245962,56.75586031891414,9.015051035160926
355.77788894447224,38.067915923178944,68.91079767570284,56.1006376534756,8.910976042109434
356.0280140070035,37.46140625409218,67.8128897897251,55.20682515143506,8.769003648836149
356.27813906953475,36.70091860219756,66.43624992269548,54.086095498543685,8.590987934500005
356.52826413206606,35.796261598588266,64.7986337246501,52.75290366154948,8.37922491333129
356.7783891945973,34.75892132707798,62.9208333818323,51.224176667069536,8.13640325938004
357.02851425712856,33.60181881072754,60.826238617170624,49.518956209803164,7.865547538718296
357.2786393196598,32.33904263786462,58.54035268809955,47.658004623848576,7.56995562226992
357.52876438219107,30.98556444478577,56.09027735143153,45.663385589934926,7.25313208571536
357.7788894447224,29.556945256146207,53.504181278753585,43.5580313696407,6.918719469354779
358.02901450725363,28.069040680125873,50.810766398732284,41.36530835189756,6.570429269896046
358.2791395697849,26.537712674178266,48.038746133531994,39.10859228255326,6.211974470291381
358.52926463231614,24.978555060542178,45.21634852514628,36.81086375694208,5.847005288132289
358.77938969484745,23.406639210796875,42.3708558718678,34.49433343554822,5.479049645234496
359.0295147573787,21.836285375881953,39.528190788350685,32.18010505335653,5.111459640339031
359.27963981990996,20.28086405826734,36.712556648175635,29.887882702280614,4.747365054110031
359.5297648824412,18.752630655886644,33.9461382551849,27.635727146144834,4.389634642420383
359.77988994497247,17.262595403338853,31.248866410169992,25.43986415320408,4.040845692057402
360.0300150075038,15.820429443543313,28.63824788114921,23.31454607406532,3.703262033881383
360.28014007003503,14.43440672749689,26.129260229916962,21.271966219436038,3.378820442662335
360.5302651325663,13.111380400446299,23.73430906613394,19.322224060457454,3.069125109531438
360.78039019509754,11.85679142205057,21.463243651603225,17.47333793222663,2.7754496597973537
361.03051525762885,10.674706410290652,19.323425405570227,15.731300804316275,2.498746011486636
361.2806403201601,9.567881109892479,17.31984279568937,14.100173814106403,2.2396592320960322
361.53076538269136,8.537845473180568,15.455265351958099,12.582211650326457,1.9985474544042563
361.7808904452226,7.58500610385004,13.730429111122529,11.178013524307415,1.7755058566131576
362.03101550775386,6.708761744027544,12.144245672132701,9.886693363111723,1.5703936956750941
362.2811405702852,5.9076275678995955,10.694027193305248,8.706062980889932,1.3828634020704347
362.5312656328164,5.17936426181325,9.375720053990651,7.632822304055409,1.2123907950073447
362.7813906953477,4.5211081982457,8.18414049636931,6.6627512084922005,1.058305553675492
363.03151575787894,3.9294994244015564,7.113206311271952,5.790898136182597,0.9198211769456126
363.2816408204102,3.400804659622639,6.156159488918853,5.011761356328251,0.7960637747268833
363.5317658829415,2.931033003996152,5.305775675421309,4.319459484973952,0.686099153154289
363.78189094547275,2.5160425797505015,4.554557215754237,3.7078886422924446,0.588957777313796
364.032016008004,2.1516368359034987,3.8949074850786776,3.170864376617887,0.5036573143312523
364.28214107053526,1.8336497269205743,3.3192850797223157,2.7022471921224978,0.429222572078363
364.5322661330665,1.5580194130595033,2.820337230039648,2.296051160917688,0.36470275102349925
364.7823911955978,1.3208505125379841,2.3910124897048086,1.9465356639915858,0.3091860162816882
365.0325162581291,1.1184652562266768,2.024653336281284,1.6482807778129287,0.26181147195660354
365.28264132066033,0.9474441503193426,1.715069779061136,1.3962471988545866,0.2217786794992839
365.5327663831916,0.8046569406327898,1.4565954108492152,1.1858218756416945,0.18835490586260314
365.78289144572284,0.6872847958903812,1.2441275642923026,1.0128507002273905,0.16088031618658225
366.03301650825415,0.592834690930252,1.073153348459453,0.8736597047078629,0.13877134063423346
366.2831415707854,0.5191469804652158,0.9397633589131634,0.7650662226623662,0.12152244726489558
366.53326663331666,0.4643971173748212,0.8406547881732196,0.6843814213979649,0.10870654425376648
366.7833916958479,0.42709239499384305,0.7731255285853945,0.6294055010643677,0.09997421732351722
367.03351675837916,0.4060644894125081,0.7350606723431106,0.5984167042515723,0.0950519840384289
367.2836418209105,0.4004584544805334,0.7249125901696651,0.5901550979417838,0.09373971774387091
367.53376688344173,0.4097186878751506,0.7416755270000922,0.6038018917223099,0.09590736248939088
367.783891945973,0.43357224968396435,0.7848554051675537,0.6389548544030496,0.10149102822581467
368.0340170085043,0.4720097832619496,0.8544352872102371,0.6956001971085292,0.11048852474026534
368.2841420710355,0.5252641686529534,0.9508367341512525,0.7740811148532314,0.12295436482760128
368.5342671335668,0.593786937713199,1.0748771119964282,0.8750630295401076,0.13899424351880799
368.78439219609805,0.6782224023187776,1.227722758441344,0.9994954627339669,0.1587589819857899
369.0345172586293,0.779379396675203,1.4108378306098581,1.148570392340216,0.1824379129527739
369.2846423211606,0.8982005145994382,1.625928618174938,1.3236769176278171,0.21025167972834952
369.5347673836919,1.035728734319287,1.8748831273458382,1.5263520742400292,0.24244442370494693
369.7848924462231,1.1930713671486253,2.159705820517309,1.7582277054044857,0.27927534542848037
370.0350175087544,1.3713613413398804,2.482447532038717,2.0209734059974864,0.3210096418836016
370.28514257128563,1.5717159361249808,2.8451307682971776,2.3162357089543972,0.36790884691650705
370.53526763381694,1.7951932097063763,3.2496708333735644,2.645573873257287,0.420220631855257
370.7853926963482,2.0427465137047363,3.6977934907895347,3.0103928519362997,0.4781681582059509
371.03551775887945,2.3151776490189175,4.190950165929893,3.4118742579220673,0.5419391123293208
371.2856428214107,2.6130893868012977,4.730231999192496,3.8509063942694692,0.6116745915028886
371.53576788394196,2.9368382449899655,5.316284361748941,4.328014660995204,0.6874580498041327
371.78589294647327,3.2864885665976815,5.949223727754078,4.8432938803125944,0.7693045487101866
372.0360180090045,3.6617690814498123,6.628559042111609,5.396344281721884,0.8571505890257705
372.2861430715358,4.0620332390608604,7.353119914780132,5.98621304462252,0.9508448255630384
372.53626813406703,4.486224668094687,8.120994095255528,6.611343395965102,1.050139981857293
372.7863931965983,4.932849139585354,8.929476720204567,7.269533292486778,1.1546862872895232
373.0365182591296,5.399954380416095,9.775033771688665,7.957905671861745,1.2640267518052624
373.28664332166085,5.885118995953098,10.653282024840962,8.672892128001218,1.377594572913564
373.5367683841921,6.385451613953906,11.558987498163583,9.410231649432374,1.4947129352922206
373.78689344672335,6.897601156236885,12.486084047372808,10.16498575664412,1.614597415190479
374.0370185092546,7.417778883250788,13.427713270627347,10.93157098914031,1.7363611406440562
374.2871435717859,7.941792545630234,14.376286329903943,11.703809234542138,1.8590227857055894
374.5372686343172,8.465092624927417,15.323567656281211,12.474995873493677,1.981517394521615
374.7873936968484,8.982830264451675,16.26077981673543,13.237985152264017,2.1027099418417543
375.0375187593797,9.48992609424437,17.178728101573373,13.985291610022234,2.221411443638046
375.28764382191093,9.981148757135134,18.067942672827964,14.709205802583286,2.336397338563162
375.53776888444224,10.451201562077651,18.918835424710075,15.401922003315033,2.446427771850389
375.7878939469735,10.894815343397592,19.721868078044228,16.055675049689835,2.55026933189977
376.03801900950475,11.306845306534129,20.467727491081884,16.662883064726547,2.6467177200266683
376.288144072036,11.682369407292066,21.147503746285924,17.216292438365016,2.7346207791760446
376.53826913456726,12.016785655368539,21.752866289829676,17.709121223545495,2.812901270829834
376.78839419709857,12.305905663863086,22.2762332755499,18.135196999998662,2.8805787731703467
377.0385192596298,12.546041791002837,22.71092930948431,18.489085294891463,2.9367900793029307
377.2886443221611,12.734085340801231,23.05132700923041,18.76620482703505,2.980807502544806
377.5387693846924,12.86757350396308,23.29296818082253,18.962926157608635,3.012054546019444
377.7888944472236,12.94474302292982,23.43266096355799,19.076650776266053,3.0301184646243247
378.0390195097549,12.964568945303196,23.46854998170553,19.10586821200535,3.034759336471325
378.28914457228615,12.926787274109582,23.40015734616627,19.050189412833554,3.0259153648833728
