N2 concentration (%),1.0bar,Err 1.0bar,2.0bar,Err 2.0bar,3.0bar,Err 3.0bar,4.0bar,Err 4.0bar,5.0bar,Err 5.0bar
0.1,0.06051945148924209,0.03396463177339845,0.04911159841214594,0.027562278379854702,0.028915482317237572,0.01622801692959236,0.02239656232992241,0.012569502591286374,0.019936037836597087,0.011188630665489233
0.5,0.05049318108924607,0.009472386973433727,0.0323806358527295,0.0060768714848331695,0.02118947939967615,0.003975054977859752,0.017597852792869368,0.0033022850823164287,0.014218136646430582,0.0026707801392960137
1.0,0.046305496637576465,0.006920520658795553,0.02663012547798361,0.003980247291166776,0.018230951061941444,0.002725155055552867,0.017130579794889113,0.0025604248718087232,0.010926152478866092,0.0016551146052468315
5.0,0.01646116753783843,0.0017877293883127425,0.010486608381117356,0.0011392698282956003,0.007888954285038226,0.0008584220399304992,0.0064080658909826775,0.0007007550193399876,0.005245117641009169,0.0005698215116535152
10.0,0.0105055555498632,0.0011477249096150614,0.004364914129640697,0.00047360914496365187,0.003243713684550919,0.0003585258737038055,0.0036701322684552303,0.00040983141275514266,0.003430068603799241,0.0003873223881382229
20.0,0.0016957392046022814,0.0001847737858405936,0.001989981316622562,0.00021609505311221593,0.0015377091882901486,0.0001690768005332091,0.002039246776176917,0.00022999563854562735,0.0028744298903976002,0.0003124791969692086
50.0,0.0008125925815617155,8.822466762896965e-05,1.8026197615353599e-06,8.628544940578696e-05,0.0029184273291377894,0.00032189185262544116,0.0017336120523564328,0.0001891601050649616,-0.00039961748032936104,4.376964588550231e-05
100.0,0.003765384350076915,0.0004853949701578018,0.0017390783334049773,0.0001005250107401249,0.0036289555142147473,0.0004976347597668133,0.005131673319675546,0.0005027946021401094,0.0052932001550457,0.0005147178106831879
