N2 concentration (%),1.0bar,Err 1.0bar,2.0bar,Err 2.0bar,3.0bar,Err 3.0bar,4.0bar,Err 4.0bar,5.0bar,Err 5.0bar
0.1,0.029167663800152153,0.016369708162585168,0.023709453330912907,0.013306264304741357,0.015316141622458356,0.008596048970379258,0.011220508099437806,0.006297173723437352,0.008184782097026947,0.004593584001958056
0.5,0.02338740118285836,0.004388830107693185,0.01645292825218793,0.0030868909055384273,0.011371605105549593,0.0021335142292908255,0.008591946386488327,0.0016123869337412795,0.007901424856964647,0.0014823224482807692
1.0,0.020861282885090832,0.0031181433926714165,0.01388006429755697,0.0020761110111298573,0.009968215466193243,0.0014900018531281165,0.008131460745342411,0.0012157759153887365,0.005784595020182468,0.0008667363528678327
5.0,0.008023772303389656,0.0008726819340483964,0.005103331103472114,0.0005546305862830249,0.0032288030587162555,0.0003509272812556227,0.0023089367132121197,0.0002512611137404103,0.0019634506999626627,0.00021751094259956467
10.0,0.004873567958789814,0.0005299151821078975,0.0029203728397980844,0.00031680191479144,0.0029577628077259934,0.0003210905083277937,0.0016094087109651282,0.000177981806973295,0.0012491973040280086,0.00013688379565162455
20.0,0.002012950567947362,0.0002199905768572224,0.0013031715999856654,0.00014142106418662384,0.0009124381660987837,9.952358427473627e-05,0.0007498523331498999,8.152748317343535e-05,3.2205316862408274e-05,1.487634441463516e-05
50.0,0.0003691287017343403,4.120674244307107e-05,0.000811463650368923,8.827469038861302e-05,0.0012147453941438444,0.0001317692196438012,0.00012457153938641406,1.3709361215988997e-05,-9.331462780112445e-05,1.2514778990443964e-05
100.0,0.003153234193135797,0.00031023860990841105,0.0012216063266668165,6.417275661498435e-05,0.00023406500199743901,3.263541900725588e-05,0.0012556804093450005,0.00011845155213850292,-0.0002247831839592684,5.074445082843409e-05
