N2 concentration (%),1.0bar,Err 1.0bar,2.0bar,Err 2.0bar,3.0bar,Err 3.0bar,4.0bar,Err 4.0bar,5.0bar,Err 5.0bar
0.1,0.01931807671804918,0.010841868619257119,0.01133326591873551,0.006360630777758423,0.00636600203622973,0.0035728274584915904,0.004518511658638548,0.002536117629680267,0.0029441384027320753,0.0016569407181847514
0.5,0.018175036975350535,0.003411275121295256,0.008998552521888328,0.001688260570754234,0.005536240053836797,0.0010393796450251815,0.004843030513855525,0.0009085279944975284,0.002640121412904018,0.0005058030508212688
1.0,0.0171997788780116,0.0025703947869470116,0.00830681958997535,0.0012420571633038194,0.008365288954068368,0.0012525786679729472,0.004998490793819316,0.0007494711313752704,0.004690688111918709,0.0007023454278595763
5.0,0.012309410586897438,0.0013374529397548569,0.006212033442531831,0.0006758455626624678,0.0023619653014685296,0.0002597784674580486,0.002953534388515526,0.00033364792167478485,0.0032756964219411624,0.00035661616315126347
10.0,0.011767880715796906,0.001277682097659414,0.003956210477802558,0.00042999779395586963,0.0027300217997342406,0.00030751146769343975,0.0030142908745623156,0.00033143977436483093,0.0014852756701407158,0.00016115583834941835
20.0,0.0067307006562053896,0.0007354792545838057,0.00481355096713801,0.0005232438797207701,0.00375182384250351,0.00040868851947316087,0.00274604144661219,0.00031137250266535566,2.8560479102545625e-05,5.684337652536496e-05
50.0,0.0020694602686409736,0.00022742275208996818,0.002182594509189727,0.00023739445315855922,0.00319169201518736,0.00034701413221463755,0.0010282725189057708,0.00011157438962491454,0.0007997320543833264,8.711014708233307e-05
100.0,0.0036518576107716387,0.00046665961220640224,0.002048883950188038,0.0001446661289951506,-0.004140464811434137,0.0004078529021533351,0.00044710481166407144,4.205057513287396e-05,-0.0007000165326442468,7.704166432543251e-05
