file,gas_mixture,gas1,concentration_gas_1,gas2,concentration_gas_2,concentration,electric_field,gap_mm,pressure,npe,ne,ne_std,ni,ni_std,n_entries,CF4,ErrCF4,Ar_1s4_1s5,ErrAr_1s4_1s5,Ar_1s2_1s3,ErrAr_1s2_1s3,Ar_dbleStar,ErrAr_dbleStar,CF3,ErrCF3,Ar_3rd,ErrAr_3rd,Ar_696,ErrAr_696,Ar_727,ErrAr_727,Ar_750,ErrAr_750,Ar_763,ErrAr_763,Ar_772,ErrAr_772,Ar_794,ErrAr_794
ar_99.9_cf4_0.1_95.4kVcm_10.000bar_0.5700mm_100npe.root,ArCF4,ar,99.9,cf4,0.1,0.1,95.4,0.57,10.0,100.0,218.4,227.15411046025534,226.79,236.91584385749104,100,0.0,0.0,775669.0,880.7207275862196,520726.0,721.6134699407987,379658.0,616.1639392239698,237.0,15.394804318340652,0.0,0.0,235345.0,485.1236955663988,235345.0,485.1236955663988,225694.0,475.07262602680026,281319.0,530.3951357243013,235345.0,485.1236955663988,256056.0,506.0197624599261
ar_99.8_cf4_0.2_95.5kVcm_10.000bar_0.5700mm_100npe.root,ArCF4,ar,99.8,cf4,0.2,0.2,95.5,0.57,10.0,100.0,144.05,165.50817825928442,156.34,180.9091641033302,100,0.0,0.0,540250.0,735.0170066059696,362986.0,602.4831947863775,264694.0,514.4842077265346,373.0,19.313207915827967,0.0,0.0,164612.0,405.7240441482363,164612.0,405.7240441482363,157744.0,397.16998879572964,196399.0,443.1692678875646,164612.0,405.7240441482363,178950.0,423.02482196674936
ar_99.5_cf4_0.5_96.8kVcm_10.000bar_0.5700mm_100npe.root,ArCF4,ar,99.5,cf4,0.5,0.5,96.8,0.57,10.0,100.0,84.3,92.99000706603593,104.67,115.49559919903197,100,0.0,0.0,341528.0,584.4039698701575,230208.0,479.7999583159632,169500.0,411.70377700477803,621.0,24.919871588754223,0.0,0.0,105440.0,324.7152598816385,105440.0,324.7152598816385,101125.0,318.0015723231569,125920.0,354.85208185947,105440.0,324.7152598816385,114592.0,338.514401466171
ar_99.0_cf4_1.0_104.4kVcm_10.000bar_0.5700mm_100npe.root,ArCF4,ar,99.0,cf4,1.0,1.0,104.4,0.57,10.0,100.0,175.34,262.3538446411255,248.13,365.7016683063125,100,0.0,0.0,603775.0,777.0296004657738,411411.0,641.413283304922,331812.0,576.0312491523355,2467.0,49.66890375275057,0.0,0.0,210469.0,458.76900505592135,210469.0,458.76900505592135,202156.0,449.6176153132793,249820.0,499.81996758833077,210469.0,458.76900505592135,228329.0,477.8378386021768
ar_98.0_cf4_2.0_114.2kVcm_10.000bar_0.5700mm_100npe.root,ArCF4,ar,98.0,cf4,2.0,2.0,114.2,0.57,10.0,100.0,228.55,298.7093237597549,396.81,522.2704066637968,100,0.0,0.0,707576.0,841.1753681605281,490263.0,700.1878319422582,435545.0,659.9583320180146,6250.0,79.05694150420949,0.0,0.0,281615.0,530.6740996129357,281615.0,530.6740996129357,270994.0,520.5708405202888,332649.0,576.7573146480242,281615.0,530.6740996129357,304592.0,551.8985414005006
ar_95.0_cf4_5.0_133.1kVcm_10.000bar_0.5700mm_100npe.root,ArCF4,ar,95.0,cf4,5.0,5.0,133.1,0.57,10.0,100.0,82.17,179.2731145374554,242.53,511.78956090024406,100,0.0,0.0,259832.0,509.7371871857104,184720.0,429.79064671069796,192382.0,438.61372527544097,7487.0,86.52745229116596,0.0,0.0,128151.0,357.98184311498255,128151.0,357.98184311498255,123785.0,351.83092530361796,150021.0,387.32544455535066,128151.0,357.98184311498255,138048.0,371.5481126314599
ar_80.0_cf4_20.0_197.2kVcm_10.000bar_0.5700mm_100npe.root,ArCF4,ar,80.0,cf4,20.0,20.0,197.2,0.57,10.0,100.0,199.83,570.9404443635966,1128.14,3250.12633793292,100,0.0,0.0,362330.0,601.938535068158,277601.0,526.8785438789475,410478.0,640.6855703073076,79906.0,282.6764935398768,0.0,0.0,288216.0,536.8575229984209,288216.0,536.8575229984209,279829.0,528.9886577233958,332380.0,576.5240671472441,288216.0,536.8575229984209,308880.0,555.7697364916518
ar_50.0_cf4_50.0_273.0kVcm_10.000bar_0.5700mm_100npe.root,ArCF4,ar,50.0,cf4,50.0,50.0,273.0,0.57,10.0,100.0,118.38,727.7878170639206,920.3,5527.205631321228,100,0.0,0.0,96189.0,310.1435151667692,80593.0,283.8890628396945,152440.0,390.4356541096113,124499.0,352.84415823419835,0.0,0.0,110170.0,331.9186647358054,110170.0,331.9186647358054,107452.0,327.79871872842944,125971.0,354.923935512949,110170.0,331.9186647358054,117758.0,343.15885534253664
cf4_100.0_ar_0.0_358.4kVcm_10.000bar_0.5700mm_100npe.root,CF4,cf4,100.0,ar,0.0,100.0,358.4,0.57,10.0,100.0,2882.86,7736.670301488838,25091.95,67311.42586896096,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7111167.0,2666.6771458127437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
