concentration,electric_field,gap_mm,pressure,npe,ne,ni,ne_std,ni_std,n_entries,Ar_794,ErrAr_794
0.1,95.4,0.57,10.0,100.0,218.4,226.79,227.15411046025534,236.91584385749104,100,256056.0,506.0197624599261
0.2,95.5,0.57,10.0,100.0,144.05,156.34,165.50817825928442,180.9091641033302,100,178950.0,423.02482196674936
0.5,96.8,0.57,10.0,100.0,84.3,104.67,92.99000706603593,115.49559919903197,100,114592.0,338.514401466171
1.0,104.4,0.57,10.0,100.0,175.34,248.13,262.3538446411255,365.7016683063125,100,228329.0,477.8378386021768
2.0,114.2,0.57,10.0,100.0,228.55,396.81,298.7093237597549,522.2704066637968,100,304592.0,551.8985414005006
5.0,133.1,0.57,10.0,100.0,82.17,242.53,179.2731145374554,511.78956090024406,100,138048.0,371.5481126314599
20.0,197.2,0.57,10.0,100.0,199.83,1128.14,570.9404443635966,3250.12633793292,100,308880.0,555.7697364916518
50.0,273.0,0.57,10.0,100.0,118.38,920.3,727.7878170639206,5527.205631321228,100,117758.0,343.15885534253664
100.0,358.4,0.57,10.0,100.0,2882.86,25091.95,7736.670301488838,67311.42586896096,100,0.0,0.0
