concentration,electric_field,gap_mm,pressure,npe,ne,ni,ne_std,ni_std,n_entries,CF3,ErrCF3
0.1,180.8,0.05,10.0,100.0,92.45,91.68,83.18087569151986,83.38942112495778,100,27.0,5.196152422706632
0.2,181.7,0.05,10.0,100.0,103.7,103.25,88.93812399072684,89.43621111488265,100,84.0,9.16515138991168
0.5,184.5,0.05,10.0,100.0,124.21,124.77,103.02978827857152,103.97142721328625,100,228.0,15.0996688705415
1.0,182.3,0.05,10.0,100.0,71.34,72.24,60.010642153847776,61.370232642099815,100,292.0,17.08800749063506
2.0,187.0,0.05,10.0,100.0,85.76,89.52,86.4081365416826,90.4788026963981,100,651.0,25.514701644346147
5.0,202.0,0.05,10.0,100.0,105.93,116.66,105.61367134873012,116.73809242154947,100,1875.0,43.30127018922193
20.0,248.3,0.05,10.0,100.0,87.1,118.52,103.70027711991648,139.75429232128158,100,6334.0,79.58643100428615
50.0,314.6,0.05,10.0,100.0,79.9,142.02,120.85532715197166,209.41660088749586,100,16928.0,130.10764773832474
100.0,400.2,0.05,10.0,100.0,129.15,257.92,171.04730133191023,336.03753638334194,100,65883.0,256.67683962523773
