wavelength_nm,intensity_raw
218.0300987744625,0.09520990873733447
219.64312851504664,0.12754042799913845
220.2147817602455,0.1544914136038462
222.12523825408095,0.17606286555145784
222.47464433259373,0.20263940423608295
222.6332573492228,0.1710338779472049
223.2735766056959,0.14126197716550765
223.6480823239561,0.1118994553406274
225.49455661409309,0.08925423480185685
225.50698710128967,0.10218385494830187
226.74794749910416,0.1600378447697849
227.90952956801144,0.18938620311778254
228.2156598721648,0.2157842002813207
228.48582905309132,0.24865735775118783
229.107658374209,0.2643229803069659
229.9268904616024,0.3335055726380537
230.0945926504696,0.37571927073741396
231.13740113798,0.3943366163504287
232.43566110957607,0.39460027492008865
232.91545802658663,0.40550015987944055
233.16567111212947,0.3971679498541636
233.76550446304137,0.4265165805767167
234.3157275483132,0.4324936067318079
237.80690446041137,0.41253769582143895
239.0164737345586,0.38283490035552037
241.35761985461363,0.339785907315946
243.86815208020147,0.2961623596070093
244.93130394790103,0.27455118961261804
247.27267073870016,0.25637754215040504
247.3110096760112,0.24096932133164212
249.72174190016415,0.23838055682484646
254.59270289108883,0.2313583594613841
254.99448540749404,0.25996104966216566
255.74181027551165,0.2772459233857377
255.75573242117187,0.26605641867052787
259.96417922476985,0.238425498626493
261.19292696487764,0.21677961254947914
264.25314717285994,0.2210928581880281
264.2644837771833,0.2688654096785871
266.40975383156143,0.2992087133669339
266.7259854258439,0.3310928788260207
268.5665593780582,0.36782258762627573
271.1739120764926,0.4066277905389368
272.25566279429256,0.4441582805321674
272.87659049073886,0.476426494114416
273.1902365436844,0.501851296991389
273.80837981099864,0.5228901885894883
274.42692085390325,0.5468033126838034
275.9587049301702,0.5733394037469466
278.4102953370393,0.599973549650046
279.94287496448686,0.6251123592438134
279.9516260274733,0.6553990479352807
280.26765873396056,0.6804401394158777
280.895547503237,0.7286792146436092
282.1238785260597,0.7753722200596505
285.978083582174,0.7932844238661707
286.1812889909389,0.8050746653297121
286.2969422438165,0.8287079919136762
286.7360864954992,0.84702130466716
290.5111757351685,0.8751629988376808
292.57531851082183,0.8852463048798422
295.2622357981621,0.8548959972743556
297.995920129904,0.8210787506847039
298.7431415762681,0.794760364712654
300.413997943291,0.769301125909744
301.3155563186885,0.7410438222095128
301.91440746987365,0.7155005364009261
302.3593194676156,0.6902514151122079
302.8092036602362,0.6551943584568721
303.40765703583105,0.6295897883733128
305.5171604350488,0.6070265525757279
305.52676671555434,0.5711866914480752
307.2595169644268,0.5460936407796206
310.15777621122834,0.527506528742259
310.4378986213697,0.4999776324245595
315.2331275596315,0.48156620197545275
315.8313820474312,0.46275601517719084
317.03730504533405,0.43066406684295877
318.5545537385724,0.4044390664327719
320.67589096160134,0.378153365407374
321.96991178190666,0.3453516868029829
322.6337424170202,0.31677103559480085
326.8218647821237,0.31479242900282783
327.3537475714289,0.30918054039462106
327.97189083874315,0.2991851547365547
329.46325097064664,0.27667217735044514
332.024201252304,0.22992193246239473
333.40210622891016,0.19394933649294854
335.21799829184545,0.18341358801555657
341.0154828118821,0.16109061841185127
345.2208989443161,0.15735466533754652
345.5629196560357,0.15874267682055404
347.40959283396785,0.14641614182987128
350.8532687109919,0.13544763943443894
352.02527063047955,0.13282812952727602
357.9979481239933,0.11156474891577695
360.1907192134456,0.10749805911930829
362.6103483516348,0.10068790804106548
365.5117301368202,0.09915880476967728
370.834455283572,0.08777551334040644
371.3812901731908,0.09313263446265566
376.9848841907056,0.0859026658972433
379.0679554019485,0.07878278617487268
384.0183578607629,0.07261970166843096
389.2144814550567,0.08440481944278272
394.3036464648682,0.08265495278478105
400.1248692333897,0.08073695633395334
403.383502965622,0.07541204370696106
410.51230475796194,0.06171793961030713
413.186559995887,0.0670900486798714
419.0449988897124,0.06706963106415828
423.24570801099446,0.06780174244133118
423.52965348653146,0.05357316804002214
423.54105638678647,0.04967256985295549
432.05703399935487,0.038827027183469934
438.9235356828785,0.03415682688081079
438.9611870366691,0.0183906667869412
444.9457715967915,0.010404103593427172
449.9688129939694,0.0038592720967045857
456.9230950287408,0.006814841169332716
465.26851135963176,0.008875726183110756
471.60233961388633,0.008369754108719596
477.0586366809806,0.007301968752356717
482.8099912743633,0.006381026775227559
490.55391230774393,0.01152982726991537
499.5741898136848,0.011500444943742938
536.5628248467006,0.009351462785970037
549.2610108624931,0.006466227558437919
564.896579031018,0.003306006518713085
572.055601976466,0.0042714388075478235
587.5095620537357,0.008293143009658131
592.0189076551001,0.0110246693399529
599.9412194054282,0.010788398451643508
607.2511935178909,0.008719030735436324
616.3917119551841,0.010917818165083129
624.741916590498,0.011384020665423043
624.9302633325015,0.01149996528646314
635.02948054721,0.01218178673436306
638.1222900509248,0.012460404101968314
640.4667812259341,0.012335817389278886
660.52801030264,0.0019680357147122416
691.8258100635677,0.00955396536844104
699.5764991271002,0.011950666812725141
712.3007940497546,0.007264293853292435
739.18274946878,0.003213389058513195
747.0711954794813,0.0030176775131018404
767.9340415837955,0.004504812251713458
790.3427880679019,0.004635957756337
796.9102167286765,0.004111375737842841
