mixture,kind,concentration_percent,pressure_bar,wavelength_nm,intensity_ph_MeV_nm
ArCF4,model,0.1,1,283.1415707853927,2.441586752238102
ArCF4,model,0.1,1,283.4417208604302,2.4307305887656305
ArCF4,model,0.1,1,283.7418709354678,2.419852296535947
ArCF4,model,0.1,1,284.04202101050527,2.4089516541595195
ArCF4,model,0.1,1,284.34217108554276,2.398028461799336
ArCF4,model,0.1,1,284.6423211605803,2.3870825417739168
ArCF4,model,0.1,1,284.9424712356178,2.3761137391327023
ArCF4,model,0.1,1,285.24262131065535,2.36512192220309
ArCF4,model,0.1,1,285.54277138569284,2.3541069831084966
ArCF4,model,0.1,1,285.8429214607304,2.343068838256751
ArCF4,model,0.1,1,286.1430715357679,2.332007428798285
ArCF4,model,0.1,1,286.4432216108054,2.3209227210535026
ArCF4,model,0.1,1,286.74337168584293,2.309814706908869
ArCF4,model,0.1,1,287.0435217608805,2.2986834041812085
ArCF4,model,0.1,1,287.343671835918,2.2875288569497867
ArCF4,model,0.1,1,287.64382191095547,2.276351135855785
ArCF4,model,0.1,1,287.943971985993,2.2651503383688394
ArCF4,model,0.1,1,288.2441220610305,2.2539265890203284
ArCF4,model,0.1,1,288.54427213606806,2.242680039603141
ArCF4,model,0.1,1,288.84442221110555,2.2314108693377643
ArCF4,model,0.1,1,289.1445722861431,2.2201192850044587
ArCF4,model,0.1,1,289.4447223611806,2.208805521041485
ArCF4,model,0.1,1,289.7448724362181,2.1974698396092442
ArCF4,model,0.1,1,290.04502251125564,2.1861125306203584
ArCF4,model,0.1,1,290.3451725862932,2.1747339117357085
ArCF4,model,0.1,1,290.6453226613307,2.163334328326494
ArCF4,model,0.1,1,290.9454727363682,2.1519141534024384
ArCF4,model,0.1,1,291.2456228114057,2.1404737875063455
ArCF4,model,0.1,1,291.5457728864432,2.129013658575192
ArCF4,model,0.1,1,291.84592296148077,2.117534221768018
ArCF4,model,0.1,1,292.14607303651826,2.1060359592609803
ArCF4,model,0.1,1,292.4462231115558,2.094519380009855
ArCF4,model,0.1,1,292.7463731865933,2.082985019480483
ArCF4,model,0.1,1,293.0465232616308,2.0714334393475213
ArCF4,model,0.1,1,293.34667333666835,2.0598652271620717
ArCF4,model,0.1,1,293.6468234117059,2.048280995988689
ArCF4,model,0.1,1,293.9469734867434,2.036681384012357
ArCF4,model,0.1,1,294.2471235617809,2.0250670541160587
ArCF4,model,0.1,1,294.54727363681843,2.0134386934296282
ArCF4,model,0.1,1,294.8474237118559,2.0017970128505627
ArCF4,model,0.1,1,295.1475737868935,1.990142746537539
ArCF4,model,0.1,1,295.44772386193097,1.97847665137746
ArCF4,model,0.1,1,295.7478739369685,1.9667995064267834
ArCF4,model,0.1,1,296.048024012006,1.9551121123280468
ArCF4,model,0.1,1,296.3481740870435,1.9434152907024291
ArCF4,model,0.1,1,296.64832416208105,1.9317098835192872
ArCF4,model,0.1,1,296.94847423711855,1.9199967524436277
ArCF4,model,0.1,1,297.2486243121561,1.9082767781624372
ArCF4,model,0.1,1,297.5487743871936,1.8965508596909444
ArCF4,model,0.1,1,297.84892446223114,1.8848199136597599
ArCF4,model,0.1,1,298.14907453726863,1.8730848735840222
ArCF4,model,0.1,1,298.4492246123061,1.861346689115545
ArCF4,model,0.1,1,298.7493746873437,1.8496063252791044
ArCF4,model,0.1,1,299.0495247623812,1.8378647616939565
ArCF4,model,0.1,1,299.3496748374187,1.8261229917816904
ArCF4,model,0.1,1,299.6498249124562,1.814382021961562
ArCF4,model,0.1,1,299.94997498749376,1.80264287083446
ArCF4,model,0.1,1,300.25012506253125,1.79090656835665
ArCF4,model,0.1,1,300.5502751375688,1.779174155004437
ArCF4,model,0.1,1,300.8504252126063,1.767446680930959
ArCF4,model,0.1,1,301.15057528764385,1.755725205116217
ArCF4,model,0.1,1,301.45072536268134,1.7440107945115841
ArCF4,model,0.1,1,301.75087543771883,1.7323045231798835
ArCF4,model,0.1,1,302.0510255127564,1.720607471432265
ArCF4,model,0.1,1,302.35117558779393,1.7089207249630156
ArCF4,model,0.1,1,302.6513256628314,1.6972453739834443
ArCF4,model,0.1,1,302.9514757378689,1.6855825123560029
ArCF4,model,0.1,1,303.25162581290647,1.6739332367297834
ArCF4,model,0.1,1,303.55177588794396,1.6622986456785012
ArCF4,model,0.1,1,303.8519259629815,1.6506798388420565
ArCF4,model,0.1,1,304.152076038019,1.6390779160728146
ArCF4,model,0.1,1,304.45222611305655,1.6274939765876137
ArCF4,model,0.1,1,304.75237618809405,1.6159291181266175
ArCF4,model,0.1,1,305.05252626313154,1.6043844361199862
ArCF4,model,0.1,1,305.3526763381691,1.5928610228634277
ArCF4,model,0.1,1,305.65282641320664,1.5813599667035867
ArCF4,model,0.1,1,305.95297648824413,1.5698823512342321
ArCF4,model,0.1,1,306.2531265632816,1.5584292545041791
ArCF4,model,0.1,1,306.5532766383192,1.5470017482378622
ArCF4,model,0.1,1,306.85342671335667,1.53560089706943
ArCF4,model,0.1,1,307.1535767883942,1.5242277577911774
ArCF4,model,0.1,1,307.4537268634317,1.5128833786171836
ArCF4,model,0.1,1,307.75387693846926,1.5015687984628747
ArCF4,model,0.1,1,308.05402701350675,1.490285046241314
ArCF4,model,0.1,1,308.35417708854425,1.479033140176875
ArCF4,model,0.1,1,308.6543271635818,1.4678140871370247
ArCF4,model,0.1,1,308.95447723861935,1.4566288819828208
ArCF4,model,0.1,1,309.25462731365684,1.4454785069387421
ArCF4,model,0.1,1,309.55477738869433,1.434363930982399
ArCF4,model,0.1,1,309.8549274637319,1.423286109254683
ArCF4,model,0.1,1,310.1550775387694,1.412245982490819
ArCF4,model,0.1,1,310.4552276138069,1.401244476472762
ArCF4,model,0.1,1,310.7553776888444,1.3902825015033895
ArCF4,model,0.1,1,311.05552776388197,1.379360951902805
ArCF4,model,0.1,1,311.35567783891946,1.3684807055271495
ArCF4,model,0.1,1,311.65582791395695,1.3576426233101528
ArCF4,model,0.1,1,311.9559779889945,1.3468475488277214
ArCF4,model,0.1,1,312.25612806403205,1.3360963078857744
ArCF4,model,0.1,1,312.55627813906955,1.325389708131478
ArCF4,model,0.1,1,312.85642821410704,1.3147285386880412
ArCF4,model,0.1,1,313.1565782891446,1.3041135698131732
ArCF4,model,0.1,1,313.4567283641821,1.2935455525812654
ArCF4,model,0.1,1,313.75687843921963,1.2830252185892916
ArCF4,model,0.1,1,314.0570285142571,1.2725532796864847
ArCF4,model,0.1,1,314.3571785892947,1.2621304277276595
ArCF4,model,0.1,1,314.65732866433217,1.251757334350184
ArCF4,model,0.1,1,314.95747873936966,1.2414346507744056
ArCF4,model,0.1,1,315.2576288144072,1.2311630076274493
ArCF4,model,0.1,1,315.55777888944476,1.2209430147901648
ArCF4,model,0.1,1,315.85792896448226,1.2107752612670193
ArCF4,model,0.1,1,316.15807903951975,1.2006603150786896
ArCF4,model,0.1,1,316.4582291145573,1.1905987231770914
ArCF4,model,0.1,1,316.7583791895948,1.180591011382532
ArCF4,model,0.1,1,317.05852926463234,1.1706376843426405
ArCF4,model,0.1,1,317.35867933966983,1.160739225512754
ArCF4,model,0.1,1,317.6588294147074,1.150896097157333
ArCF4,model,0.1,1,317.9589794897449,1.1411087403720426
ArCF4,model,0.1,1,318.25912956478237,1.1313775751260264
ArCF4,model,0.1,1,318.5592796398199,1.1217030003239477
ArCF4,model,0.1,1,318.85942971485747,1.1120853938873223
ArCF4,model,0.1,1,319.15957978989496,1.1025251128546332
ArCF4,model,0.1,1,319.45972986493246,1.0930224934997257
ArCF4,model,0.1,1,319.75987993997,1.0835778514679657
ArCF4,model,0.1,1,320.0600300150075,1.0741914819296017
ArCF4,model,0.1,1,320.36018009004505,1.0648636597497696
ArCF4,model,0.1,1,320.66033016508254,1.0555946396745914
ArCF4,model,0.1,1,320.9604802401201,1.0463846565327508
ArCF4,model,0.1,1,321.2606303151576,1.037233925451995
ArCF4,model,0.1,1,321.5607803901951,1.0281426420899118
ArCF4,model,0.1,1,321.8609304652326,1.0191109828784093
ArCF4,model,0.1,1,322.1610805402702,1.0101391052812685
ArCF4,model,0.1,1,322.46123061530767,1.001227148064135
ArCF4,model,0.1,1,322.76138069034516,0.9923752315763342
ArCF4,model,0.1,1,323.0615307653827,0.9835834580438769
ArCF4,model,0.1,1,323.3616808404202,0.9748519118730328
ArCF4,model,0.1,1,323.66183091545776,0.9661806599638069
ArCF4,model,0.1,1,323.96198099049525,0.9575697520327335
ArCF4,model,0.1,1,324.2621310655328,0.9490192209443078
ArCF4,model,0.1,1,324.5622811405703,0.9405290830504723
ArCF4,model,0.1,1,324.8624312156078,0.9320993385374876
ArCF4,model,0.1,1,325.16258129064533,0.9237299717796081
ArCF4,model,0.1,1,325.4627313656829,0.9154209516989241
ArCF4,model,0.1,1,325.7628814407204,0.9071722321307643
ArCF4,model,0.1,1,326.06303151575787,0.898983752194057
ArCF4,model,0.1,1,326.3631815907954,0.8908554366660707
ArCF4,model,0.1,1,326.6633316658329,0.8827871963609387
ArCF4,model,0.1,1,326.96348174087046,0.8747789285113816
ArCF4,model,0.1,1,327.26363181590796,0.8668305171531006
ArCF4,model,0.1,1,327.5637818909455,0.8589418335112412
ArCF4,model,0.1,1,327.863931965983,0.8511127363884381
ArCF4,model,0.1,1,328.1640820410205,0.8433430725538668
ArCF4,model,0.1,1,328.46423211605804,0.8356326771328225
ArCF4,model,0.1,1,328.7643821910956,0.8279813739963099
ArCF4,model,0.1,1,329.0645322661331,0.8203889761501555
ArCF4,model,0.1,1,329.3646823411706,0.8128552861231725
ArCF4,model,0.1,1,329.6648324162081,0.8053800963539308
ArCF4,model,0.1,1,329.9649824912456,0.7979631895756822
ArCF4,model,0.1,1,330.2651325662831,0.7906043391990042
ArCF4,model,0.1,1,330.56528264132066,0.7833033096917735
ArCF4,model,0.1,1,330.8654327163582,0.7760598569560709
ArCF4,model,0.1,1,331.1655827913957,0.7688737287016234
ArCF4,model,0.1,1,331.4657328664332,0.7617446648154377
ArCF4,model,0.1,1,331.76588294147075,0.7546723977272837
ArCF4,model,0.1,1,332.0660330165083,0.7476566527706978
ArCF4,model,0.1,1,332.3661830915458,0.7406971485391863
ArCF4,model,0.1,1,332.6663331665833,0.7337935972373443
ArCF4,model,0.1,1,332.96648324162084,0.7269457050266208
ArCF4,model,0.1,1,333.26663331665833,0.7201531723654617
ArCF4,model,0.1,1,333.5667833916958,0.7134156943435794
ArCF4,model,0.1,1,333.86693346673337,0.7067329610101468
ArCF4,model,0.1,1,334.1670835417709,0.7001046576956891
ArCF4,model,0.1,1,334.4672336168084,0.6935304653274814
ArCF4,model,0.1,1,334.7673836918459,0.6870100607382789
ArCF4,model,0.1,1,335.06753376688346,0.6805431169682236
ArCF4,model,0.1,1,335.367683841921,0.674129303559777
ArCF4,model,0.1,1,335.6678339169585,0.6677682868455465
ArCF4,model,0.1,1,335.967983991996,0.6614597302288948
ArCF4,model,0.1,1,336.26813406703354,0.6552032944572356
ArCF4,model,0.1,1,336.56828414207104,0.6489986378879327
ArCF4,model,0.1,1,336.86843421710853,0.6428454167467132
ArCF4,model,0.1,1,337.1685842921461,0.6367432853785645
ArCF4,model,0.1,1,337.46873436718363,0.6306918964910564
ArCF4,model,0.1,1,337.7688844422211,0.6246909013900551
ArCF4,model,0.1,1,338.0690345172586,0.6187399502078207
ArCF4,model,0.1,1,338.36918459229616,0.6128386921234795
ArCF4,model,0.1,1,338.6693346673337,0.6069867755758768
ArCF4,model,0.1,1,338.9694847423712,0.6011838484688261
ArCF4,model,0.1,1,339.2696348174087,0.5954295583687826
ArCF4,model,0.1,1,339.56978489244625,0.58972355269499
ArCF4,model,0.1,1,339.86993496748374,0.5840654789021401
ArCF4,model,0.1,1,340.17008504252124,0.5784549846556006
ArCF4,model,0.1,1,340.4702351175588,0.5728917179992918
ArCF4,model,0.1,1,340.77038519259634,0.5673753275162836
ArCF4,model,0.1,1,341.07053526763383,0.5619054624821902
ArCF4,model,0.1,1,341.3706853426713,0.5564817730114614
ArCF4,model,0.1,1,341.6708354177089,0.5511039101966784
ArCF4,model,0.1,1,341.9709854927464,0.5457715262409445
ArCF4,model,0.1,1,342.2711355677839,0.5404842745834992
ArCF4,model,0.1,1,342.5712856428214,0.5352418100186573
ArCF4,model,0.1,1,342.87143571785896,0.5300437888082208
ArCF4,model,0.1,1,343.17158579289645,0.5248898687874786
ArCF4,model,0.1,1,343.47173586793394,0.5197797094649204
ArCF4,model,0.1,1,343.7718859429715,0.5147129721158271
ArCF4,model,0.1,1,344.07203601800904,0.509689319869864
ArCF4,model,0.1,1,344.37218609304654,0.5047084177928202
ArCF4,model,0.1,1,344.67233616808403,0.4997699329626541
ArCF4,model,0.1,1,344.9724862431216,0.4948735345399889
ArCF4,model,0.1,1,345.27263631815913,0.49001889383322134
ArCF4,model,0.1,1,345.5727863931966,0.4852056843583821
ArCF4,model,0.1,1,345.8729364682341,0.48043358189392105
ArCF4,model,0.1,1,346.17308654327167,0.475702264530574
ArCF4,model,0.1,1,346.47323661830916,0.47101141271646285
ArCF4,model,0.1,1,346.77338669334665,0.46636070929759066
ArCF4,model,0.1,1,347.0735367683842,0.461749839553901
ArCF4,model,0.1,1,347.37368684342175,0.4571784912310517
ArCF4,model,0.1,1,347.67383691845924,0.4526463545680674
ArCF4,model,0.1,1,347.97398699349674,0.4481531223210237
ArCF4,model,0.1,1,348.2741370685343,0.4436984897829344
ArCF4,model,0.1,1,348.57428714357184,0.43928215479999044
ArCF4,model,0.1,1,348.87443721860933,0.4349038177843001
ArCF4,model,0.1,1,349.1745872936468,0.43056318172329944
ArCF4,model,0.1,1,349.4747373686844,0.42625995218597407
ArCF4,model,0.1,1,349.77488744372187,0.42199383732605206
ArCF4,model,0.1,1,350.07503751875936,0.4177645478823052
ArCF4,model,0.1,1,350.3751875937969,0.41357179717611414
ArCF4,model,0.1,1,350.67533766883446,0.40941530110644225
ArCF4,model,0.1,1,350.97548774387195,0.4052947781423484
ArCF4,model,0.1,1,351.27563781890944,0.4012099493131863
ArCF4,model,0.1,1,351.575787893947,0.3971605381966268
ArCF4,model,0.1,1,351.87593796898454,0.39314627090463045
ArCF4,model,0.1,1,352.176088044022,0.3891668760675024
ArCF4,model,0.1,1,352.47623811905953,0.38522208481614906
ArCF4,model,0.1,1,352.7763881940971,0.3813116307626802
ArCF4,model,0.1,1,353.0765382691346,0.3774352499794501
ArCF4,model,0.1,1,353.37668834417207,0.3735926809766674
ArCF4,model,0.1,1,353.6768384192096,0.369783664678689
ArCF4,model,0.1,1,353.97698849424717,0.36600794439910556
ArCF4,model,0.1,1,354.27713856928466,0.362265265814714
ArCF4,model,0.1,1,354.57728864432215,0.35855537693849654
ArCF4,model,0.1,1,354.8774387193597,0.3548780280916907
ArCF4,model,0.1,1,355.17758879439725,0.35123297187505964
ArCF4,model,0.1,1,355.4777388694347,0.34761996313943766
ArCF4,model,0.1,1,355.77788894447224,0.34403875895564895
ArCF4,model,0.1,1,356.0780390195098,0.34048911858389563
ArCF4,model,0.1,1,356.3781890945473,0.33697080344266667
ArCF4,model,0.1,1,356.6783391695848,0.33348357707727394
ArCF4,model,0.1,1,356.9784892446223,0.3300272051280758
ArCF4,model,0.1,1,357.2786393196599,0.3266014552984625
ArCF4,model,0.1,1,357.57878939469737,0.32320609732266936
ArCF4,model,0.1,1,357.87893946973486,0.31984090293348055
ArCF4,model,0.1,1,358.1790895447724,0.3165056458298911
ArCF4,model,0.1,1,358.4792396198099,0.31320010164478007
ArCF4,model,0.1,1,358.7793896948474,0.3099240479126429
ArCF4,model,0.1,1,359.07953976988495,0.30667726403744966
ArCF4,model,0.1,1,359.3796898449225,0.30345953126066433
ArCF4,model,0.1,1,359.67983991996,0.30027063262947534
ArCF4,model,0.1,1,359.9799899949975,0.2971103529652809
ArCF4,model,0.1,1,360.28014007003503,0.2939784788324655
ArCF4,model,0.1,1,360.5802901450726,0.29087479850751197
ArCF4,model,0.1,1,360.8804402201101,0.2877991019484713
ArCF4,model,0.1,1,361.18059029514757,0.28475118076483197
ArCF4,model,0.1,1,361.4807403701851,0.2817308281878152
ArCF4,model,0.1,1,361.7808904452226,0.27873783904112276
ArCF4,model,0.1,1,362.0810405202601,0.27577200971215815
ArCF4,model,0.1,1,362.38119059529765,0.27283313812374893
ArCF4,model,0.1,1,362.6813406703352,0.26992102370638865
ArCF4,model,0.1,1,362.9814907453727,0.2670354673710139
ArCF4,model,0.1,1,363.2816408204102,0.2641762714823303
ArCF4,model,0.1,1,363.58179089544774,0.26134323983271085
ArCF4,model,0.1,1,363.8819409704853,0.25853617761666964
ArCF4,model,0.1,1,364.1820910455228,0.2557548914059218
ArCF4,model,0.1,1,364.4822411205603,0.2529991891250427
ArCF4,model,0.1,1,364.7823911955978,0.250268880027729
ArCF4,model,0.1,1,365.0825412706353,0.24756377467367355
ArCF4,model,0.1,1,365.3826913456728,0.24488368490604434
ArCF4,model,0.1,1,365.68284142071036,0.24222842382958715
ArCF4,model,0.1,1,365.9829914957479,0.2395978057893421
ArCF4,model,0.1,1,366.2831415707854,0.23699164634997416
ArCF4,model,0.1,1,366.5832916458229,0.2344097622757203
ArCF4,model,0.1,1,366.88344172086045,0.23185197151095127
ArCF4,model,0.1,1,367.183591795898,0.22931809316134072
ArCF4,model,0.1,1,367.4837418709355,0.22680794747563965
ArCF4,model,0.1,1,367.783891945973,0.22432135582804918
ArCF4,model,0.1,1,368.08404202101053,0.22185814070118837
ArCF4,model,0.1,1,368.384192096048,0.21941812566965085
ArCF4,model,0.1,1,368.6843421710855,0.21700113538413324
ArCF4,model,0.1,1,368.98449224612307,0.2146069955561413
ArCF4,model,0.1,1,369.2846423211606,0.21223553294325417
ArCF4,model,0.1,1,369.5847923961981,0.2098865753349409
ArCF4,model,0.1,1,369.8849424712356,0.2075599515389192
ArCF4,model,0.1,1,370.18509254627315,0.20525549136804472
ArCF4,model,0.1,1,370.4852426213107,0.2029730256277249
ArCF4,model,0.1,1,370.7853926963482,0.20071238610383688
ArCF4,model,0.1,1,371.0855427713857,0.19847340555114507
ArCF4,model,0.1,1,371.38569284642324,0.19625591768220707
ArCF4,model,0.1,1,371.68584292146073,0.19405975715675072
ArCF4,model,0.1,1,371.9859929964982,0.19188475957151305
ArCF4,model,0.1,1,372.2861430715358,0.18973076145052795
ArCF4,model,0.1,1,372.5862931465733,0.1875976002358525
ArCF4,model,0.1,1,372.8864432216108,0.18548511427871492
ArCF4,model,0.1,1,373.1865932966483,0.18339314283107241
ArCF4,model,0.1,1,373.48674337168586,0.18132152603756907
ArCF4,model,0.1,1,373.7868934467234,0.17927010492788073
ArCF4,model,0.1,1,374.0870435217609,0.17723872140942729
ArCF4,model,0.1,1,374.3871935967984,0.17522721826044851
ArCF4,model,0.1,1,374.68734367183595,0.17323543912342515
ArCF4,model,0.1,1,374.98749374687344,0.1712632284988369
ArCF4,model,0.1,1,375.28764382191093,0.1693104317392374
ArCF4,model,0.1,1,375.5877938969485,0.16737689504364253
ArCF4,model,0.1,1,375.88794397198603,0.16546246545221577
ArCF4,model,0.1,1,376.1880940470235,0.16356699084123572
ArCF4,model,0.1,1,376.488244122061,0.16169031991833813
ArCF4,model,0.1,1,376.78839419709857,0.15983230221802008
ArCF4,model,0.1,1,377.0885442721361,0.15799278809739264
ArCF4,model,0.1,1,377.3886943471736,0.15617162873217252
ArCF4,model,0.1,1,377.6888444222111,0.1543686761128986
ArCF4,model,0.1,1,377.98899449724865,0.15258378304136724
ArCF4,model,0.1,1,378.28914457228615,0.15081680312727372
ArCF4,model,0.1,1,378.58929464732364,0.14906759078504353
ArCF4,model,0.1,1,378.8894447223612,0.14733600123085408
ArCF4,model,0.1,1,379.18959479739874,0.14562189047982815
ArCF4,model,0.1,1,379.48974487243623,0.14392511534339297
ArCF4,model,0.1,1,379.7898949474737,0.14224553342679389
ArCF4,model,0.1,1,380.0900450225113,0.14058300312675512
ArCF4,model,0.1,1,380.3901950975488,0.13893738362927913
ArCF4,model,0.1,1,380.6903451725863,0.13730853490757142
ArCF4,model,0.1,1,380.9904952476238,0.13569631772008725
ArCF4,model,0.1,1,381.29064532266136,0.13410059360869075
ArCF4,model,0.1,1,381.59079539769886,0.13252122489691748
ArCF4,model,0.1,1,381.89094547273635,0.13095807468833268
ArCF4,model,0.1,1,382.1910955477739,0.1294110068649788
ArCF4,model,0.1,1,382.49124562281145,0.1278798860859062
ArCF4,model,0.1,1,382.79139569784894,0.12636457778577723
ArCF4,model,0.1,1,383.09154577288643,0.12486494817353788
ArCF4,model,0.1,1,383.391695847924,0.12338086423115331
ArCF4,model,0.1,1,383.69184592296153,0.12191219371239892
ArCF4,model,0.1,1,383.991995997999,0.12045880514169953
ArCF4,model,0.1,1,384.2921460730365,0.11902056781301402
ArCF4,model,0.1,1,384.59229614807407,0.11759735178875823
ArCF4,model,0.1,1,384.89244622311156,0.11618902789876337
ArCF4,model,0.1,1,385.19259629814906,0.11479546773925908
ArCF4,model,0.1,1,385.4927463731866,0.11341654367188404
ArCF4,model,0.1,1,385.79289644822416,0.11205212882271531
ArCF4,model,0.1,1,386.09304652326165,0.11070209708131082
ArCF4,model,0.1,1,386.39319659829914,0.10936632309976402
ArCF4,model,0.1,1,386.6933466733367,0.10804468229176623
ArCF4,model,0.1,1,386.99349674837424,0.10673705083167168
ArCF4,model,0.1,1,387.29364682341173,0.10544330565356243
ArCF4,model,0.1,1,387.5937968984492,0.10416332445030883
ArCF4,model,0.1,1,387.8939469734868,0.10289698567262497
ArCF4,model,0.1,1,388.19409704852427,0.10164416852811477
ArCF4,model,0.1,1,388.49424712356176,0.10040475298030287
ArCF4,model,0.1,1,388.7943971985993,0.09917861974765388
ArCF4,model,0.1,1,389.09454727363686,0.09796565030257218
ArCF4,model,0.1,1,389.39469734867436,0.09676572687038267
ArCF4,model,0.1,1,389.69484742371185,0.095578732428289
ArCF4,model,0.1,1,389.9949974987494,0.09440455070430795
ArCF4,model,0.1,1,390.29514757378695,0.09324306617617953
ArCF4,model,0.1,1,390.5952976488244,0.09209416407024738
ArCF4,model,0.1,1,390.89544772386193,0.09095773036030953
ArCF4,model,0.1,1,391.1955977988995,0.08983365176644291
ArCF4,model,0.1,1,391.495747873937,0.08872181575379028
ArCF4,model,0.1,1,391.79589794897447,0.08762211053131724
ArCF4,model,0.1,1,392.096048024012,0.08653442505053391
ArCF4,model,0.1,1,392.39619809904957,0.0854586490041819
ArCF4,model,0.1,1,392.69634817408706,0.08439467282488416
ArCF4,model,0.1,1,392.99649824912456,0.0833423876837574
ArCF4,model,0.1,1,393.2966483241621,0.08230168548898757
ArCF4,model,0.1,1,393.59679839919966,0.0812724588843673
ArCF4,model,0.1,1,393.8969484742371,0.08025460124779263
ArCF4,model,0.1,1,394.19709854927464,0.0792480066897205
ArCF4,model,0.1,1,394.4972486243122,0.07825257005158845
ArCF4,model,0.1,1,394.7973986993497,0.07726818690419204
ArCF4,model,0.1,1,395.0975487743872,0.0762947535460215
ArCF4,model,0.1,1,395.3976988494247,0.07533216700155934
ArCF4,model,0.1,1,395.6978489244623,0.07438032501953692
ArCF4,model,0.1,1,395.99799899949977,0.07343912607114925
ArCF4,model,0.1,1,396.29814907453726,0.07250846934822928
ArCF4,model,0.1,1,396.5982991495748,0.07158825476138234
ArCF4,model,0.1,1,396.8984492246123,0.0706783829380796
ArCF4,model,0.1,1,397.1985992996498,0.06977875522071031
ArCF4,model,0.1,1,397.49874937468735,0.06888927366459448
ArCF4,model,0.1,1,397.7988994497249,0.0680098410359563
ArCF4,model,0.1,1,398.0990495247624,0.06714036080985686
ArCF4,model,0.1,1,398.3991995997999,0.06628073716808702
ArCF4,model,0.1,1,398.69934967483744,0.06543087499702326
ArCF4,model,0.1,1,398.999499749875,0.06459067988544355
ArCF4,model,0.1,1,399.2996498249125,0.06376005812230541
ArCF4,model,0.1,1,399.59979989994997,0.06293891669448615
ArCF4,model,0.1,1,399.8999499749875,0.06212716328448623
ArCF4,model,0.1,1,400.200100050025,0.061324706268096885
ArCF4,model,0.1,1,400.5002501250625,0.06053145471202928
ArCF4,model,0.1,1,400.80040020010006,0.05974731837151035
ArCF4,model,0.1,1,401.1005502751376,0.0589722076878434
ArCF4,model,0.1,1,401.4007003501751,0.05820603378593343
ArCF4,model,0.1,1,401.7008504252126,0.05744870847177922
ArCF4,model,0.1,1,402.00100050025014,0.05670014422993257
ArCF4,model,0.1,1,402.3011505752877,0.05596025422092534
ArCF4,model,0.1,1,402.6013006503252,0.05522895227866431
ArCF4,model,0.1,1,402.9014507253627,0.05450615290779445
ArCF4,model,0.1,1,403.20160080040023,0.05379177128103304
ArCF4,model,0.1,1,403.5017508754377,0.053085723236473856
ArCF4,model,0.1,1,403.8019009504752,0.052387925274861
ArCF4,model,0.1,1,404.10205102551276,0.05169829455683634
ArCF4,model,0.1,1,404.4022011005503,0.05101674890015823
ArCF4,model,0.1,1,404.7023511755878,0.0503432067768941
ArCF4,model,0.1,1,405.0025012506253,0.04967758731058574
ArCF4,model,0.1,1,405.30265132566285,0.04901981027339059
ArCF4,model,0.1,1,405.6028014007004,0.04836979608319815
ArCF4,model,0.1,1,405.9029514757379,0.04772746580072149
ArCF4,model,0.1,1,406.2031015507754,0.04709274112656633
ArCF4,model,0.1,1,406.50325162581294,0.046465544398277825
ArCF4,model,0.1,1,406.80340170085043,0.04584579858736538
ArCF4,model,0.1,1,407.1035517758879,0.04523342729630613
ArCF4,model,0.1,1,407.4037018509255,0.04462835475552847
ArCF4,model,0.1,1,407.703851925963,0.04403050582037657
ArCF4,model,0.1,1,408.0040020010005,0.043439805968055224
ArCF4,model,0.1,1,408.304152076038,0.04285618129455657
ArCF4,model,0.1,1,408.60430215107556,0.04227955851157036
ArCF4,model,0.1,1,408.9044522261131,0.04170986494337687
ArCF4,model,0.1,1,409.2046023011506,0.041147028523723816
ArCF4,model,0.1,1,409.5047523761881,0.04059097779268825
ArCF4,model,0.1,1,409.80490245122564,0.04004164189352356
ArCF4,model,0.1,1,410.10505252626314,0.0394989505694936
ArCF4,model,0.1,1,410.40520260130063,0.0389628341606919
ArCF4,model,0.1,1,410.7053526763382,0.03843322360084983
ArCF4,model,0.1,1,411.00550275137573,0.037910050414132736
ArCF4,model,0.1,1,411.3056528264132,0.037393246711924066
ArCF4,model,0.1,1,411.6058029014507,0.036882745189599775
ArCF4,model,0.1,1,411.90595297648827,0.03637847912329241
ArCF4,model,0.1,1,412.2061030515258,0.03588038236664658
ArCF4,model,0.1,1,412.5062531265633,0.0353883893475653
ArCF4,model,0.1,1,412.8064032016008,0.03490243506494822
ArCF4,model,0.1,1,413.10655327663835,0.034422455085423
ArCF4,model,0.1,1,413.40670335167584,0.033948385540070306
ArCF4,model,0.1,1,413.70685342671334,0.03348016312114134
ArCF4,model,0.1,1,414.0070035017509,0.03301772507877128
ArCF4,model,0.1,1,414.30715357678844,0.032561009217687106
ArCF4,model,0.1,1,414.60730365182593,0.03210995389391135
ArCF4,model,0.1,1,414.9074537268634,0.031664498011461484
ArCF4,model,0.1,1,415.207603801901,0.031224581019046942
ArCF4,model,0.1,1,415.5077538769385,0.030790142906763195
ArCF4,model,0.1,1,415.807903951976,0.030361124202783484
ArCF4,model,0.1,1,416.1080540270135,0.02993746597004898
ArCF4,model,0.1,1,416.40820410205106,0.029519109802958455
ArCF4,model,0.1,1,416.70835417708855,0.0291059978240571
ArCF4,model,0.1,1,417.00850425212604,0.028698072680725127
ArCF4,model,0.1,1,417.3086543271636,0.028295277541867246
ArCF4,model,0.1,1,417.60880440220114,0.027897556094603263
ArCF4,model,0.1,1,417.90895447723864,0.027504852540960027
ArCF4,model,0.1,1,418.20910455227613,0.0271171115945649
ArCF4,model,0.1,1,418.5092546273137,0.026734278477342673
