mixture,kind,concentration_percent,pressure_bar,wavelength_nm,intensity_ph_MeV_nm,experimental_scale,normalisation_reference
ArCF4,model,0.1,1.0,210.20510255127564,12.212612458668705,1.0,none
ArCF4,model,0.1,1.0,210.50525262631317,12.203035082393999,1.0,none
ArCF4,model,0.1,1.0,210.8054027013507,12.192830336983635,1.0,none
ArCF4,model,0.1,1.0,211.1055527763882,12.182000529188677,1.0,none
ArCF4,model,0.1,1.0,211.4057028514257,12.17054801180397,1.0,none
ArCF4,model,0.1,1.0,211.70585292646322,12.15847518241441,1.0,none
ArCF4,model,0.1,1.0,212.00600300150074,12.145784482188695,1.0,none
ArCF4,model,0.1,1.0,212.30615307653827,12.132478394722693,1.0,none
ArCF4,model,0.1,1.0,212.6063031515758,12.118559444934354,1.0,none
ArCF4,model,0.1,1.0,212.9064532266133,12.10403019801215,1.0,none
ArCF4,model,0.1,1.0,213.20660330165083,12.088893258418775,1.0,none
ArCF4,model,0.1,1.0,213.50675337668835,12.073151268951854,1.0,none
ArCF4,model,0.1,1.0,213.80690345172587,12.056806909863225,1.0,none
ArCF4,model,0.1,1.0,214.1070535267634,12.039862898038256,1.0,none
ArCF4,model,0.1,1.0,214.40720360180092,12.0223219862366,1.0,none
ArCF4,model,0.1,1.0,214.7073536768384,12.004186962395513,1.0,none
ArCF4,model,0.1,1.0,215.00750375187593,11.985460648996925,1.0,none
ArCF4,model,0.1,1.0,215.30765382691345,11.966145902499179,1.0,none
ArCF4,model,0.1,1.0,215.60780390195097,11.946245612834216,1.0,none
ArCF4,model,0.1,1.0,215.9079539769885,11.925762702970978,1.0,none
ArCF4,model,0.1,1.0,216.20810405202602,11.904700128545429,1.0,none
ArCF4,model,0.1,1.0,216.50825412706354,11.883060877557698,1.0,none
ArCF4,model,0.1,1.0,216.80840420210106,11.86084797013646,1.0,none
ArCF4,model,0.1,1.0,217.10855427713858,11.838064458370694,1.0,none
ArCF4,model,0.1,1.0,217.40870435217607,11.814713426208693,1.0,none
ArCF4,model,0.1,1.0,217.70885442721362,11.790797989424085,1.0,none
ArCF4,model,0.1,1.0,218.00900450225112,11.766321295648485,1.0,none
ArCF4,model,0.1,1.0,218.30915457728864,11.741286524470121,1.0,none
ArCF4,model,0.1,1.0,218.60930465232616,11.715696887597819,1.0,none
ArCF4,model,0.1,1.0,218.90945472736368,11.689555629089357,1.0,none
ArCF4,model,0.1,1.0,219.2096048024012,11.662866025643183,1.0,none
ArCF4,model,0.1,1.0,219.50975487743872,11.635631386952225,1.0,none
ArCF4,model,0.1,1.0,219.80990495247624,11.607855056118485,1.0,none
ArCF4,model,0.1,1.0,220.11005502751377,11.579540410126825,1.0,none
