mixture,kind,concentration_percent,pressure_bar,wavelength_nm,intensity_ph_MeV_nm,scale_to_model_max
ArN2,experiment_rescaled_to_model_max,5.0,1,335.81,92.9304314169895,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,336.17,90.95451730580581,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,336.53,88.71541209721906,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,336.9,87.75988035115401,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,337.26,87.28990345272338,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,337.63,83.8623422644257,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,337.99,81.73686630876847,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,338.36,77.59594707965462,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,338.72,74.06975875631386,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,339.08,64.9504825209087,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,339.45,53.79762807428129,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,339.81,41.347794253547185,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,340.18,25.546463598356343,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,340.54,14.28050436958977,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,340.9,8.018756624110763,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,341.27,4.069359289165293,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,341.63,2.070213230558753,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,341.99,1.5995876309137484,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,342.36,1.4825581873172677,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,342.72,1.373578956290347,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,343.09,1.3692215900973501,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,343.45,1.3692215900973501,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,343.81,1.3807693936196626,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,344.18,1.4510273780075311,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,344.54,1.555021364008541,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,344.9,1.6491864785105865,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,345.27,1.7156112770842018,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,345.63,2.0011680350221352,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,345.99,2.2916457372113026,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,346.36,2.6547597166390324,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,346.72,2.886381740135826,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,347.08,3.3154260322047406,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,347.45,4.005464118037246,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,347.81,5.0847137910493245,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,348.17,6.13885454793654,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,348.54,6.816882673429849,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,348.9,8.124225067367396,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,349.26,8.947240072177584,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,349.62,10.089633773803337,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,349.99,11.008200945836872,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,350.35,13.134870270280524,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,350.71,16.730094147403268,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,351.08,22.009924460631396,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,351.44,29.06159829502282,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,351.8,40.29460948008453,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,352.16,51.130165472118115,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,352.53,57.25390296426444,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,352.89,62.66282314562501,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,353.25,64.96970253770203,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,353.61,66.28681199644858,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,353.98,66.88933056313539,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,354.34,66.88933056313539,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,354.7,66.88933056313539,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,355.06,66.88933056313539,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,355.43,66.82472134027374,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,355.79,66.55122865003848,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,356.15,64.51385052520497,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,356.51,62.60350138236905,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,356.88,61.738276890489054,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,357.24,60.77497774447336,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,357.6,58.53311939474887,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,357.96,56.95968560510773,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,358.32,56.69582417262796,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,358.69,54.07504032777276,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,359.05,51.61127483090329,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,359.41,47.81390595527167,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,359.77,41.86787551223607,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,360.13,34.088883805132355,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,360.49,24.77911821754924,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,360.86,15.95682534043509,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,361.22,9.362789300345428,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,361.58,5.5901057670705505,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,361.94,3.4046929120458924,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,362.3,1.9868939811888482,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,362.66,1.1334687318375687,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,363.03,0.8955184111388725,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,363.39,0.8611402944161929,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,363.75,0.8611402944161929,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,364.11,0.8611402944161929,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,364.47,0.8611402944161929,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,364.83,0.9292434859920006,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,365.19,0.9544601502512114,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,365.56,1.105742772552865,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,365.92,1.1561775316374292,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,366.28,1.299016516400965,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,366.64,1.440078424706089,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,367.0,1.5667072682425063,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,367.36,1.8744961239779474,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,367.72,2.0593490094962696,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,368.08,2.1710169850197403,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,368.44,2.2241921245592633,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,368.8,2.3538989191875146,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,369.17,2.932548099843534,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,369.53,3.9968627318760843,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,369.89,4.3533388216819935,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,370.25,4.53972151477399,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,370.61,5.135290578027729,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,370.97,5.394803756572438,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,371.33,5.61445014311326,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,371.69,6.047761075416308,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,372.05,6.510536383185411,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,372.41,6.717697019851908,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,372.77,6.836052969030554,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,373.13,8.053927947259764,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,373.49,9.328272826974437,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,373.85,11.194450400949364,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,374.21,14.071332833547613,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,374.57,17.127094687727784,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,374.93,21.21665234494817,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,375.29,24.35551820334679,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,375.65,25.555575662726625,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,376.01,26.232619189124268,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,376.37,26.50262563908342,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,376.73,26.50262563908342,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,377.09,26.50262563908342,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,377.45,26.50262563908342,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,377.81,26.274090322551157,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,378.17,26.178353538474614,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,378.53,25.417992076640168,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,378.89,25.004016898777365,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,379.25,24.55341417819463,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,379.61,23.945038598494982,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,379.97,23.545410163418705,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,380.33,23.027641573243642,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,380.69,22.560875297199722,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,381.05,22.288984085804113,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,381.41,21.64818658495226,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,381.77,20.23470232692224,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,382.13,19.43006797546094,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,382.49,17.587541858869233,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,382.85,15.052969848707924,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,383.21,11.44688895759034,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,383.57,7.575402047766333,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,383.93,5.005990824166195,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,384.28,3.6573499922253334,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,384.64,2.4879495595781456,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,385.0,1.6077016364219912,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,385.36,1.1980026799721444,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,385.72,1.023763470223754,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,386.08,0.932363957975476,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,386.44,0.932363957975476,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,386.8,0.8494215106499,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,387.16,0.7736934912957458,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,387.52,0.8493520494788078,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,387.87,0.8097751441258628,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,388.23,0.9225414748080015,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,388.59,0.9225414748080015,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,388.95,1.007048417964681,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,389.31,1.0649615862624682,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,389.67,1.0652894299442666,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,390.03,1.0652894299442666,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,390.38,1.1530666591448866,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,390.74,1.2101481562731469,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,391.1,1.241988808623404,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,391.46,1.2753513113548844,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,391.82,1.402880331321304,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,392.18,1.4701210971279992,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,392.54,1.4855269327875655,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,392.89,1.5417809823099293,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,393.25,1.703246847946949,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,393.61,1.8005123813250319,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,393.97,1.9027543377336145,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,394.33,2.0405513159784268,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,394.68,2.1904368026312904,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,395.04,2.3363905098797133,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,395.4,2.3875603092701465,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,395.76,2.4882608260983314,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,396.12,2.517575382796736,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,396.47,2.5790665440869676,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,396.83,2.6251325197298487,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,397.19,2.728613792000324,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,397.55,2.728613792000324,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,397.9,2.926074555841841,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,398.26,3.238476695657539,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,398.62,3.486570450409422,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,398.98,3.703113032069925,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,399.33,3.771740606302401,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,399.69,5.027375008584627,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,400.05,5.702488962945923,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,400.41,6.799813539023244,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,400.76,7.8560651356283016,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,401.12,8.142900034332827,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,401.48,8.142900034332827,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,401.84,8.14485333641934,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,402.19,8.14485333641934,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,402.55,8.14485333641934,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,402.91,7.915942859638521,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,403.26,7.862151925256006,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,403.62,7.862151925256006,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,403.98,7.719144614456891,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,404.34,7.680478774489359,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,404.69,7.578533278494939,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,405.05,7.3448963452525735,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,405.41,7.11578226822663,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,405.76,7.0539248466348745,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,406.12,6.861555584566899,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,406.48,6.745094102376309,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,406.83,6.384018410449161,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,407.19,6.104258158968285,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,407.55,5.924394135439687,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,407.9,5.482258764421829,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,408.26,4.792416200337955,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,408.62,3.689766227305787,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,408.97,2.7083776268977227,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,409.33,2.0197252185383823,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,409.68,1.5047590640332986,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,410.04,1.0753673403541952,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,410.4,0.7389155635542503,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,410.75,0.6573609281774903,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,411.11,0.6313227107275289,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,411.47,0.49899562573241585,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,411.82,0.43526451439493413,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,412.18,0.37930992231658694,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,412.53,0.45163556283473855,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,412.89,0.43526451439493413,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,413.25,0.4462865201978182,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,413.6,0.4462865201978182,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,413.96,0.46795314795747883,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,414.31,0.44356606054807063,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,414.67,0.4207839662329787,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,415.03,0.4307493937803933,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,415.38,0.4779719447933309,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,415.74,0.4960024255919391,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,416.09,0.4779719447933309,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,416.45,0.4779719447933309,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,416.8,0.5147272468836155,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,417.16,0.5434107367540678,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,417.51,0.5025716977452204,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,417.87,0.5250496971408186,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,418.23,0.5250496971408186,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,418.58,0.5250496971408186,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,418.94,0.5065117458647784,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,419.29,0.48401872106851485,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,419.65,0.5244307267402673,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,420.0,0.5244307267402673,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,420.36,0.5244307267402673,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,420.71,0.5244307267402673,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,421.07,0.6779282087246977,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,421.42,0.8049297113657139,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,421.78,0.8415790502732734,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,422.13,0.8601504454958399,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,422.49,0.8757921099023788,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,422.84,0.9194101699530693,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,423.2,0.9553659537456268,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,423.55,0.9158166667726372,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,423.91,0.8936992769930112,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,424.26,0.9693271464024867,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,424.61,1.0595000699636798,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,424.97,1.08482789813022,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,425.32,1.112578318677086,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,425.68,1.1668331186052574,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,426.03,1.20005409512816,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,426.39,1.2254131384611873,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,426.74,1.2601482316114418,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,427.1,1.3135683104816787,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,427.45,1.5225131131938632,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,427.8,1.6052840189392397,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,428.16,1.6954084884752036,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,428.51,1.7698921684613367,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,428.87,1.9395918498447304,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,429.22,2.0116940675780435,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,429.58,2.1154306733639503,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,429.93,2.279228372366325,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,430.28,2.3430082392983986,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,430.64,2.344946515984249,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,430.99,2.3415387089261808,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,431.35,2.143122486790479,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,431.7,2.0550586134899436,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,432.05,2.1428670549791655,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,432.41,2.0260480052740566,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,432.76,2.0202494682506513,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,433.11,1.9308625302235147,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,433.47,1.894335781205668,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,433.82,1.894335781205668,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,434.17,1.894335781205668,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,434.53,1.9192178447077477,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,434.88,1.9192178447077477,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,435.24,1.8414509900222917,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,435.59,1.8022395905665114,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,435.94,1.733522675605367,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,436.3,1.6438004934290502,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,436.65,1.412849348126526,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,437.0,1.2993226714125834,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,437.35,1.1210661117370486,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,437.71,0.8836914975613016,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,438.06,0.6064855207707123,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,438.41,0.5254634697529493,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,438.77,0.4627642479126601,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,439.12,0.3870343413606203,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,439.47,0.3291564979970881,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,439.83,0.29542407925873,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,440.18,0.25420204808652586,0.22548158124899645
ArN2,experiment_rescaled_to_model_max,5.0,1,440.53,0.24244677628491693,0.22548158124899645
